"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-03","GA 270","KNO","KNO - BTH (Domestic)","75","2","77","5.625.000"
"2","2017-03-03","GA 121","KNO","KNO - CGK (Domestic)","118","30","148","8.850.000"
"3","2017-03-03","GA 197","KNO","KNO - CGK (Domestic)","78","2","80","5.850.000"
"4","2017-03-03","GA 195","KNO","KNO - CGK (Domestic)","109","0","109","8.175.000"
"5","2017-03-03","GA 193","KNO","KNO - CGK (Domestic)","131","1","132","9.825.000"
"6","2017-03-03","GA 191","KNO","KNO - CGK (Domestic)","138","5","143","10.350.000"
"7","2017-03-03","GA 189","KNO","KNO - CGK (Domestic)","118","3","121","8.850.000"
"8","2017-03-03","GA 187","KNO","KNO - CGK (Domestic)","122","5","127","9.150.000"
"9","2017-03-03","GA 123","KNO","KNO - CGK (Domestic)","109","3","112","8.175.000"
"10","2017-03-03","GA 181","KNO","KNO - CGK (Domestic)","83","0","83","6.225.000"
"11","2017-03-03","GA 183","KNO","KNO - CGK (Domestic)","95","4","99","7.125.000"
"12","2017-03-03","GA 185","KNO","KNO - CGK (Domestic)","76","1","77","5.700.000"
"13","2017-03-03","GA 7116","KNO","KNO - GNS (Domestic)","37","1","38","2.775.000"
"14","2017-03-03","GA 7118","KNO","KNO - GNS (Domestic)","39","3","42","2.925.000"
"15","2017-03-03","GA 7124","KNO","KNO - LSW (Domestic)","11","38","49","825.000"
"16","2017-03-03","GA 266","KNO","KNO - PLM (Domestic)","77","1","78","5.775.000"
"17","2017-03-03","GA 7112","KNO","KNO - SBG (Domestic)","50","0","50","3.750.000"
"Total"," "," "," "," ","1.466","99","1.565","109.950.000"
