"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-06,"GA 334","BDO-DPS
(Domestic)","97 ",2,99
2017-03-06,"GA 372","BDO-SUB
(Domestic)","82 ",5,87
2017-03-06,"MI 195","BDO-SIN
(International)","102 ",1,103
