"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-05,"GA 127","DJB-CGK","96 ",3,99
2017-03-05,"GA 129","DJB-CGK","30 ",0,30
2017-03-05,"GA 131","DJB-CGK","57 ",0,57
2017-03-05,"GA 133","DJB-CGK","97 ",2,99
2017-03-05,"GA 135","DJB-CGK","131 ",3,134
2017-03-05,"GA 7115","DJB-PLM","65 ",1,66
