"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-04","GA 648","CGK3","CGK3 - ? (Domestic)","120","11","131","15.600.000"
"2","2017-03-04","GA 646","CGK3","CGK3 - AMQ (Domestic)","78","2","80","10.140.000"
"3","2017-03-04","GA 536","CGK3","CGK3 - BDJ (Domestic)","29","5","34","3.770.000"
"4","2017-03-04","GA 534","CGK3","CGK3 - BDJ (Domestic)","83","14","97","10.790.000"
"5","2017-03-04","GA 530","CGK3","CGK3 - BDJ (Domestic)","146","0","146","18.980.000"
"6","2017-03-04","GA 528","CGK3","CGK3 - BDJ (Domestic)","90","20","110","11.700.000"
"7","2017-03-04","GA 538","CGK3","CGK3 - BDJ (Domestic)","39","10","49","5.070.000"
"8","2017-03-04","GA 532","CGK3","CGK3 - BDJ (Domestic)","100","20","120","13.000.000"
"9","2017-03-04","GA 298","CGK3","CGK3 - BKS (Domestic)","61","36","97","7.930.000"
"10","2017-03-04","GA 296","CGK3","CGK3 - BKS (Domestic)","101","1","102","13.130.000"
"11","2017-03-04","GA 560","CGK3","CGK3 - BPN (Domestic)","107","2","109","13.910.000"
"12","2017-03-04","GA 576","CGK3","CGK3 - BPN (Domestic)","81","16","97","10.530.000"
"13","2017-03-04","GA 564","CGK3","CGK3 - BPN (Domestic)","108","11","119","14.040.000"
"14","2017-03-04","GA 568","CGK3","CGK3 - BPN (Domestic)","95","15","110","12.350.000"
"15","2017-03-04","GA 570","CGK3","CGK3 - BPN (Domestic)","104","26","130","13.520.000"
"16","2017-03-04","GA 154","CGK3","CGK3 - BTH (Domestic)","84","10","94","10.920.000"
"17","2017-03-04","GA 156","CGK3","CGK3 - BTH (Domestic)","75","6","81","9.750.000"
"18","2017-03-04","GA 152","CGK3","CGK3 - BTH (Domestic)","137","8","145","17.810.000"
"19","2017-03-04","GA 140","CGK3","CGK3 - BTJ (Domestic)","88","5","93","11.440.000"
"20","2017-03-04","GA 142","CGK3","CGK3 - BTJ (Domestic)","108","31","139","14.040.000"
"21","2017-03-04","GA 146","CGK3","CGK3 - BTJ (Domestic)","119","28","147","15.470.000"
"22","2017-03-04","GA 128","CGK3","CGK3 - DJB (Domestic)","41","17","58","5.330.000"
"23","2017-03-04","GA 130","CGK3","CGK3 - DJB (Domestic)","64","1","65","8.320.000"
"24","2017-03-04","GA 132","CGK3","CGK3 - DJB (Domestic)","75","24","99","9.750.000"
"25","2017-03-04","GA 126","CGK3","CGK3 - DJB (Domestic)","70","36","106","9.100.000"
"26","2017-03-04","GA 134","CGK3","CGK3 - DJB (Domestic)","91","14","105","11.830.000"
"27","2017-03-04","GA 656","CGK3","CGK3 - DJJ (Domestic)","111","17","128","14.430.000"
"28","2017-03-04","GA 404","CGK3","CGK3 - DPS (Domestic)","87","2","89","11.310.000"
"29","2017-03-04","GA 408","CGK3","CGK3 - DPS (Domestic)","76","5","81","9.880.000"
"30","2017-03-04","GA 652","CGK3","CGK3 - DPS (Domestic)","69","7","76","8.970.000"
"31","2017-03-04","GA 438","CGK3","CGK3 - DPS (Domestic)","125","1","126","16.250.000"
"32","2017-03-04","GA 422","CGK3","CGK3 - DPS (Domestic)","179","8","187","23.270.000"
"33","2017-03-04","GA 426","CGK3","CGK3 - DPS (Domestic)","146","12","158","18.980.000"
"34","2017-03-04","GA 424","CGK3","CGK3 - DPS (Domestic)","16","6","22","2.080.000"
"35","2017-03-04","GA 418","CGK3","CGK3 - DPS (Domestic)","126","2","128","300.000"
"36","2017-03-04","GA 414","CGK3","CGK3 - DPS (Domestic)","95","0","95","12.350.000"
"37","2017-03-04","GA 400","CGK3","CGK3 - DPS (Domestic)","155","1","156","20.150.000"
"38","2017-03-04","GA 410","CGK3","CGK3 - DPS (Domestic)","87","53","140","11.310.000"
"39","2017-03-04","GA 402","CGK3","CGK3 - DPS (Domestic)","187","0","187","24.310.000"
"40","2017-03-04","GA 412","CGK3","CGK3 - DPS (Domestic)","79","3","82","10.270.000"
