"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"133","2017-03-30","GA 314","CGK3","CGK3 - SUB (Domestic)","88","9","97","11.440.000"
"134","2017-03-30","GA 312","CGK3","CGK3 - SUB (Domestic)","69","2","71","8.970.000"
"135","2017-03-30","GA 310","CGK3","CGK3 - SUB (Domestic)","139","2","141","18.070.000"
"136","2017-03-30","GA 318","CGK3","CGK3 - SUB (Domestic)","155","25","180","20.150.000"
"137","2017-03-30","GA 448","CGK3","CGK3 - SUB (Domestic)","127","13","140","16.510.000"
"138","2017-03-30","GA 304","CGK3","CGK3 - SUB (Domestic)","158","0","158","20.540.000"
"139","2017-03-30","GA 302","CGK3","CGK3 - SUB (Domestic)","151","5","156","19.630.000"
"140","2017-03-30","GA 306","CGK3","CGK3 - SUB (Domestic)","159","0","159","20.670.000"
"141","2017-03-30","GA 282","CGK3","CGK3 - TJQ (Domestic)","48","3","51","6.240.000"
"142","2017-03-30","GA 284","CGK3","CGK3 - TJQ (Domestic)","17","8","25","2.210.000"
"143","2017-03-30","GA 68","CGK3","CGK3 - TKG (Domestic)","106","23","129","13.780.000"
"144","2017-03-30","GA 78","CGK3","CGK3 - TKG (Domestic)","81","28","109","10.530.000"
"145","2017-03-30","GA 70","CGK3","CGK3 - TKG (Domestic)","88","3","91","11.440.000"
"146","2017-03-30","GA 72","CGK3","CGK3 - TKG (Domestic)","139","19","158","18.070.000"
"147","2017-03-30","GA 76","CGK3","CGK3 - TKG (Domestic)","63","38","101","8.190.000"
"148","2017-03-30","GA 74","CGK3","CGK3 - TKG (Domestic)","87","57","144","11.310.000"
"149","2017-03-30","GA 286","CGK3","CGK3 - TNJ (Domestic)","82","13","95","10.660.000"
"150","2017-03-30","GA 668","CGK3","CGK3 - TRK (Domestic)","60","2","62","7.800.000"
"151","2017-03-30","GA 654","CGK3","CGK3 - UPG (Domestic)","76","0","76","9.880.000"
"152","2017-03-30","GA 650","CGK3","CGK3 - UPG (Domestic)","109","7","116","14.170.000"
"153","2017-03-30","GA 608","CGK3","CGK3 - UPG (Domestic)","86","14","100","11.180.000"
"154","2017-03-30","GA 610","CGK3","CGK3 - UPG (Domestic)","141","8","149","18.330.000"
"155","2017-03-30","GA 612","CGK3","CGK3 - UPG (Domestic)","167","7","174","21.710.000"
"156","2017-03-30","GA 616","CGK3","CGK3 - UPG (Domestic)","136","6","142","17.680.000"
"157","2017-03-30","GA 618","CGK3","CGK3 - UPG (Domestic)","107","4","111","13.910.000"
"158","2017-03-30","GA 640","CGK3","CGK3 - UPG (Domestic)","117","9","126","15.210.000"
"159","2017-03-30","GA 642","CGK3","CGK3 - UPG (Domestic)","132","5","137","17.160.000"
"160","2017-03-30","GA 604","CGK3","CGK3 - UPG (Domestic)","129","0","129","16.770.000"
"161","2017-03-30","GA 614","CGK3","CGK3 - UPG (Domestic)","98","6","104","12.740.000"
"Total"," "," "," "," ","17.311","1.833","19.144","2.116.690.000"
