"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"97","2017-03-10","GA 102","CGK3","CGK3 - PLM (Domestic)","99","0","99","12.870.000"
"98","2017-03-10","GA 114","CGK3","CGK3 - PLM (Domestic)","81","16","97","10.530.000"
"99","2017-03-10","GA 100","CGK3","CGK3 - PLM (Domestic)","47","0","47","6.110.000"
"100","2017-03-10","GA 104","CGK3","CGK3 - PLM (Domestic)","97","7","104","12.610.000"
"101","2017-03-10","GA 106","CGK3","CGK3 - PLM (Domestic)","61","19","80","7.930.000"
"102","2017-03-10","GA 108","CGK3","CGK3 - PLM (Domestic)","144","11","155","18.720.000"
"103","2017-03-10","GA 110","CGK3","CGK3 - PLM (Domestic)","97","36","133","12.610.000"
"104","2017-03-10","GA 112","CGK3","CGK3 - PLM (Domestic)","91","12","103","11.830.000"
"105","2017-03-10","GA 116","CGK3","CGK3 - PLM (Domestic)","82","14","96","10.660.000"
"106","2017-03-10","GA 120","CGK3","CGK3 - PLM (Domestic)","116","11","127","15.080.000"
"107","2017-03-10","GA 622","CGK3","CGK3 - PLW (Domestic)","103","12","115","13.390.000"
"108","2017-03-10","GA 508","CGK3","CGK3 - PNK (Domestic)","50","23","73","120.000"
"109","2017-03-10","GA 514","CGK3","CGK3 - PNK (Domestic)","51","5","56","6.630.000"
"110","2017-03-10","GA 512","CGK3","CGK3 - PNK (Domestic)","76","3","79","9.880.000"
"111","2017-03-10","GA 504","CGK3","CGK3 - PNK (Domestic)","57","35","92","7.410.000"
"112","2017-03-10","GA 510","CGK3","CGK3 - PNK (Domestic)","36","4","40","4.680.000"
"113","2017-03-10","GA 502","CGK3","CGK3 - PNK (Domestic)","128","9","137","16.640.000"
"114","2017-03-10","GA 226","CGK3","CGK3 - SOC (Domestic)","142","15","157","18.460.000"
"115","2017-03-10","GA 220","CGK3","CGK3 - SOC (Domestic)","128","2","130","16.640.000"
"116","2017-03-10","GA 222","CGK3","CGK3 - SOC (Domestic)","135","8","143","17.550.000"
"117","2017-03-10","GA 224","CGK3","CGK3 - SOC (Domestic)","91","45","136","11.830.000"
"118","2017-03-10","GA 238","CGK3","CGK3 - SRG (Domestic)","84","34","118","10.920.000"
"119","2017-03-10","GA 246","CGK3","CGK3 - SRG (Domestic)","139","18","157","18.070.000"
"120","2017-03-10","GA 244","CGK3","CGK3 - SRG (Domestic)","120","9","129","15.600.000"
"121","2017-03-10","GA 242","CGK3","CGK3 - SRG (Domestic)","112","34","146","14.560.000"
"122","2017-03-10","GA 240","CGK3","CGK3 - SRG (Domestic)","93","25","118","12.090.000"
"123","2017-03-10","GA 232","CGK3","CGK3 - SRG (Domestic)","159","2","161","20.670.000"
"124","2017-03-10","GA 234","CGK3","CGK3 - SRG (Domestic)","132","25","157","17.160.000"
"125","2017-03-10","GA 236","CGK3","CGK3 - SRG (Domestic)","120","38","158","15.600.000"
"126","2017-03-10","GA 448","CGK3","CGK3 - SUB (Domestic)","119","12","131","15.470.000"
"127","2017-03-10","GA 308","CGK3","CGK3 - SUB (Domestic)","140","10","150","18.200.000"
"128","2017-03-10","GA 328","CGK3","CGK3 - SUB (Domestic)","185","27","212","24.050.000"
"129","2017-03-10","GA 326","CGK3","CGK3 - SUB (Domestic)","135","15","150","17.550.000"
"130","2017-03-10","GA 324","CGK3","CGK3 - SUB (Domestic)","146","6","152","18.980.000"
"131","2017-03-10","GA 322","CGK3","CGK3 - SUB (Domestic)","141","9","150","18.330.000"
"132","2017-03-10","GA 320","CGK3","CGK3 - SUB (Domestic)","127","18","145","16.510.000"
"133","2017-03-10","GA 318","CGK3","CGK3 - SUB (Domestic)","199","6","205","25.870.000"
"134","2017-03-10","GA 316","CGK3","CGK3 - SUB (Domestic)","105","25","130","13.650.000"
"135","2017-03-10","GA 314","CGK3","CGK3 - SUB (Domestic)","124","12","136","16.120.000"
"136","2017-03-10","GA 312","CGK3","CGK3 - SUB (Domestic)","125","14","139","16.250.000"
"137","2017-03-10","GA 302","CGK3","CGK3 - SUB (Domestic)","150","2","152","19.500.000"
"138","2017-03-10","GA 304","CGK3","CGK3 - SUB (Domestic)","144","9","153","18.720.000"
"139","2017-03-10","GA 310","CGK3","CGK3 - SUB (Domestic)","143","18","161","18.590.000"
"140","2017-03-10","GA 306","CGK3","CGK3 - SUB (Domestic)","154","2","156","20.020.000"
"141","2017-03-10","GA 284","CGK3","CGK3 - TJQ (Domestic)","30","14","44","3.900.000"
"142","2017-03-10","GA 282","CGK3","CGK3 - TJQ (Domestic)","43","0","43","5.590.000"
"143","2017-03-10","GA 68","CGK3","CGK3 - TKG (Domestic)","120","22","142","15.600.000"
"144","2017-03-10","GA 70","CGK3","CGK3 - TKG (Domestic)","101","3","104","13.130.000"
"145","2017-03-10","GA 72","CGK3","CGK3 - TKG (Domestic)","130","26","156","16.900.000"
"146","2017-03-10","GA 74","CGK3","CGK3 - TKG (Domestic)","91","56","147","11.830.000"
"147","2017-03-10","GA 76","CGK3","CGK3 - TKG (Domestic)","118","32","150","15.340.000"
"148","2017-03-10","GA 78","CGK3","CGK3 - TKG (Domestic)","123","22","145","15.990.000"
"149","2017-03-10","GA 80","CGK3","CGK3 - TKG (Domestic)","113","2","115","14.690.000"
"150","2017-03-10","GA 286","CGK3","CGK3 - TNJ (Domestic)","117","12","129","15.210.000"
"151","2017-03-10","GA 668","CGK3","CGK3 - TRK (Domestic)","65","1","66","8.450.000"
"152","2017-03-10","GA 654","CGK3","CGK3 - UPG (Domestic)","98","4","102","420.000"
"153","2017-03-10","GA 612","CGK3","CGK3 - UPG (Domestic)","183","27","210","23.790.000"
"154","2017-03-10","GA 616","CGK3","CGK3 - UPG (Domestic)","115","10","125","14.950.000"
"155","2017-03-10","GA 618","CGK3","CGK3 - UPG (Domestic)","82","6","88","10.660.000"
"156","2017-03-10","GA 610","CGK3","CGK3 - UPG (Domestic)","127","17","144","16.510.000"
"157","2017-03-10","GA 608","CGK3","CGK3 - UPG (Domestic)","89","16","105","11.570.000"
"158","2017-03-10","GA 640","CGK3","CGK3 - UPG (Domestic)","111","15","126","14.430.000"
"159","2017-03-10","GA 642","CGK3","CGK3 - UPG (Domestic)","156","4","160","20.280.000"
"160","2017-03-10","GA 604","CGK3","CGK3 - UPG (Domestic)","146","2","148","18.980.000"
"161","2017-03-10","GA 650","CGK3","CGK3 - UPG (Domestic)","139","11","150","60.000"
"162","2017-03-10","GA 614","CGK3","CGK3 - UPG (Domestic)","142","3","145","18.460.000"
"Total"," "," "," "," ","18.087","2.240","20.327","2.166.990.000"
