"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-27,"GA 602","CGK3-MDC
(Domestic)","94 ",2,96
2017-04-27,"GA 626","CGK3-MDC
(Domestic)","79 ",6,85
2017-04-27,"GA 606","CGK3-MDC
(Domestic)","96 ",18,114
2017-04-27,"GA 290","CGK3-MLG
(Domestic)","115 ",6,121
2017-04-27,"GA 292","CGK3-MLG
(Domestic)","92 ",17,109
2017-04-27,"GA 162","CGK3-PDG
(Domestic)","95 ",32,127
2017-04-27,"GA 124","CGK3-PDG
(Domestic)","74 ",9,83
2017-04-27,"GA 160","CGK3-PDG
(Domestic)","129 ",0,129
2017-04-27,"GA 166","CGK3-PDG
(Domestic)","124 ",17,141
2017-04-27,"GA 164","CGK3-PDG
(Domestic)","125 ",27,152
2017-04-27,"GA 168","CGK3-PDG
(Domestic)","120 ",28,148
2017-04-27,"GA 148","CGK3-PDG
(Domestic)","88 ",8,96
2017-04-27,"GA 138","CGK3-PGK
(Domestic)","48 ",26,74
2017-04-27,"GA 136","CGK3-PGK
(Domestic)","60 ",8,68
2017-04-27,"GA 174","CGK3-PKU
(Domestic)","109 ",14,123
2017-04-27,"GA 144","CGK3-PKU
(Domestic)","71 ",11,82
2017-04-27,"GA 176","CGK3-PKU
(Domestic)","88 ",13,101
2017-04-27,"GA 178","CGK3-PKU
(Domestic)","78 ",14,92
2017-04-27,"GA 170","CGK3-PKU
(Domestic)","141 ",3,144
2017-04-27,"GA 198","CGK3-PKU
(Domestic)","92 ",32,124
2017-04-27,"GA 172","CGK3-PKU
(Domestic)","114 ",19,133
2017-04-27,"GA 550","CGK3-PKY
(Domestic)","144 ",4,148
2017-04-27,"GA 552","CGK3-PKY
(Domestic)","116 ",32,148
2017-04-27,"GA 104","CGK3-PLM
(Domestic)","121 ",14,135
2017-04-27,"GA 102","CGK3-PLM
(Domestic)","147 ",2,149
2017-04-27,"GA 108","CGK3-PLM
(Domestic)","141 ",13,154
2017-04-27,"GA 106","CGK3-PLM
(Domestic)","132 ",15,147
2017-04-27,"GA 110","CGK3-PLM
(Domestic)","119 ",5,124
2017-04-27,"GA 112","CGK3-PLM
(Domestic)","75 ",13,88
2017-04-27,"GA 100","CGK3-PLM
(Domestic)","103 ",1,104
2017-04-27,"GA 120","CGK3-PLM
(Domestic)","72 ",56,128
2017-04-27,"GA 116","CGK3-PLM
(Domestic)","78 ",27,105
2017-04-27,"GA 114","CGK3-PLM
(Domestic)","99 ",6,105
2017-04-27,"GA 622","CGK3-PLW
(Domestic)","73 ",23,96
2017-04-27,"GA 510","CGK3-PNK
(Domestic)","21 ",6,27
2017-04-27,"GA 512","CGK3-PNK
(Domestic)","62 ",6,68
2017-04-27,"GA 508","CGK3-PNK
(Domestic)","55 ",8,63
2017-04-27,"GA 504","CGK3-PNK
(Domestic)","51 ",9,60
2017-04-27,"GA 502","CGK3-PNK
(Domestic)","95 ",9,104
2017-04-27,"GA 500","CGK3-PNK
(Domestic)","106 ",1,107
2017-04-27,"GA 514","CGK3-PNK
(Domestic)","59 ",7,66
2017-04-27,"GA 222","CGK3-SOC
(Domestic)","153 ",3,156
2017-04-27,"GA 226","CGK3-SOC
(Domestic)","138 ",10,148
2017-04-27,"GA 228","CGK3-SOC
(Domestic)","103 ",16,119
2017-04-27,"GA 220","CGK3-SOC
(Domestic)","148 ",0,148
2017-04-27,"GA 224","CGK3-SOC
(Domestic)","134 ",24,158
2017-04-27,"GA 230","CGK3-SRG
(Domestic)","158 ",2,160
2017-04-27,"GA 246","CGK3-SRG
(Domestic)","116 ",28,144
2017-04-27,"GA 240","CGK3-SRG
(Domestic)","98 ",25,123
2017-04-27,"GA 236","CGK3-SRG
(Domestic)","112 ",34,146
2017-04-27,"GA 244","CGK3-SRG
(Domestic)","112 ",6,118
2017-04-27,"GA 234","CGK3-SRG
(Domestic)","142 ",13,155
2017-04-27,"GA 238","CGK3-SRG
(Domestic)","106 ",9,115
2017-04-27,"GA 232","CGK3-SRG
(Domestic)","161 ",1,162
2017-04-27,"GA 242","CGK3-SRG
(Domestic)","127 ",29,156
2017-04-27,"GA 318","CGK3-SUB
(Domestic)","188 ",18,206
2017-04-27,"GA 448","CGK3-SUB
(Domestic)","141 ",3,144
2017-04-27,"GA 308","CGK3-SUB
(Domestic)","160 ",1,161
2017-04-27,"GA 328","CGK3-SUB
(Domestic)","148 ",10,158
2017-04-27,"GA 326","CGK3-SUB
(Domestic)","138 ",16,154
2017-04-27,"GA 324","CGK3-SUB
(Domestic)","150 ",7,157
2017-04-27,"GA 322","CGK3-SUB
(Domestic)","150 ",1,151
2017-04-27,"GA 302","CGK3-SUB
(Domestic)","154 ",2,156
2017-04-27,"GA 304","CGK3-SUB
(Domestic)","159 ",0,159
2017-04-27,"GA 306","CGK3-SUB
(Domestic)","159 ",0,159
2017-04-27,"GA 310","CGK3-SUB
(Domestic)","145 ",16,161
2017-04-27,"GA 320","CGK3-SUB
(Domestic)","150 ",5,155
2017-04-27,"GA 314","CGK3-SUB
(Domestic)","178 ",21,199
2017-04-27,"GA 316","CGK3-SUB
(Domestic)","126 ",28,154
2017-04-27,"GA 312","CGK3-SUB
(Domestic)","151 ",8,159
2017-04-27,"GA 284","CGK3-TJQ
(Domestic)","78 ",7,85
2017-04-27,"GA 282","CGK3-TJQ
(Domestic)","89 ",2,91
2017-04-27,"GA 72","CGK3-TKG
(Domestic)","86 ",16,102
2017-04-27,"GA 80","CGK3-TKG
(Domestic)","100 ",0,100
2017-04-27,"GA 78","CGK3-TKG
(Domestic)","105 ",12,117
2017-04-27,"GA 76","CGK3-TKG
(Domestic)","99 ",15,114
2017-04-27,"GA 74","CGK3-TKG
(Domestic)","105 ",38,143
2017-04-27,"GA 70","CGK3-TKG
(Domestic)","74 ",4,78
2017-04-27,"GA 68","CGK3-TKG
(Domestic)","107 ",30,137
2017-04-27,"GA 286","CGK3-TNJ
(Domestic)","85 ",12,97
2017-04-27,"GA 668","CGK3-TRK
(Domestic)","53 ",1,54
2017-04-27,"GA 654","CGK3-UPG
(Domestic)","108 ",8,116
2017-04-27,"GA 614","CGK3-UPG
(Domestic)","111 ",12,123
2017-04-27,"GA 618","CGK3-UPG
(Domestic)","111 ",8,119
2017-04-27,"GA 610","CGK3-UPG
(Domestic)","101 ",11,112
2017-04-27,"GA 612","CGK3-UPG
(Domestic)","126 ",6,132
2017-04-27,"GA 640","CGK3-UPG
(Domestic)","94 ",3,97
2017-04-27,"GA 642","CGK3-UPG
(Domestic)","155 ",1,156
2017-04-27,"GA 608","CGK3-UPG
(Domestic)","133 ",4,137
2017-04-27,"GA 604","CGK3-UPG
(Domestic)","148 ",1,149
2017-04-27,"GA 650","CGK3-UPG
(Domestic)","127 ",12,139
2017-04-27,"GA 616","CGK3-UPG
(Domestic)","91 ",13,104
