"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-09,"GA 137","PGK-CGK","119 ",0,119
2017-04-09,"GA 139","PGK-CGK","92 ",2,94
2017-04-09,"GA 7127","PGK-PLM","23 ",0,23
2017-04-09,"GA 7126","PGK-TJQ","16 ",0,16
