"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-03,"GA 7132","PLM-BKS
(Domestic)","37 ",0,37
2017-03-03,"GA 119","PLM-CGK
(Domestic)","115 ",0,115
2017-03-03,"GA 117","PLM-CGK
(Domestic)","94 ",0,94
2017-03-03,"GA 115","PLM-CGK
(Domestic)","112 ",2,114
2017-03-03,"GA 113","PLM-CGK
(Domestic)","151 ",0,151
2017-03-03,"GA 111","PLM-CGK
(Domestic)","127 ",0,127
2017-03-03,"GA 109","PLM-CGK
(Domestic)","104 ",2,106
2017-03-03,"GA 101","PLM-CGK
(Domestic)","77 ",0,77
2017-03-03,"GA 103","PLM-CGK
(Domestic)","71 ",2,73
2017-03-03,"GA 105","PLM-CGK
(Domestic)","103 ",1,104
2017-03-03,"GA 107","PLM-CGK
(Domestic)","123 ",0,123
2017-03-03,"GA 7114","PLM-DJB
(Domestic)","59 ",0,59
2017-03-03,"GA 266","PLM-DPS
(Domestic)","12 ",14,26
2017-03-03,"GA 267","PLM-KNO
(Domestic)","52 ",9,61
2017-03-03,"GA 7126","PLM-PGK
(Domestic)","59 ",1,60
2017-03-03,"GA 7128","PLM-TKG
(Domestic)","61 ",0,61
