"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-21,"GA 600","CGK3-MDC
(Domestic)","71 ",16,87
2017-04-21,"GA 602","CGK3-MDC
(Domestic)","104 ",3,107
2017-04-21,"GA 290","CGK3-MLG
(Domestic)","162 ",2,164
2017-04-21,"GA 292","CGK3-MLG
(Domestic)","144 ",17,161
2017-04-21,"GA 160","CGK3-PDG
(Domestic)","161 ",0,161
2017-04-21,"GA 168","CGK3-PDG
(Domestic)","113 ",36,149
2017-04-21,"GA 124","CGK3-PDG
(Domestic)","149 ",2,151
2017-04-21,"GA 166","CGK3-PDG
(Domestic)","135 ",15,150
2017-04-21,"GA 162","CGK3-PDG
(Domestic)","103 ",44,147
2017-04-21,"GA 164","CGK3-PDG
(Domestic)","134 ",26,160
2017-04-21,"GA 148","CGK3-PDG
(Domestic)","121 ",35,156
2017-04-21,"GA 136","CGK3-PGK
(Domestic)","147 ",1,148
2017-04-21,"GA 138","CGK3-PGK
(Domestic)","114 ",14,128
2017-04-21,"GA 170","CGK3-PKU
(Domestic)","130 ",0,130
2017-04-21,"GA 198","CGK3-PKU
(Domestic)","105 ",34,139
2017-04-21,"GA 174","CGK3-PKU
(Domestic)","112 ",30,142
2017-04-21,"GA 144","CGK3-PKU
(Domestic)","86 ",11,97
2017-04-21,"GA 178","CGK3-PKU
(Domestic)","92 ",31,123
2017-04-21,"GA 176","CGK3-PKU
(Domestic)","102 ",21,123
2017-04-21,"GA 552","CGK3-PKY
(Domestic)","134 ",15,149
2017-04-21,"GA 550","CGK3-PKY
(Domestic)","137 ",1,138
2017-04-21,"GA 110","CGK3-PLM
(Domestic)","121 ",8,129
2017-04-21,"GA 104","CGK3-PLM
(Domestic)","150 ",10,160
2017-04-21,"GA 102","CGK3-PLM
(Domestic)","155 ",1,156
2017-04-21,"GA 108","CGK3-PLM
(Domestic)","93 ",27,120
2017-04-21,"GA 106","CGK3-PLM
(Domestic)","130 ",14,144
2017-04-21,"GA 112","CGK3-PLM
(Domestic)","97 ",13,110
2017-04-21,"GA 114","CGK3-PLM
(Domestic)","98 ",15,113
2017-04-21,"GA 100","CGK3-PLM
(Domestic)","129 ",2,131
2017-04-21,"GA 116","CGK3-PLM
(Domestic)","91 ",19,110
2017-04-21,"GA 120","CGK3-PLM
(Domestic)","117 ",27,144
2017-04-21,"GA 622","CGK3-PLW
(Domestic)","101 ",19,120
2017-04-21,"GA 514","CGK3-PNK
(Domestic)","81 ",12,93
2017-04-21,"GA 512","CGK3-PNK
(Domestic)","84 ",13,97
2017-04-21,"GA 508","CGK3-PNK
(Domestic)","88 ",7,95
2017-04-21,"GA 504","CGK3-PNK
(Domestic)","77 ",10,87
2017-04-21,"GA 502","CGK3-PNK
(Domestic)","96 ",8,104
2017-04-21,"GA 510","CGK3-PNK
(Domestic)","109 ",15,124
2017-04-21,"GA 500","CGK3-PNK
(Domestic)","81 ",4,85
2017-04-21,"GA 228","CGK3-SOC
(Domestic)","139 ",23,162
2017-04-21,"GA 226","CGK3-SOC
(Domestic)","141 ",21,162
2017-04-21,"GA 220","CGK3-SOC
(Domestic)","159 ",2,161
2017-04-21,"GA 222","CGK3-SOC
(Domestic)","149 ",12,161
2017-04-21,"GA 224","CGK3-SOC
(Domestic)","137 ",25,162
2017-04-21,"GA 246","CGK3-SRG
(Domestic)","151 ",12,163
2017-04-21,"GA 244","CGK3-SRG
(Domestic)","135 ",25,160
2017-04-21,"GA 242","CGK3-SRG
(Domestic)","123 ",39,162
2017-04-21,"GA 240","CGK3-SRG
(Domestic)","147 ",16,163
2017-04-21,"GA 238","CGK3-SRG
(Domestic)","134 ",27,161
2017-04-21,"GA 230","CGK3-SRG
(Domestic)","155 ",4,159
2017-04-21,"GA 234","CGK3-SRG
(Domestic)","145 ",16,161
2017-04-21,"GA 232","CGK3-SRG
(Domestic)","154 ",5,159
2017-04-21,"GA 236","CGK3-SRG
(Domestic)","143 ",19,162
2017-04-21,"GA 448","CGK3-SUB
(Domestic)","105 ",60,165
2017-04-21,"GA 302","CGK3-SUB
(Domestic)","148 ",2,150
2017-04-21,"GA 320","CGK3-SUB
(Domestic)","150 ",12,162
2017-04-21,"GA 324","CGK3-SUB
(Domestic)","155 ",6,161
2017-04-21,"GA 326","CGK3-SUB
(Domestic)","150 ",9,159
2017-04-21,"GA 328","CGK3-SUB
(Domestic)","143 ",19,162
2017-04-21,"GA 318","CGK3-SUB
(Domestic)","207 ",10,217
2017-04-21,"GA 316","CGK3-SUB
(Domestic)","144 ",19,163
2017-04-21,"GA 314","CGK3-SUB
(Domestic)","188 ",19,207
2017-04-21,"GA 312","CGK3-SUB
(Domestic)","140 ",25,165
2017-04-21,"GA 310","CGK3-SUB
(Domestic)","145 ",16,161
2017-04-21,"GA 308","CGK3-SUB
(Domestic)","154 ",6,160
2017-04-21,"GA 306","CGK3-SUB
(Domestic)","155 ",1,156
2017-04-21,"GA 304","CGK3-SUB
(Domestic)","149 ",2,151
2017-04-21,"GA 322","CGK3-SUB
(Domestic)","155 ",6,161
2017-04-21,"GA 282","CGK3-TJQ
(Domestic)","88 ",1,89
2017-04-21,"GA 284","CGK3-TJQ
(Domestic)","82 ",10,92
2017-04-21,"GA 70","CGK3-TKG
(Domestic)","52 ",0,52
2017-04-21,"GA 72","CGK3-TKG
(Domestic)","128 ",19,147
2017-04-21,"GA 74","CGK3-TKG
(Domestic)","126 ",34,160
2017-04-21,"GA 76","CGK3-TKG
(Domestic)","143 ",15,158
2017-04-21,"GA 78","CGK3-TKG
(Domestic)","117 ",40,157
2017-04-21,"GA 68","CGK3-TKG
(Domestic)","124 ",30,154
2017-04-21,"GA 80","CGK3-TKG
(Domestic)","127 ",2,129
2017-04-21,"GA 286","CGK3-TNJ
(Domestic)","101 ",16,117
2017-04-21,"GA 668","CGK3-TRK
(Domestic)","49 ",1,50
2017-04-21,"GA 608","CGK3-UPG
(Domestic)","130 ",20,150
2017-04-21,"GA 610","CGK3-UPG
(Domestic)","99 ",54,153
2017-04-21,"GA 612","CGK3-UPG
(Domestic)","167 ",19,186
2017-04-21,"GA 604","CGK3-UPG
(Domestic)","155 ",0,155
2017-04-21,"GA 642","CGK3-UPG
(Domestic)","150 ",3,153
2017-04-21,"GA 654","CGK3-UPG
(Domestic)","74 ",5,79
2017-04-21,"GA 616","CGK3-UPG
(Domestic)","109 ",13,122
2017-04-21,"GA 650","CGK3-UPG
(Domestic)","137 ",10,147
2017-04-21,"GA 618","CGK3-UPG
(Domestic)","112 ",10,122
2017-04-21,"GA 640","CGK3-UPG
(Domestic)","145 ",8,153
2017-04-21,"GA 614","CGK3-UPG
(Domestic)","139 ",3,142
