"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-02-10","GA 270","KNO","KNO - BTH (Domestic)","85","3","88","6.375.000"
"2","2017-02-10","GA 121","KNO","KNO - CGK (Domestic)","133","22","155","9.975.000"
"3","2017-02-10","GA 197","KNO","KNO - CGK (Domestic)","121","1","122","9.075.000"
"4","2017-02-10","GA 195","KNO","KNO - CGK (Domestic)","138","3","141","10.350.000"
"5","2017-02-10","GA 193","KNO","KNO - CGK (Domestic)","152","1","153","11.400.000"
"6","2017-02-10","GA 191","KNO","KNO - CGK (Domestic)","152","9","161","11.400.000"
"7","2017-02-10","GA 189","KNO","KNO - CGK (Domestic)","112","44","156","8.400.000"
"8","2017-02-10","GA 187","KNO","KNO - CGK (Domestic)","152","0","152","11.400.000"
"9","2017-02-10","GA 123","KNO","KNO - CGK (Domestic)","105","1","106","7.875.000"
"10","2017-02-10","GA 181","KNO","KNO - CGK (Domestic)","86","0","86","6.450.000"
"11","2017-02-10","GA 183","KNO","KNO - CGK (Domestic)","111","0","111","8.325.000"
"12","2017-02-10","GA 185","KNO","KNO - CGK (Domestic)","117","12","129","8.775.000"
"13","2017-02-10","GA 7136","KNO","KNO - DTB (Domestic)","44","5","49","3.300.000"
"14","2017-02-10","GA 7116","KNO","KNO - GNS (Domestic)","51","0","51","3.825.000"
"15","2017-02-10","GA 7118","KNO","KNO - GNS (Domestic)","48","17","65","3.600.000"
"16","2017-02-10","GA 7124","KNO","KNO - LSW (Domestic)","24","34","58","1.800.000"
"17","2017-02-10","GA 266","KNO","KNO - PLM (Domestic)","84","1","85","6.300.000"
"18","2017-02-10","GA 7112","KNO","KNO - SBG (Domestic)","17","16","33","1.275.000"
"19","2017-02-10","GA 850","KNO","KNO - SIN (International)","132","3","135","26.400.000"
"Total"," "," "," "," ","1.864","172","2.036","156.300.000"
