"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-17,"GA 270","KNO-BTH
(Domestic)","72 ",3,75
2017-04-17,"GA 121","KNO-CGK
(Domestic)","90 ",10,100
2017-04-17,"GA 195","KNO-CGK
(Domestic)","136 ",0,136
2017-04-17,"GA 193","KNO-CGK
(Domestic)","136 ",5,141
2017-04-17,"GA 191","KNO-CGK
(Domestic)","101 ",24,125
2017-04-17,"GA 189","KNO-CGK
(Domestic)","115 ",3,118
2017-04-17,"GA 187","KNO-CGK
(Domestic)","124 ",3,127
2017-04-17,"GA 185","KNO-CGK
(Domestic)","139 ",1,140
2017-04-17,"GA 183","KNO-CGK
(Domestic)","129 ",1,130
2017-04-17,"GA 181","KNO-CGK
(Domestic)","120 ",4,124
2017-04-17,"GA 123","KNO-CGK
(Domestic)","117 ",0,117
2017-04-17,"GA 7136","KNO-DTB
(Domestic)","39 ",14,53
2017-04-17,"GA 7134","KNO-FLZ
(Domestic)","54 ",13,67
2017-04-17,"GA 7116","KNO-GNS
(Domestic)","64 ",1,65
2017-04-17,"GA 266","KNO-PLM
(Domestic)","87 ",0,87
2017-04-17,"MH 861","KNO-KUL
(International)","149 ",0,149
2017-04-17,"MH 865","KNO-KUL
(International)","122 ",1,123
2017-04-17,"MI 233","KNO-SIN
(International)","143 ",0,143
2017-04-17,"MI 237","KNO-SIN
(International)","152 ",0,152
2017-04-17,"KNO-MED
(International)","432 ",0,432
