"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"40","2017-03-26","GA 404","CGK3","CGK3 - DPS (Domestic)","98","6","104","12.740.000"
"41","2017-03-26","GA 402","CGK3","CGK3 - DPS (Domestic)","200","4","204","26.000.000"
"42","2017-03-26","GA 400","CGK3","CGK3 - DPS (Domestic)","90","1","91","11.700.000"
"43","2017-03-26","GA 438","CGK3","CGK3 - DPS (Domestic)","110","2","112","600.000"
"44","2017-03-26","GA 268","CGK3","CGK3 - DTB (Domestic)","87","8","95","11.310.000"
"45","2017-03-26","GA 210","CGK3","CGK3 - JOG (Domestic)","93","32","125","12.090.000"
"46","2017-03-26","GA 216","CGK3","CGK3 - JOG (Domestic)","132","3","135","17.160.000"
"47","2017-03-26","GA 214","CGK3","CGK3 - JOG (Domestic)","126","14","140","16.380.000"
"48","2017-03-26","GA 212","CGK3","CGK3 - JOG (Domestic)","139","8","147","18.070.000"
"49","2017-03-26","GA 208","CGK3","CGK3 - JOG (Domestic)","112","32","144","14.560.000"
"50","2017-03-26","GA 206","CGK3","CGK3 - JOG (Domestic)","138","13","151","17.940.000"
"51","2017-03-26","GA 204","CGK3","CGK3 - JOG (Domestic)","144","21","165","18.720.000"
"52","2017-03-26","GA 218","CGK3","CGK3 - JOG (Domestic)","98","12","110","12.740.000"
"53","2017-03-26","GA 202","CGK3","CGK3 - JOG (Domestic)","142","5","147","18.460.000"
"54","2017-03-26","GA 182","CGK3","CGK3 - KNO (Domestic)","144","9","153","18.720.000"
"55","2017-03-26","GA 118","CGK3","CGK3 - KNO (Domestic)","137","19","156","480.000"
"56","2017-03-26","GA 190","CGK3","CGK3 - KNO (Domestic)","121","32","153","15.730.000"
"57","2017-03-26","GA 194","CGK3","CGK3 - KNO (Domestic)","159","1","160","20.670.000"
"58","2017-03-26","GA 122","CGK3","CGK3 - KNO (Domestic)","114","28","142","14.820.000"
"59","2017-03-26","GA 180","CGK3","CGK3 - KNO (Domestic)","159","1","160","20.670.000"
"60","2017-03-26","GA 192","CGK3","CGK3 - KNO (Domestic)","119","28","147","15.470.000"
"61","2017-03-26","GA 184","CGK3","CGK3 - KNO (Domestic)","114","43","157","14.820.000"
"62","2017-03-26","GA 186","CGK3","CGK3 - KNO (Domestic)","149","12","161","19.370.000"
"63","2017-03-26","GA 188","CGK3","CGK3 - KNO (Domestic)","135","19","154","17.550.000"
"64","2017-03-26","GA 196","CGK3","CGK3 - KNO (Domestic)","129","14","143","16.770.000"
"65","2017-03-26","GA 456","CGK3","CGK3 - KOE (Domestic)","41","0","41","5.330.000"
"66","2017-03-26","GA 452","CGK3","CGK3 - LBJ (Domestic)","85","1","86","11.050.000"
"67","2017-03-26","GA 430","CGK3","CGK3 - LOP (Domestic)","118","7","125","15.340.000"
"68","2017-03-26","GA 440","CGK3","CGK3 - LOP (Domestic)","45","13","58","5.850.000"
"69","2017-03-26","GA 434","CGK3","CGK3 - LOP (Domestic)","139","2","141","18.070.000"
"70","2017-03-26","GA 432","CGK3","CGK3 - LOP (Domestic)","65","23","88","8.450.000"
"71","2017-03-26","GA 606","CGK3","CGK3 - MDC (Domestic)","140","6","146","18.200.000"
"72","2017-03-26","GA 602","CGK3","CGK3 - MDC (Domestic)","106","1","107","13.780.000"
"73","2017-03-26","GA 600","CGK3","CGK3 - MDC (Domestic)","137","7","144","17.810.000"
"74","2017-03-26","GA 290","CGK3","CGK3 - MLG (Domestic)","130","20","150","16.900.000"
"75","2017-03-26","GA 292","CGK3","CGK3 - MLG (Domestic)","126","15","141","16.380.000"
"76","2017-03-26","GA 124","CGK3","CGK3 - PDG (Domestic)","135","9","144","17.550.000"
"77","2017-03-26","GA 148","CGK3","CGK3 - PDG (Domestic)","120","23","143","60.000"
"78","2017-03-26","GA 160","CGK3","CGK3 - PDG (Domestic)","140","5","145","18.200.000"
"79","2017-03-26","GA 166","CGK3","CGK3 - PDG (Domestic)","110","16","126","14.300.000"
"80","2017-03-26","GA 168","CGK3","CGK3 - PDG (Domestic)","86","37","123","11.180.000"
"81","2017-03-26","GA 162","CGK3","CGK3 - PDG (Domestic)","108","24","132","14.040.000"
"82","2017-03-26","GA 164","CGK3","CGK3 - PDG (Domestic)","106","36","142","13.780.000"
"83","2017-03-26","GA 138","CGK3","CGK3 - PGK (Domestic)","134","20","154","17.420.000"
"84","2017-03-26","GA 136","CGK3","CGK3 - PGK (Domestic)","134","20","154","17.420.000"
"85","2017-03-26","GA 170","CGK3","CGK3 - PKU (Domestic)","99","2","101","12.870.000"
"86","2017-03-26","GA 174","CGK3","CGK3 - PKU (Domestic)","116","9","125","15.080.000"
"87","2017-03-26","GA 176","CGK3","CGK3 - PKU (Domestic)","87","39","126","11.310.000"
"88","2017-03-26","GA 178","CGK3","CGK3 - PKU (Domestic)","88","13","101","11.440.000"
"89","2017-03-26","GA 144","CGK3","CGK3 - PKU (Domestic)","63","2","65","8.190.000"
"90","2017-03-26","GA 198","CGK3","CGK3 - PKU (Domestic)","80","22","102","10.400.000"
"91","2017-03-26","GA 172","CGK3","CGK3 - PKU (Domestic)","86","6","92","11.180.000"
"92","2017-03-26","GA 552","CGK3","CGK3 - PKY (Domestic)","133","13","146","17.290.000"
"93","2017-03-26","GA 550","CGK3","CGK3 - PKY (Domestic)","64","4","68","8.320.000"
"94","2017-03-26","GA 120","CGK3","CGK3 - PLM (Domestic)","84","8","92","10.920.000"
"95","2017-03-26","GA 102","CGK3","CGK3 - PLM (Domestic)","116","2","118","15.080.000"
"96","2017-03-26","GA 104","CGK3","CGK3 - PLM (Domestic)","71","39","110","9.230.000"
"97","2017-03-26","GA 106","CGK3","CGK3 - PLM (Domestic)","92","21","113","11.960.000"
"98","2017-03-26","GA 108","CGK3","CGK3 - PLM (Domestic)","78","13","91","10.140.000"
"99","2017-03-26","GA 110","CGK3","CGK3 - PLM (Domestic)","102","8","110","13.260.000"
"100","2017-03-26","GA 112","CGK3","CGK3 - PLM (Domestic)","65","17","82","8.450.000"
"101","2017-03-26","GA 116","CGK3","CGK3 - PLM (Domestic)","53","12","65","6.890.000"
"102","2017-03-26","GA 114","CGK3","CGK3 - PLM (Domestic)","53","28","81","6.890.000"
"103","2017-03-26","GA 622","CGK3","CGK3 - PLW (Domestic)","84","5","89","10.920.000"
"104","2017-03-26","GA 512","CGK3","CGK3 - PNK (Domestic)","142","8","150","18.200.000"
"105","2017-03-26","GA 510","CGK3","CGK3 - PNK (Domestic)","102","20","122","13.260.000"
"106","2017-03-26","GA 514","CGK3","CGK3 - PNK (Domestic)","127","12","139","16.510.000"
"107","2017-03-26","GA 500","CGK3","CGK3 - PNK (Domestic)","149","4","153","540.000"
"108","2017-03-26","GA 508","CGK3","CGK3 - PNK (Domestic)","105","9","114","13.650.000"
"109","2017-03-26","GA 504","CGK3","CGK3 - PNK (Domestic)","141","14","155","18.330.000"
"110","2017-03-26","GA 502","CGK3","CGK3 - PNK (Domestic)","153","4","157","18.330.000"
"111","2017-03-26","GA 228","CGK3","CGK3 - SOC (Domestic)","72","23","95","9.360.000"
"112","2017-03-26","GA 222","CGK3","CGK3 - SOC (Domestic)","86","10","96","11.180.000"
"113","2017-03-26","GA 224","CGK3","CGK3 - SOC (Domestic)","105","13","118","13.650.000"
"114","2017-03-26","GA 220","CGK3","CGK3 - SOC (Domestic)","112","1","113","14.560.000"
"115","2017-03-26","GA 226","CGK3","CGK3 - SOC (Domestic)","133","2","135","17.290.000"
"116","2017-03-26","GA 246","CGK3","CGK3 - SRG (Domestic)","117","10","127","15.210.000"
"117","2017-03-26","GA 244","CGK3","CGK3 - SRG (Domestic)","81","17","98","10.530.000"
"118","2017-03-26","GA 242","CGK3","CGK3 - SRG (Domestic)","95","23","118","12.350.000"
"119","2017-03-26","GA 240","CGK3","CGK3 - SRG (Domestic)","72","5","77","9.360.000"
"120","2017-03-26","GA 238","CGK3","CGK3 - SRG (Domestic)","61","18","79","120.000"
"121","2017-03-26","GA 236","CGK3","CGK3 - SRG (Domestic)","96","7","103","12.480.000"
"122","2017-03-26","GA 234","CGK3","CGK3 - SRG (Domestic)","90","15","105","11.700.000"
"123","2017-03-26","GA 230","CGK3","CGK3 - SRG (Domestic)","93","2","95","12.090.000"
"124","2017-03-26","GA 232","CGK3","CGK3 - SRG (Domestic)","98","8","106","12.740.000"
"125","2017-03-26","GA 302","CGK3","CGK3 - SUB (Domestic)","53","2","55","6.890.000"
"126","2017-03-26","GA 324","CGK3","CGK3 - SUB (Domestic)","104","1","105","13.520.000"
"127","2017-03-26","GA 8002","CGK3","CGK3 - SUB (Domestic)","74","14","88","9.620.000"
"128","2017-03-26","GA 322","CGK3","CGK3 - SUB (Domestic)","126","7","133","16.380.000"
"129","2017-03-26","GA 328","CGK3","CGK3 - SUB (Domestic)","88","13","101","11.440.000"
"130","2017-03-26","GA 318","CGK3","CGK3 - SUB (Domestic)","114","8","122","14.820.000"
"131","2017-03-26","GA 316","CGK3","CGK3 - SUB (Domestic)","133","12","145","17.290.000"
"132","2017-03-26","GA 314","CGK3","CGK3 - SUB (Domestic)","111","13","124","14.430.000"
"133","2017-03-26","GA 312","CGK3","CGK3 - SUB (Domestic)","83","15","98","10.790.000"
"134","2017-03-26","GA 306","CGK3","CGK3 - SUB (Domestic)","71","1","72","9.230.000"
"135","2017-03-26","GA 304","CGK3","CGK3 - SUB (Domestic)","69","0","69","8.970.000"
"136","2017-03-26","GA 448","CGK3","CGK3 - SUB (Domestic)","102","8","110","13.260.000"
"137","2017-03-26","GA 308","CGK3","CGK3 - SUB (Domestic)","153","6","159","19.890.000"
"138","2017-03-26","GA 310","CGK3","CGK3 - SUB (Domestic)","123","9","132","15.990.000"
"139","2017-03-26","GA 326","CGK3","CGK3 - SUB (Domestic)","60","1","61","7.800.000"
"140","2017-03-26","GA 284","CGK3","CGK3 - TJQ (Domestic)","79","10","89","10.270.000"
"141","2017-03-26","GA 282","CGK3","CGK3 - TJQ (Domestic)","91","4","95","11.830.000"
"142","2017-03-26","GA 70","CGK3","CGK3 - TKG (Domestic)","69","4","73","8.970.000"
"143","2017-03-26","GA 68","CGK3","CGK3 - TKG (Domestic)","126","24","150","16.380.000"
"144","2017-03-26","GA 72","CGK3","CGK3 - TKG (Domestic)","113","14","127","14.690.000"
"145","2017-03-26","GA 76","CGK3","CGK3 - TKG (Domestic)","98","34","132","12.740.000"
"146","2017-03-26","GA 78","CGK3","CGK3 - TKG (Domestic)","74","35","109","9.620.000"
"147","2017-03-26","GA 80","CGK3","CGK3 - TKG (Domestic)","82","2","84","10.660.000"
"148","2017-03-26","GA 74","CGK3","CGK3 - TKG (Domestic)","129","28","157","16.770.000"
"149","2017-03-26","GA 286","CGK3","CGK3 - TNJ (Domestic)","85","19","104","11.050.000"
"150","2017-03-26","GA 668","CGK3","CGK3 - TRK (Domestic)","65","0","65","8.450.000"
"151","2017-03-26","GA 650","CGK3","CGK3 - UPG (Domestic)","120","5","125","15.600.000"
"152","2017-03-26","GA 614","CGK3","CGK3 - UPG (Domestic)","96","4","100","12.480.000"
"153","2017-03-26","GA 654","CGK3","CGK3 - UPG (Domestic)","117","11","128","15.210.000"
"154","2017-03-26","GA 642","CGK3","CGK3 - UPG (Domestic)","148","1","149","19.240.000"
"155","2017-03-26","GA 640","CGK3","CGK3 - UPG (Domestic)","76","16","92","9.880.000"
"156","2017-03-26","GA 618","CGK3","CGK3 - UPG (Domestic)","104","6","110","13.520.000"
"157","2017-03-26","GA 616","CGK3","CGK3 - UPG (Domestic)","104","17","121","13.520.000"
"158","2017-03-26","GA 612","CGK3","CGK3 - UPG (Domestic)","193","10","203","25.090.000"
"159","2017-03-26","GA 610","CGK3","CGK3 - UPG (Domestic)","112","13","125","14.560.000"
"160","2017-03-26","GA 608","CGK3","CGK3 - UPG (Domestic)","122","11","133","15.860.000"
"161","2017-03-26","GA 604","CGK3","CGK3 - UPG (Domestic)","101","3","104","13.130.000"
"Total"," "," "," "," ","16.758","2.000","18.758","2.052.400.000"
