"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"32","2017-03-31","GA 652","CGK3","CGK3 - DPS (Domestic)","131","12","143","16.900.000"
"33","2017-03-31","GA 418","CGK3","CGK3 - DPS (Domestic)","238","4","242","30.940.000"
"34","2017-03-31","GA 438","CGK3","CGK3 - DPS (Domestic)","109","0","109","14.170.000"
"35","2017-03-31","GA 426","CGK3","CGK3 - DPS (Domestic)","233","10","243","30.290.000"
"36","2017-03-31","GA 424","CGK3","CGK3 - DPS (Domestic)","119","1","120","15.470.000"
"37","2017-03-31","GA 422","CGK3","CGK3 - DPS (Domestic)","164","16","180","20.280.000"
"38","2017-03-31","GA 414","CGK3","CGK3 - DPS (Domestic)","105","4","109","13.650.000"
"39","2017-03-31","GA 410","CGK3","CGK3 - DPS (Domestic)","233","10","243","30.290.000"
"40","2017-03-31","GA 408","CGK3","CGK3 - DPS (Domestic)","112","6","118","13.910.000"
"41","2017-03-31","GA 404","CGK3","CGK3 - DPS (Domestic)","154","0","154","20.020.000"
"42","2017-03-31","GA 402","CGK3","CGK3 - DPS (Domestic)","169","5","174","21.970.000"
"43","2017-03-31","GA 400","CGK3","CGK3 - DPS (Domestic)","108","2","110","14.040.000"
"44","2017-03-31","GA 420","CGK3","CGK3 - DPS (Domestic)","145","1","146","18.850.000"
"45","2017-03-31","GA 268","CGK3","CGK3 - DTB (Domestic)","70","3","73","9.100.000"
"46","2017-03-31","GA 1440","CGK3","CGK3 - DUM (Domestic)","26","1","27","3.380.000"
"47","2017-03-31","GA 206","CGK3","CGK3 - JOG (Domestic)","139","19","158","18.070.000"
"48","2017-03-31","GA 216","CGK3","CGK3 - JOG (Domestic)","133","10","143","17.290.000"
"49","2017-03-31","GA 218","CGK3","CGK3 - JOG (Domestic)","129","19","148","16.770.000"
"50","2017-03-31","GA 214","CGK3","CGK3 - JOG (Domestic)","150","9","159","19.500.000"
"51","2017-03-31","GA 212","CGK3","CGK3 - JOG (Domestic)","110","40","150","120.000"
"52","2017-03-31","GA 210","CGK3","CGK3 - JOG (Domestic)","72","15","87","9.360.000"
"53","2017-03-31","GA 208","CGK3","CGK3 - JOG (Domestic)","86","20","106","11.180.000"
"54","2017-03-31","GA 204","CGK3","CGK3 - JOG (Domestic)","148","12","160","19.240.000"
"55","2017-03-31","GA 202","CGK3","CGK3 - JOG (Domestic)","142","0","142","18.460.000"
"56","2017-03-31","GA 188","CGK3","CGK3 - KNO (Domestic)","112","25","137","14.560.000"
"57","2017-03-31","GA 118","CGK3","CGK3 - KNO (Domestic)","111","28","139","14.430.000"
"58","2017-03-31","GA 190","CGK3","CGK3 - KNO (Domestic)","114","15","129","14.820.000"
"59","2017-03-31","GA 186","CGK3","CGK3 - KNO (Domestic)","132","17","149","17.160.000"
"60","2017-03-31","GA 192","CGK3","CGK3 - KNO (Domestic)","113","21","134","14.690.000"
"61","2017-03-31","GA 122","CGK3","CGK3 - KNO (Domestic)","127","13","140","16.510.000"
"62","2017-03-31","GA 180","CGK3","CGK3 - KNO (Domestic)","113","6","119","14.690.000"
"63","2017-03-31","GA 194","CGK3","CGK3 - KNO (Domestic)","122","0","122","15.860.000"
"64","2017-03-31","GA 182","CGK3","CGK3 - KNO (Domestic)","152","2","154","19.760.000"
"65","2017-03-31","GA 196","CGK3","CGK3 - KNO (Domestic)","125","19","144","16.250.000"
"66","2017-03-31","GA 184","CGK3","CGK3 - KNO (Domestic)","130","24","154","16.900.000"
"67","2017-03-31","GA 456","CGK3","CGK3 - KOE (Domestic)","57","0","57","7.410.000"
"68","2017-03-31","GA 452","CGK3","CGK3 - LBJ (Domestic)","44","0","44","5.720.000"
"69","2017-03-31","GA 432","CGK3","CGK3 - LOP (Domestic)","150","10","160","19.240.000"
"70","2017-03-31","GA 434","CGK3","CGK3 - LOP (Domestic)","155","0","155","20.150.000"
"71","2017-03-31","GA 440","CGK3","CGK3 - LOP (Domestic)","98","13","111","12.740.000"
"72","2017-03-31","GA 430","CGK3","CGK3 - LOP (Domestic)","136","5","141","240.000"
"73","2017-03-31","GA 600","CGK3","CGK3 - MDC (Domestic)","60","8","68","7.800.000"
"74","2017-03-31","GA 626","CGK3","CGK3 - MDC (Domestic)","59","13","72","7.670.000"
"75","2017-03-31","GA 606","CGK3","CGK3 - MDC (Domestic)","123","13","136","15.990.000"
"76","2017-03-31","GA 602","CGK3","CGK3 - MDC (Domestic)","88","0","88","11.440.000"
"77","2017-03-31","GA 290","CGK3","CGK3 - MLG (Domestic)","110","4","114","14.300.000"
"78","2017-03-31","GA 292","CGK3","CGK3 - MLG (Domestic)","75","12","87","9.750.000"
"79","2017-03-31","GA 124","CGK3","CGK3 - PDG (Domestic)","74","8","82","9.620.000"
"80","2017-03-31","GA 148","CGK3","CGK3 - PDG (Domestic)","80","22","102","10.400.000"
"81","2017-03-31","GA 160","CGK3","CGK3 - PDG (Domestic)","109","0","109","14.170.000"
"82","2017-03-31","GA 166","CGK3","CGK3 - PDG (Domestic)","94","29","123","12.220.000"
"83","2017-03-31","GA 168","CGK3","CGK3 - PDG (Domestic)","89","21","110","60.000"
"84","2017-03-31","GA 164","CGK3","CGK3 - PDG (Domestic)","98","23","121","12.740.000"
"85","2017-03-31","GA 162","CGK3","CGK3 - PDG (Domestic)","82","14","96","360.000"
"86","2017-03-31","GA 136","CGK3","CGK3 - PGK (Domestic)","153","11","164","19.890.000"
"87","2017-03-31","GA 138","CGK3","CGK3 - PGK (Domestic)","142","24","166","18.460.000"
"88","2017-03-31","GA 176","CGK3","CGK3 - PKU (Domestic)","126","22","148","16.380.000"
"89","2017-03-31","GA 178","CGK3","CGK3 - PKU (Domestic)","134","14","148","17.420.000"
"90","2017-03-31","GA 198","CGK3","CGK3 - PKU (Domestic)","101","12","113","13.130.000"
"91","2017-03-31","GA 174","CGK3","CGK3 - PKU (Domestic)","133","14","147","17.290.000"
"92","2017-03-31","GA 172","CGK3","CGK3 - PKU (Domestic)","146","10","156","18.980.000"
"93","2017-03-31","GA 170","CGK3","CGK3 - PKU (Domestic)","148","1","149","19.240.000"
"94","2017-03-31","GA 144","CGK3","CGK3 - PKU (Domestic)","120","11","131","15.600.000"
"95","2017-03-31","GA 552","CGK3","CGK3 - PKY (Domestic)","95","18","113","12.350.000"
"96","2017-03-31","GA 550","CGK3","CGK3 - PKY (Domestic)","92","1","93","11.960.000"
"97","2017-03-31","GA 116","CGK3","CGK3 - PLM (Domestic)","110","16","126","14.300.000"
"98","2017-03-31","GA 100","CGK3","CGK3 - PLM (Domestic)","132","5","137","17.160.000"
"99","2017-03-31","GA 102","CGK3","CGK3 - PLM (Domestic)","135","1","136","17.550.000"
"100","2017-03-31","GA 104","CGK3","CGK3 - PLM (Domestic)","148","9","157","19.240.000"
"101","2017-03-31","GA 106","CGK3","CGK3 - PLM (Domestic)","118","16","134","15.340.000"
"102","2017-03-31","GA 108","CGK3","CGK3 - PLM (Domestic)","105","18","123","13.650.000"
"103","2017-03-31","GA 110","CGK3","CGK3 - PLM (Domestic)","130","7","137","16.900.000"
"104","2017-03-31","GA 112","CGK3","CGK3 - PLM (Domestic)","123","20","143","15.990.000"
"105","2017-03-31","GA 114","CGK3","CGK3 - PLM (Domestic)","127","13","140","16.510.000"
"106","2017-03-31","GA 120","CGK3","CGK3 - PLM (Domestic)","124","30","154","16.120.000"
"107","2017-03-31","GA 622","CGK3","CGK3 - PLW (Domestic)","104","11","115","13.520.000"
"108","2017-03-31","GA 502","CGK3","CGK3 - PNK (Domestic)","110","11","121","14.300.000"
"109","2017-03-31","GA 508","CGK3","CGK3 - PNK (Domestic)","61","19","80","7.930.000"
"110","2017-03-31","GA 500","CGK3","CGK3 - PNK (Domestic)","103","0","103","12.870.000"
"111","2017-03-31","GA 510","CGK3","CGK3 - PNK (Domestic)","70","5","75","9.100.000"
"112","2017-03-31","GA 512","CGK3","CGK3 - PNK (Domestic)","114","14","128","14.430.000"
"113","2017-03-31","GA 514","CGK3","CGK3 - PNK (Domestic)","72","20","92","8.970.000"
"114","2017-03-31","GA 504","CGK3","CGK3 - PNK (Domestic)","88","21","109","11.440.000"
"115","2017-03-31","GA 220","CGK3","CGK3 - SOC (Domestic)","98","1","99","12.740.000"
"116","2017-03-31","GA 222","CGK3","CGK3 - SOC (Domestic)","98","8","106","12.740.000"
"117","2017-03-31","GA 224","CGK3","CGK3 - SOC (Domestic)","93","20","113","12.090.000"
"118","2017-03-31","GA 226","CGK3","CGK3 - SOC (Domestic)","139","14","153","18.070.000"
"119","2017-03-31","GA 244","CGK3","CGK3 - SRG (Domestic)","97","51","148","12.610.000"
"120","2017-03-31","GA 242","CGK3","CGK3 - SRG (Domestic)","106","9","115","13.780.000"
"121","2017-03-31","GA 240","CGK3","CGK3 - SRG (Domestic)","49","8","57","6.370.000"
"122","2017-03-31","GA 238","CGK3","CGK3 - SRG (Domestic)","77","34","111","10.010.000"
"123","2017-03-31","GA 236","CGK3","CGK3 - SRG (Domestic)","84","7","91","10.920.000"
"124","2017-03-31","GA 234","CGK3","CGK3 - SRG (Domestic)","145","9","154","18.850.000"
"125","2017-03-31","GA 232","CGK3","CGK3 - SRG (Domestic)","92","8","100","11.960.000"
"126","2017-03-31","GA 230","CGK3","CGK3 - SRG (Domestic)","115","4","119","14.950.000"
"127","2017-03-31","GA 246","CGK3","CGK3 - SRG (Domestic)","141","19","160","18.070.000"
"128","2017-03-31","GA 320","CGK3","CGK3 - SUB (Domestic)","133","8","141","17.290.000"
"129","2017-03-31","GA 302","CGK3","CGK3 - SUB (Domestic)","145","2","147","18.850.000"
"130","2017-03-31","GA 304","CGK3","CGK3 - SUB (Domestic)","156","1","157","20.280.000"
"131","2017-03-31","GA 448","CGK3","CGK3 - SUB (Domestic)","116","20","136","15.080.000"
"132","2017-03-31","GA 306","CGK3","CGK3 - SUB (Domestic)","141","1","142","18.330.000"
"133","2017-03-31","GA 328","CGK3","CGK3 - SUB (Domestic)","150","4","154","19.500.000"
"134","2017-03-31","GA 326","CGK3","CGK3 - SUB (Domestic)","143","11","154","18.590.000"
"135","2017-03-31","GA 324","CGK3","CGK3 - SUB (Domestic)","144","4","148","18.720.000"
"136","2017-03-31","GA 322","CGK3","CGK3 - SUB (Domestic)","159","1","160","20.670.000"
"137","2017-03-31","GA 318","CGK3","CGK3 - SUB (Domestic)","198","11","209","25.740.000"
"138","2017-03-31","GA 316","CGK3","CGK3 - SUB (Domestic)","99","17","116","12.870.000"
"139","2017-03-31","GA 312","CGK3","CGK3 - SUB (Domestic)","126","12","138","16.380.000"
"140","2017-03-31","GA 314","CGK3","CGK3 - SUB (Domestic)","154","6","160","20.020.000"
"141","2017-03-31","GA 308","CGK3","CGK3 - SUB (Domestic)","149","10","159","19.370.000"
"142","2017-03-31","GA 310","CGK3","CGK3 - SUB (Domestic)","116","40","156","15.080.000"
"143","2017-03-31","GA 282","CGK3","CGK3 - TJQ (Domestic)","93","0","93","12.090.000"
"144","2017-03-31","GA 284","CGK3","CGK3 - TJQ (Domestic)","33","2","35","4.290.000"
"145","2017-03-31","GA 78","CGK3","CGK3 - TKG (Domestic)","122","38","160","15.860.000"
"146","2017-03-31","GA 68","CGK3","CGK3 - TKG (Domestic)","119","31","150","15.470.000"
"147","2017-03-31","GA 76","CGK3","CGK3 - TKG (Domestic)","118","42","160","15.340.000"
"148","2017-03-31","GA 74","CGK3","CGK3 - TKG (Domestic)","102","16","118","13.260.000"
"149","2017-03-31","GA 70","CGK3","CGK3 - TKG (Domestic)","71","3","74","9.230.000"
"150","2017-03-31","GA 72","CGK3","CGK3 - TKG (Domestic)","135","8","143","17.550.000"
"151","2017-03-31","GA 80","CGK3","CGK3 - TKG (Domestic)","89","1","90","120.000"
"152","2017-03-31","GA 286","CGK3","CGK3 - TNJ (Domestic)","155","6","161","20.150.000"
"153","2017-03-31","GA 668","CGK3","CGK3 - TRK (Domestic)","46","1","47","5.980.000"
"154","2017-03-31","GA 654","CGK3","CGK3 - UPG (Domestic)","115","4","119","14.950.000"
"155","2017-03-31","GA 650","CGK3","CGK3 - UPG (Domestic)","146","8","154","18.720.000"
"156","2017-03-31","GA 608","CGK3","CGK3 - UPG (Domestic)","105","26","131","13.650.000"
"157","2017-03-31","GA 610","CGK3","CGK3 - UPG (Domestic)","141","9","150","18.330.000"
"158","2017-03-31","GA 612","CGK3","CGK3 - UPG (Domestic)","198","8","206","25.740.000"
"159","2017-03-31","GA 616","CGK3","CGK3 - UPG (Domestic)","116","18","134","15.080.000"
"160","2017-03-31","GA 618","CGK3","CGK3 - UPG (Domestic)","135","8","143","17.550.000"
"161","2017-03-31","GA 640","CGK3","CGK3 - UPG (Domestic)","150","8","158","19.500.000"
"162","2017-03-31","GA 642","CGK3","CGK3 - UPG (Domestic)","160","1","161","20.800.000"
"163","2017-03-31","GA 604","CGK3","CGK3 - UPG (Domestic)","147","0","147","19.110.000"
"164","2017-03-31","GA 614","CGK3","CGK3 - UPG (Domestic)","154","5","159","19.760.000"
"Total"," "," "," "," ","19.583","1.938","21.521","2.471.030.000"
