"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-14,"GA 270","KNO-BTH
(Domestic)","95 ",0,95
2017-04-14,"GA 121","KNO-CGK
(Domestic)","98 ",5,103
2017-04-14,"GA 197","KNO-CGK
(Domestic)","117 ",0,117
2017-04-14,"GA 193","KNO-CGK
(Domestic)","82 ",33,115
2017-04-14,"GA 191","KNO-CGK
(Domestic)","66 ",4,70
2017-04-14,"GA 189","KNO-CGK
(Domestic)","114 ",1,115
2017-04-14,"GA 187","KNO-CGK
(Domestic)","104 ",0,104
2017-04-14,"GA 185","KNO-CGK
(Domestic)","96 ",6,102
2017-04-14,"GA 183","KNO-CGK
(Domestic)","84 ",0,84
2017-04-14,"GA 181","KNO-CGK
(Domestic)","69 ",0,69
2017-04-14,"GA 123","KNO-CGK
(Domestic)","112 ",1,113
2017-04-14,"GA 7116","KNO-GNS
(Domestic)","63 ",5,68
2017-04-14,"GA 7124","KNO-LSW
(Domestic)","33 ",35,68
2017-04-14,"GA 266","KNO-PLM
(Domestic)","72 ",0,72
2017-04-14,"GA 7112","KNO-SBG
(Domestic)","56 ",8,64
2017-04-14,"GA 850","KNO-SIN
(International)","150 ",4,154
2017-04-14,"MH 861","KNO-KUL
(International)","150 ",1,151
2017-04-14,"MH 865","KNO-KUL
(International)","140 ",0,140
2017-04-14,"MI 233","KNO-SIN
(International)","147 ",2,149
2017-04-14,"MI 237","KNO-SIN
(International)","145 ",1,146
