"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-08,"GA 127","DJB-CGK","122 ",1,123
2017-03-08,"GA 129","DJB-CGK","75 ",0,75
2017-03-08,"GA 131","DJB-CGK","142 ",0,142
2017-03-08,"GA 133","DJB-CGK","113 ",1,114
2017-03-08,"GA 135","DJB-CGK","96 ",0,96
2017-03-08,"GA 7115","DJB-PLM","68 ",2,70
