"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-10,"GA 127","DJB-CGK","93 ",0,93
2017-04-10,"GA 129","DJB-CGK","69 ",1,70
2017-04-10,"GA 131","DJB-CGK","103 ",3,106
2017-04-10,"GA 133","DJB-CGK","97 ",0,97
2017-04-10,"GA 135","DJB-CGK","125 ",0,125
2017-04-10,"GA 7115","DJB-PLM","52 ",0,52
