"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-18","GA 648","CGK3","CGK3 - ? (Domestic)","121","5","126","15.730.000"
"2","2017-03-18","GA 646","CGK3","CGK3 - AMQ (Domestic)","92","9","101","11.960.000"
"3","2017-03-18","GA 536","CGK3","CGK3 - BDJ (Domestic)","49","8","57","6.370.000"
"4","2017-03-18","GA 534","CGK3","CGK3 - BDJ (Domestic)","54","15","69","7.020.000"
"5","2017-03-18","GA 532","CGK3","CGK3 - BDJ (Domestic)","119","30","149","15.470.000"
"6","2017-03-18","GA 538","CGK3","CGK3 - BDJ (Domestic)","36","11","47","4.680.000"
"7","2017-03-18","GA 528","CGK3","CGK3 - BDJ (Domestic)","79","12","91","10.270.000"
"8","2017-03-18","GA 530","CGK3","CGK3 - BDJ (Domestic)","119","0","119","15.470.000"
"9","2017-03-18","GA 298","CGK3","CGK3 - BKS (Domestic)","76","36","112","9.880.000"
"10","2017-03-18","GA 296","CGK3","CGK3 - BKS (Domestic)","157","6","163","20.410.000"
"11","2017-03-18","GA 572","CGK3","CGK3 - BPN (Domestic)","90","8","98","11.700.000"
"12","2017-03-18","GA 560","CGK3","CGK3 - BPN (Domestic)","100","0","100","13.000.000"
"13","2017-03-18","GA 564","CGK3","CGK3 - BPN (Domestic)","146","18","164","18.980.000"
"14","2017-03-18","GA 576","CGK3","CGK3 - BPN (Domestic)","69","11","80","8.970.000"
"15","2017-03-18","GA 570","CGK3","CGK3 - BPN (Domestic)","96","20","116","12.480.000"
"16","2017-03-18","GA 566","CGK3","CGK3 - BPN (Domestic)","94","7","101","12.220.000"
"17","2017-03-18","GA 568","CGK3","CGK3 - BPN (Domestic)","85","20","105","11.050.000"
"18","2017-03-18","GA 154","CGK3","CGK3 - BTH (Domestic)","95","22","117","12.350.000"
"19","2017-03-18","GA 150","CGK3","CGK3 - BTH (Domestic)","81","1","82","10.530.000"
"20","2017-03-18","GA 152","CGK3","CGK3 - BTH (Domestic)","119","21","140","15.470.000"
"21","2017-03-18","GA 158","CGK3","CGK3 - BTH (Domestic)","51","7","58","6.630.000"
"22","2017-03-18","GA 156","CGK3","CGK3 - BTH (Domestic)","45","6","51","5.850.000"
"23","2017-03-18","GA 142","CGK3","CGK3 - BTJ (Domestic)","62","29","91","8.060.000"
"24","2017-03-18","GA 146","CGK3","CGK3 - BTJ (Domestic)","107","34","141","13.910.000"
"25","2017-03-18","GA 140","CGK3","CGK3 - BTJ (Domestic)","120","1","121","15.600.000"
"26","2017-03-18","GA 128","CGK3","CGK3 - DJB (Domestic)","67","19","86","8.710.000"
"27","2017-03-18","GA 134","CGK3","CGK3 - DJB (Domestic)","162","22","184","21.060.000"
"28","2017-03-18","GA 126","CGK3","CGK3 - DJB (Domestic)","96","22","118","12.480.000"
"29","2017-03-18","GA 130","CGK3","CGK3 - DJB (Domestic)","65","1","66","8.450.000"
"30","2017-03-18","GA 132","CGK3","CGK3 - DJB (Domestic)","71","19","90","9.230.000"
"31","2017-03-18","GA 656","CGK3","CGK3 - DJJ (Domestic)","108","19","127","14.040.000"
"32","2017-03-18","GA 652","CGK3","CGK3 - DPS (Domestic)","119","10","129","15.470.000"
"33","2017-03-18","GA 414","CGK3","CGK3 - DPS (Domestic)","118","8","126","15.210.000"
"34","2017-03-18","GA 418","CGK3","CGK3 - DPS (Domestic)","166","4","170","660.000"
"35","2017-03-18","GA 438","CGK3","CGK3 - DPS (Domestic)","147","1","148","19.110.000"
"36","2017-03-18","GA 426","CGK3","CGK3 - DPS (Domestic)","85","7","92","11.050.000"
"37","2017-03-18","GA 422","CGK3","CGK3 - DPS (Domestic)","269","16","285","60.000"
"38","2017-03-18","GA 420","CGK3","CGK3 - DPS (Domestic)","80","4","84","10.400.000"
"39","2017-03-18","GA 412","CGK3","CGK3 - DPS (Domestic)","124","14","138","120.000"
"40","2017-03-18","GA 410","CGK3","CGK3 - DPS (Domestic)","205","17","222","26.650.000"
"41","2017-03-18","GA 408","CGK3","CGK3 - DPS (Domestic)","136","14","150","17.680.000"
"42","2017-03-18","GA 402","CGK3","CGK3 - DPS (Domestic)","235","9","244","30.550.000"
"43","2017-03-18","GA 400","CGK3","CGK3 - DPS (Domestic)","158","0","158","20.540.000"
"44","2017-03-18","GA 404","CGK3","CGK3 - DPS (Domestic)","143","9","152","18.590.000"
"45","2017-03-18","GA 262","CGK3","CGK3 - FLZ (Domestic)","71","8","79","9.230.000"
"46","2017-03-18","GA 206","CGK3","CGK3 - JOG (Domestic)","145","14","159","18.850.000"
"47","2017-03-18","GA 214","CGK3","CGK3 - JOG (Domestic)","98","16","114","12.740.000"
"48","2017-03-18","GA 218","CGK3","CGK3 - JOG (Domestic)","116","13","129","15.080.000"
"49","2017-03-18","GA 216","CGK3","CGK3 - JOG (Domestic)","86","7","93","11.180.000"
"50","2017-03-18","GA 212","CGK3","CGK3 - JOG (Domestic)","68","15","83","8.840.000"
"51","2017-03-18","GA 210","CGK3","CGK3 - JOG (Domestic)","92","18","110","11.960.000"
"52","2017-03-18","GA 208","CGK3","CGK3 - JOG (Domestic)","125","27","152","16.250.000"
"53","2017-03-18","GA 204","CGK3","CGK3 - JOG (Domestic)","156","6","162","20.280.000"
"54","2017-03-18","GA 202","CGK3","CGK3 - JOG (Domestic)","139","2","141","18.070.000"
"55","2017-03-18","GA 188","CGK3","CGK3 - KNO (Domestic)","92","26","118","11.960.000"
"56","2017-03-18","GA 190","CGK3","CGK3 - KNO (Domestic)","129","15","144","16.770.000"
