"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-07,"GA 127","DJB-CGK","104 ",1,105
2017-03-07,"GA 129","DJB-CGK","49 ",1,50
2017-03-07,"GA 131","DJB-CGK","124 ",0,124
2017-03-07,"GA 133","DJB-CGK","119 ",0,119
2017-03-07,"GA 135","DJB-CGK","113 ",3,116
2017-03-07,"GA 7115","DJB-PLM","68 ",2,70
