"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-22,"GA 128","CGK3-DJB
(Domestic)","79 ",57,136
2017-04-22,"GA 132","CGK3-DJB
(Domestic)","118 ",16,134
2017-04-22,"GA 134","CGK3-DJB
(Domestic)","128 ",19,147
2017-04-22,"GA 656","CGK3-DJJ
(Domestic)","105 ",20,125
2017-04-22,"GA 652","CGK3-DPS
(Domestic)","116 ",10,126
2017-04-22,"GA 438","CGK3-DPS
(Domestic)","162 ",2,164
2017-04-22,"GA 418","CGK3-DPS
(Domestic)","188 ",4,192
2017-04-22,"GA 420","CGK3-DPS
(Domestic)","125 ",24,149
2017-04-22,"GA 426","CGK3-DPS
(Domestic)","254 ",9,263
2017-04-22,"GA 424","CGK3-DPS
(Domestic)","94 ",5,99
2017-04-22,"GA 422","CGK3-DPS
(Domestic)","212 ",9,221
2017-04-22,"GA 414","CGK3-DPS
(Domestic)","146 ",12,158
2017-04-22,"GA 412","CGK3-DPS
(Domestic)","174 ",14,188
2017-04-22,"GA 408","CGK3-DPS
(Domestic)","151 ",14,165
2017-04-22,"GA 404","CGK3-DPS
(Domestic)","156 ",10,166
2017-04-22,"GA 402","CGK3-DPS
(Domestic)","247 ",9,256
2017-04-22,"GA 400","CGK3-DPS
(Domestic)","155 ",5,160
2017-04-22,"GA 410","CGK3-DPS
(Domestic)","234 ",16,250
2017-04-22,"GA 262","CGK3-FLZ
(Domestic)","76 ",6,82
2017-04-22,"GA 212","CGK3-JOG
(Domestic)","156 ",6,162
2017-04-22,"GA 218","CGK3-JOG
(Domestic)","124 ",20,144
2017-04-22,"GA 216","CGK3-JOG
(Domestic)","155 ",6,161
2017-04-22,"GA 214","CGK3-JOG
(Domestic)","150 ",9,159
2017-04-22,"GA 210","CGK3-JOG
(Domestic)","151 ",7,158
2017-04-22,"GA 208","CGK3-JOG
(Domestic)","157 ",7,164
2017-04-22,"GA 206","CGK3-JOG
(Domestic)","148 ",17,165
2017-04-22,"GA 204","CGK3-JOG
(Domestic)","163 ",1,164
2017-04-22,"GA 202","CGK3-JOG
(Domestic)","160 ",1,161
2017-04-22,"GA 196","CGK3-KNO
(Domestic)","59 ",38,97
2017-04-22,"GA 182","CGK3-KNO
(Domestic)","136 ",18,154
2017-04-22,"GA 122","CGK3-KNO
(Domestic)","88 ",39,127
2017-04-22,"GA 118","CGK3-KNO
(Domestic)","113 ",36,149
2017-04-22,"GA 180","CGK3-KNO
(Domestic)","132 ",1,133
2017-04-22,"GA 184","CGK3-KNO
(Domestic)","127 ",22,149
2017-04-22,"GA 192","CGK3-KNO
(Domestic)","95 ",44,139
2017-04-22,"GA 194","CGK3-KNO
(Domestic)","126 ",1,127
2017-04-22,"GA 188","CGK3-KNO
(Domestic)","107 ",49,156
2017-04-22,"GA 456","CGK3-KOE
(Domestic)","82 ",0,82
2017-04-22,"GA 452","CGK3-LBJ
(Domestic)","85 ",6,91
2017-04-22,"GA 430","CGK3-LOP
(Domestic)","160 ",1,161
2017-04-22,"GA 440","CGK3-LOP
(Domestic)","137 ",8,145
2017-04-22,"GA 434","CGK3-LOP
(Domestic)","157 ",1,158
2017-04-22,"GA 432","CGK3-LOP
(Domestic)","127 ",10,137
2017-04-22,"GA 626","CGK3-MDC
(Domestic)","112 ",18,130
2017-04-22,"GA 600","CGK3-MDC
(Domestic)","126 ",26,152
2017-04-22,"GA 606","CGK3-MDC
(Domestic)","71 ",28,99
2017-04-22,"GA 602","CGK3-MDC
(Domestic)","136 ",8,144
2017-04-22,"GA 290","CGK3-MLG
(Domestic)","161 ",3,164
2017-04-22,"GA 292","CGK3-MLG
(Domestic)","149 ",8,157
2017-04-22,"GA 124","CGK3-PDG
(Domestic)","153 ",7,160
2017-04-22,"GA 148","CGK3-PDG
(Domestic)","138 ",23,161
2017-04-22,"GA 166","CGK3-PDG
(Domestic)","96 ",56,152
2017-04-22,"GA 160","CGK3-PDG
(Domestic)","161 ",1,162
2017-04-22,"GA 164","CGK3-PDG
(Domestic)","124 ",35,159
2017-04-22,"GA 162","CGK3-PDG
(Domestic)","141 ",15,156
2017-04-22,"GA 168","CGK3-PDG
(Domestic)","114 ",23,137
2017-04-22,"GA 138","CGK3-PGK
(Domestic)","79 ",39,118
2017-04-22,"GA 136","CGK3-PGK
(Domestic)","138 ",11,149
2017-04-22,"GA 198","CGK3-PKU
(Domestic)","59 ",39,98
2017-04-22,"GA 178","CGK3-PKU
(Domestic)","65 ",71,136
2017-04-22,"GA 170","CGK3-PKU
(Domestic)","144 ",1,145
2017-04-22,"GA 172","CGK3-PKU
(Domestic)","146 ",9,155
2017-04-22,"GA 176","CGK3-PKU
(Domestic)","120 ",19,139
2017-04-22,"GA 144","CGK3-PKU
(Domestic)","120 ",10,130
2017-04-22,"GA 174","CGK3-PKU
(Domestic)","129 ",13,142
2017-04-22,"GA 550","CGK3-PKY
(Domestic)","125 ",1,126
2017-04-22,"GA 552","CGK3-PKY
(Domestic)","92 ",24,116
2017-04-22,"GA 104","CGK3-PLM
(Domestic)","130 ",27,157
2017-04-22,"GA 106","CGK3-PLM
(Domestic)","141 ",17,158
2017-04-22,"GA 110","CGK3-PLM
(Domestic)","86 ",30,116
2017-04-22,"GA 102","CGK3-PLM
(Domestic)","157 ",3,160
2017-04-22,"GA 114","CGK3-PLM
(Domestic)","95 ",35,130
2017-04-22,"GA 116","CGK3-PLM
(Domestic)","80 ",20,100
2017-04-22,"GA 100","CGK3-PLM
(Domestic)","151 ",5,156
2017-04-22,"GA 120","CGK3-PLM
(Domestic)","73 ",23,96
2017-04-22,"GA 108","CGK3-PLM
(Domestic)","108 ",43,151
2017-04-22,"GA 622","CGK3-PLW
(Domestic)","109 ",6,115
2017-04-22,"GA 500","CGK3-PNK
(Domestic)","117 ",4,121
2017-04-22,"GA 510","CGK3-PNK
(Domestic)","46 ",12,58
2017-04-22,"GA 504","CGK3-PNK
(Domestic)","83 ",20,103
2017-04-22,"GA 508","CGK3-PNK
(Domestic)","53 ",24,77
2017-04-22,"GA 512","CGK3-PNK
(Domestic)","131 ",13,144
2017-04-22,"GA 514","CGK3-PNK
(Domestic)","65 ",12,77
2017-04-22,"GA 502","CGK3-PNK
(Domestic)","124 ",10,134
2017-04-22,"GA 226","CGK3-SOC
(Domestic)","142 ",7,149
2017-04-22,"GA 228","CGK3-SOC
(Domestic)","145 ",12,157
2017-04-22,"GA 224","CGK3-SOC
(Domestic)","146 ",18,164
2017-04-22,"GA 222","CGK3-SOC
(Domestic)","156 ",9,165
2017-04-22,"GA 246","CGK3-SRG
(Domestic)","113 ",35,148
2017-04-22,"GA 244","CGK3-SRG
(Domestic)","133 ",20,153
2017-04-22,"GA 242","CGK3-SRG
(Domestic)","133 ",20,153
2017-04-22,"GA 240","CGK3-SRG
(Domestic)","147 ",11,158
2017-04-22,"GA 238","CGK3-SRG
(Domestic)","83 ",68,151
2017-04-22,"GA 236","CGK3-SRG
(Domestic)","129 ",33,162
2017-04-22,"GA 234","CGK3-SRG
(Domestic)","149 ",18,167
2017-04-22,"GA 220","CGK3-SRG
(Domestic)","158 ",1,159
2017-04-22,"GA 232","CGK3-SRG
(Domestic)","156 ",5,161
2017-04-22,"GA 230","CGK3-SRG
(Domestic)","155 ",2,157
2017-04-22,"GA 448","CGK3-SUB
(Domestic)","123 ",27,150
2017-04-22,"GA 302","CGK3-SUB
(Domestic)","156 ",2,158
2017-04-22,"GA 320","CGK3-SUB
(Domestic)","136 ",13,149
2017-04-22,"GA 324","CGK3-SUB
(Domestic)","130 ",9,139
2017-04-22,"GA 326","CGK3-SUB
(Domestic)","133 ",16,149
2017-04-22,"GA 328","CGK3-SUB
(Domestic)","129 ",11,140
2017-04-22,"GA 318","CGK3-SUB
(Domestic)","205 ",14,219
2017-04-22,"GA 316","CGK3-SUB
(Domestic)","141 ",15,156
2017-04-22,"GA 314","CGK3-SUB
(Domestic)","195 ",22,217
2017-04-22,"GA 312","CGK3-SUB
(Domestic)","147 ",17,164
2017-04-22,"GA 310","CGK3-SUB
(Domestic)","151 ",10,161
2017-04-22,"GA 308","CGK3-SUB
(Domestic)","158 ",5,163
2017-04-22,"GA 304","CGK3-SUB
(Domestic)","160 ",0,160
2017-04-22,"GA 306","CGK3-SUB
(Domestic)","162 ",1,163
2017-04-22,"GA 322","CGK3-SUB
(Domestic)","148 ",6,154
2017-04-22,"GA 282","CGK3-TJQ
(Domestic)","92 ",1,93
2017-04-22,"GA 284","CGK3-TJQ
(Domestic)","83 ",6,89
2017-04-22,"GA 70","CGK3-TKG
(Domestic)","148 ",1,149
2017-04-22,"GA 72","CGK3-TKG
(Domestic)","106 ",54,160
2017-04-22,"GA 74","CGK3-TKG
(Domestic)","112 ",50,162
2017-04-22,"GA 76","CGK3-TKG
(Domestic)","121 ",32,153
2017-04-22,"GA 78","CGK3-TKG
(Domestic)","113 ",36,149
2017-04-22,"GA 68","CGK3-TKG
(Domestic)","106 ",36,142
2017-04-22,"GA 80","CGK3-TKG
(Domestic)","155 ",0,155
2017-04-22,"GA 286","CGK3-TNJ
(Domestic)","152 ",8,160
2017-04-22,"GA 668","CGK3-TRK
(Domestic)","81 ",1,82
2017-04-22,"GA 608","CGK3-UPG
(Domestic)","128 ",21,149
2017-04-22,"GA 610","CGK3-UPG
(Domestic)","116 ",22,138
2017-04-22,"GA 612","CGK3-UPG
(Domestic)","136 ",3,139
2017-04-22,"GA 604","CGK3-UPG
(Domestic)","154 ",2,156
2017-04-22,"GA 642","CGK3-UPG
(Domestic)","161 ",2,163
2017-04-22,"GA 654","CGK3-UPG
(Domestic)","143 ",3,146
2017-04-22,"GA 616","CGK3-UPG
(Domestic)","129 ",16,145
2017-04-22,"GA 650","CGK3-UPG
(Domestic)","99 ",10,109
2017-04-22,"GA 618","CGK3-UPG
(Domestic)","127 ",20,147
2017-04-22,"GA 640","CGK3-UPG
(Domestic)","83 ",8,91
2017-04-22,"GA 614","CGK3-UPG
(Domestic)","70 ",5,75
