"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-02-07,"GA 270",KNO-BTH,"70 ",1,71
2017-02-07,"GA 270",KNO-BTH,"70 ",1,71
2017-02-07,"GA 121",KNO-CGK,"150 ",1,151
2017-02-07,"GA 121",KNO-CGK,"150 ",1,151
2017-02-07,"GA 197",KNO-CGK,"113 ",1,114
2017-02-07,"GA 197",KNO-CGK,"113 ",1,114
2017-02-07,"GA 195",KNO-CGK,"123 ",2,125
2017-02-07,"GA 195",KNO-CGK,"123 ",2,125
2017-02-07,"GA 193",KNO-CGK,"129 ",6,135
2017-02-07,"GA 193",KNO-CGK,"129 ",6,135
2017-02-07,"GA 191",KNO-CGK,"137 ",14,151
2017-02-07,"GA 191",KNO-CGK,"137 ",14,151
2017-02-07,"GA 189",KNO-CGK,"124 ",19,143
2017-02-07,"GA 189",KNO-CGK,"124 ",19,143
2017-02-07,"GA 187",KNO-CGK,"119 ",7,126
2017-02-07,"GA 187",KNO-CGK,"119 ",7,126
2017-02-07,"GA 123",KNO-CGK,"118 ",0,118
2017-02-07,"GA 123",KNO-CGK,"118 ",0,118
2017-02-07,"GA 181",KNO-CGK,"104 ",0,104
2017-02-07,"GA 181",KNO-CGK,"104 ",0,104
2017-02-07,"GA 183",KNO-CGK,"131 ",0,131
2017-02-07,"GA 183",KNO-CGK,"131 ",0,131
2017-02-07,"GA 185",KNO-CGK,"107 ",4,111
2017-02-07,"GA 185",KNO-CGK,"107 ",4,111
2017-02-07,"GA 7136",KNO-DTB,"16 ",4,20
2017-02-07,"GA 7136",KNO-DTB,"16 ",4,20
2017-02-07,"GA 7134",KNO-FLZ,"62 ",8,70
2017-02-07,"GA 7134",KNO-FLZ,"62 ",8,70
2017-02-07,"GA 7116",KNO-GNS,"41 ",7,48
2017-02-07,"GA 7116",KNO-GNS,"41 ",7,48
2017-02-07,"GA 7118",KNO-GNS,"48 ",10,58
2017-02-07,"GA 7118",KNO-GNS,"48 ",10,58
2017-02-07,"GA 7124",KNO-LSW,"15 ",53,68
2017-02-07,"GA 7124",KNO-LSW,"15 ",53,68
2017-02-07,"GA 266",KNO-PLM,"75 ",2,77
2017-02-07,"GA 266",KNO-PLM,"75 ",2,77
