"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-09,"GA 334","BDO-DPS
(Domestic)","116 ",4,120
2017-03-09,"GA 372","BDO-SUB
(Domestic)","66 ",4,70
2017-03-09,"MI 191","BDO-SIN
(International)","87 ",0,87
