"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-14","GA 270","KNO","KNO - BTH (Domestic)","53","0","53","3.975.000"
"2","2017-03-14","GA 121","KNO","KNO - CGK (Domestic)","116","13","129","8.700.000"
"3","2017-03-14","GA 197","KNO","KNO - CGK (Domestic)","103","1","104","7.725.000"
"4","2017-03-14","GA 195","KNO","KNO - CGK (Domestic)","74","0","74","5.550.000"
"5","2017-03-14","GA 193","KNO","KNO - CGK (Domestic)","147","2","149","11.025.000"
"6","2017-03-14","GA 191","KNO","KNO - CGK (Domestic)","112","9","121","8.400.000"
"7","2017-03-14","GA 189","KNO","KNO - CGK (Domestic)","112","31","143","8.400.000"
"8","2017-03-14","GA 187","KNO","KNO - CGK (Domestic)","109","3","112","8.175.000"
"9","2017-03-14","GA 123","KNO","KNO - CGK (Domestic)","105","0","105","7.875.000"
"10","2017-03-14","GA 181","KNO","KNO - CGK (Domestic)","90","0","90","6.750.000"
"11","2017-03-14","GA 183","KNO","KNO - CGK (Domestic)","116","0","116","8.700.000"
"12","2017-03-14","GA 185","KNO","KNO - CGK (Domestic)","114","5","119","8.550.000"
"13","2017-03-14","GA 7136","KNO","KNO - DTB (Domestic)","19","2","21","1.425.000"
"14","2017-03-14","GA 7134","KNO","KNO - FLZ (Domestic)","42","15","57","3.150.000"
"15","2017-03-14","GA 7116","KNO","KNO - GNS (Domestic)","52","5","57","3.900.000"
"16","2017-03-14","GA 7118","KNO","KNO - GNS (Domestic)","34","16","50","2.550.000"
"17","2017-03-14","GA 7124","KNO","KNO - LSW (Domestic)","10","41","51","750.000"
"18","2017-03-14","GA 266","KNO","KNO - PLM (Domestic)","55","0","55","4.125.000"
"Total"," "," "," "," ","1.463","143","1.606","109.725.000"
