"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-13,"GA 648","CGK3-?
(Domestic)","107 ",7,114
2017-04-13,"GA 646","CGK3-AMQ
(Domestic)","109 ",8,117
2017-04-13,"GA 532","CGK3-BDJ
(Domestic)","136 ",7,143
2017-04-13,"GA 538","CGK3-BDJ
(Domestic)","98 ",6,104
2017-04-13,"GA 536","CGK3-BDJ
(Domestic)","90 ",14,104
2017-04-13,"GA 528","CGK3-BDJ
(Domestic)","77 ",25,102
2017-04-13,"GA 534","CGK3-BDJ
(Domestic)","91 ",15,106
2017-04-13,"GA 530","CGK3-BDJ
(Domestic)","117 ",1,118
2017-04-13,"GA 298","CGK3-BKS
(Domestic)","116 ",33,149
2017-04-13,"GA 296","CGK3-BKS
(Domestic)","120 ",2,122
2017-04-13,"GA 8022","CGK3-BPN
(Domestic)","97 ",5,102
2017-04-13,"GA 560","CGK3-BPN
(Domestic)","116 ",0,116
2017-04-13,"GA 562","CGK3-BPN
(Domestic)","118 ",0,118
2017-04-13,"GA 576","CGK3-BPN
(Domestic)","131 ",16,147
2017-04-13,"GA 572","CGK3-BPN
(Domestic)","110 ",12,122
2017-04-13,"GA 568","CGK3-BPN
(Domestic)","71 ",7,78
2017-04-13,"GA 566","CGK3-BPN
(Domestic)","74 ",16,90
2017-04-13,"GA 564","CGK3-BPN
(Domestic)","80 ",7,87
2017-04-13,"GA 570","CGK3-BPN
(Domestic)","96 ",12,108
2017-04-13,"GA 156","CGK3-BTH
(Domestic)","131 ",12,143
2017-04-13,"GA 154","CGK3-BTH
(Domestic)","129 ",4,133
2017-04-13,"GA 158","CGK3-BTH
(Domestic)","140 ",12,152
2017-04-13,"GA 152","CGK3-BTH
(Domestic)","138 ",11,149
2017-04-13,"GA 150","CGK3-BTH
(Domestic)","147 ",1,148
2017-04-13,"GA 140","CGK3-BTJ
(Domestic)","87 ",5,92
2017-04-13,"GA 146","CGK3-BTJ
(Domestic)","86 ",24,110
2017-04-13,"GA 142","CGK3-BTJ
(Domestic)","83 ",36,119
2017-04-13,"GA 126","CGK3-DJB
(Domestic)","117 ",12,129
2017-04-13,"GA 128","CGK3-DJB
(Domestic)","90 ",38,128
2017-04-13,"GA 130","CGK3-DJB
(Domestic)","100 ",1,101
2017-04-13,"GA 132","CGK3-DJB
(Domestic)","139 ",8,147
2017-04-13,"GA 134","CGK3-DJB
(Domestic)","103 ",18,121
2017-04-13,"GA 656","CGK3-DJJ
(Domestic)","108 ",10,118
2017-04-13,"GA 404","CGK3-DPS
(Domestic)","155 ",6,161
2017-04-13,"GA 402","CGK3-DPS
(Domestic)","280 ",13,293
2017-04-13,"GA 400","CGK3-DPS
(Domestic)","158 ",0,158
2017-04-13,"GA 652","CGK3-DPS
(Domestic)","157 ",7,164
2017-04-13,"GA 420","CGK3-DPS
(Domestic)","155 ",5,160
2017-04-13,"GA 408","CGK3-DPS
(Domestic)","146 ",13,159
2017-04-13,"GA 410","CGK3-DPS
(Domestic)","271 ",15,286
2017-04-13,"GA 412","CGK3-DPS
(Domestic)","228 ",17,245
2017-04-13,"GA 438","CGK3-DPS
(Domestic)","157 ",2,159
2017-04-13,"GA 426","CGK3-DPS
(Domestic)","281 ",6,287
