"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-11,"GA 137","PGK-CGK","77 ",0,77
2017-04-11,"GA 139","PGK-CGK","115 ",0,115
2017-04-11,"GA 7127","PGK-PLM","40 ",0,40
2017-04-11,"GA 7126","PGK-TJQ","48 ",1,49
