"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-09,"GA 270","KNO-BTH
(Domestic)","45 ",0,45
2017-04-09,"GA 121","KNO-CGK
(Domestic)","145 ",2,147
2017-04-09,"GA 850","KNO-CGK
(International)","77 ",0,77
2017-04-09,"GA 197","KNO-CGK
(Domestic)","143 ",1,144
2017-04-09,"GA 195","KNO-CGK
(Domestic)","133 ",1,134
2017-04-09,"GA 193","KNO-CGK
(Domestic)","121 ",28,149
2017-04-09,"GA 191","KNO-CGK
(Domestic)","147 ",2,149
2017-04-09,"GA 189","KNO-CGK
(Domestic)","152 ",2,154
2017-04-09,"GA 187","KNO-CGK
(Domestic)","140 ",1,141
2017-04-09,"GA 185","KNO-CGK
(Domestic)","133 ",10,143
2017-04-09,"GA 181","KNO-CGK
(Domestic)","70 ",2,72
2017-04-09,"GA 123","KNO-CGK
(Domestic)","103 ",0,103
2017-04-09,"GA 7116","KNO-GNS
(Domestic)","66 ",4,70
2017-04-09,"GA 7124","KNO-LSW
(Domestic)","34 ",33,67
2017-04-09,"GA 266","KNO-PLM
(Domestic)","24 ",0,24
2017-04-09,"GA 7112","KNO-SBG
(Domestic)","8 ",12,20
2017-04-09,"MH 861","KNO-KUL
(International)","139 ",3,142
2017-04-09,"MH 865","KNO-KUL
(International)","130 ",4,134
2017-04-09,"MI 233","KNO-SIN
(International)","106 ",0,106
2017-04-09,"MI 237","KNO-SIN
(International)","131 ",0,131
