"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"47","2017-03-08","GA 262","CGK3","CGK3 - FLZ (Domestic)","55","2","57","7.150.000"
"48","2017-03-08","GA 210","CGK3","CGK3 - JOG (Domestic)","85","40","125","11.050.000"
"49","2017-03-08","GA 218","CGK3","CGK3 - JOG (Domestic)","135","12","147","17.550.000"
"50","2017-03-08","GA 216","CGK3","CGK3 - JOG (Domestic)","130","29","159","16.900.000"
"51","2017-03-08","GA 214","CGK3","CGK3 - JOG (Domestic)","151","8","159","19.630.000"
"52","2017-03-08","GA 212","CGK3","CGK3 - JOG (Domestic)","121","22","143","15.730.000"
"53","2017-03-08","GA 208","CGK3","CGK3 - JOG (Domestic)","98","22","120","12.740.000"
"54","2017-03-08","GA 206","CGK3","CGK3 - JOG (Domestic)","132","14","146","60.000"
"55","2017-03-08","GA 204","CGK3","CGK3 - JOG (Domestic)","150","6","156","19.500.000"
"56","2017-03-08","GA 202","CGK3","CGK3 - JOG (Domestic)","137","10","147","17.810.000"
"57","2017-03-08","GA 180","CGK3","CGK3 - KNO (Domestic)","101","0","101","13.130.000"
"58","2017-03-08","GA 118","CGK3","CGK3 - KNO (Domestic)","93","29","122","12.090.000"
"59","2017-03-08","GA 122","CGK3","CGK3 - KNO (Domestic)","87","10","97","11.310.000"
"60","2017-03-08","GA 186","CGK3","CGK3 - KNO (Domestic)","96","33","129","12.480.000"
"61","2017-03-08","GA 182","CGK3","CGK3 - KNO (Domestic)","117","6","123","15.210.000"
"62","2017-03-08","GA 184","CGK3","CGK3 - KNO (Domestic)","134","10","144","17.420.000"
"63","2017-03-08","GA 194","CGK3","CGK3 - KNO (Domestic)","136","1","137","17.680.000"
"64","2017-03-08","GA 196","CGK3","CGK3 - KNO (Domestic)","91","32","123","11.830.000"
"65","2017-03-08","GA 188","CGK3","CGK3 - KNO (Domestic)","92","18","110","11.960.000"
"66","2017-03-08","GA 192","CGK3","CGK3 - KNO (Domestic)","119","22","141","15.470.000"
"67","2017-03-08","GA 190","CGK3","CGK3 - KNO (Domestic)","134","8","142","17.420.000"
"68","2017-03-08","GA 456","CGK3","CGK3 - KOE (Domestic)","45","0","45","5.850.000"
"69","2017-03-08","GA 452","CGK3","CGK3 - LBJ (Domestic)","61","0","61","7.930.000"
"70","2017-03-08","GA 430","CGK3","CGK3 - LOP (Domestic)","132","22","154","17.160.000"
"71","2017-03-08","GA 432","CGK3","CGK3 - LOP (Domestic)","86","11","97","11.180.000"
"72","2017-03-08","GA 440","CGK3","CGK3 - LOP (Domestic)","122","26","148","15.860.000"
"73","2017-03-08","GA 434","CGK3","CGK3 - LOP (Domestic)","138","1","139","17.940.000"
"74","2017-03-08","GA 606","CGK3","CGK3 - MDC (Domestic)","118","5","123","15.340.000"
"75","2017-03-08","GA 600","CGK3","CGK3 - MDC (Domestic)","99","14","113","60.000"
"76","2017-03-08","GA 602","CGK3","CGK3 - MDC (Domestic)","139","2","141","18.070.000"
"77","2017-03-08","GA 626","CGK3","CGK3 - MDC (Domestic)","80","14","94","10.400.000"
"78","2017-03-08","GA 292","CGK3","CGK3 - MLG (Domestic)","130","28","158","16.900.000"
"79","2017-03-08","GA 290","CGK3","CGK3 - MLG (Domestic)","135","22","157","17.550.000"
"80","2017-03-08","GA 164","CGK3","CGK3 - PDG (Domestic)","109","43","152","14.170.000"
"81","2017-03-08","GA 168","CGK3","CGK3 - PDG (Domestic)","75","22","97","9.750.000"
"82","2017-03-08","GA 160","CGK3","CGK3 - PDG (Domestic)","119","3","122","15.470.000"
"83","2017-03-08","GA 162","CGK3","CGK3 - PDG (Domestic)","114","15","129","120.000"
"84","2017-03-08","GA 124","CGK3","CGK3 - PDG (Domestic)","118","2","120","15.340.000"
"85","2017-03-08","GA 148","CGK3","CGK3 - PDG (Domestic)","106","13","119","13.780.000"
"86","2017-03-08","GA 166","CGK3","CGK3 - PDG (Domestic)","107","23","130","13.910.000"
"87","2017-03-08","GA 138","CGK3","CGK3 - PGK (Domestic)","51","29","80","6.630.000"
"88","2017-03-08","GA 136","CGK3","CGK3 - PGK (Domestic)","100","16","116","13.000.000"
"89","2017-03-08","GA 144","CGK3","CGK3 - PKU (Domestic)","46","6","52","5.980.000"
"90","2017-03-08","GA 174","CGK3","CGK3 - PKU (Domestic)","104","14","118","13.520.000"
"91","2017-03-08","GA 170","CGK3","CGK3 - PKU (Domestic)","99","1","100","12.870.000"
"92","2017-03-08","GA 176","CGK3","CGK3 - PKU (Domestic)","82","14","96","10.660.000"
"93","2017-03-08","GA 178","CGK3","CGK3 - PKU (Domestic)","100","18","118","13.000.000"
"94","2017-03-08","GA 198","CGK3","CGK3 - PKU (Domestic)","84","24","108","10.920.000"
"95","2017-03-08","GA 172","CGK3","CGK3 - PKU (Domestic)","122","11","133","15.860.000"
"96","2017-03-08","GA 550","CGK3","CGK3 - PKY (Domestic)","139","0","139","18.070.000"
"97","2017-03-08","GA 552","CGK3","CGK3 - PKY (Domestic)","109","35","144","14.170.000"
"98","2017-03-08","GA 106","CGK3","CGK3 - PLM (Domestic)","106","37","143","13.780.000"
"99","2017-03-08","GA 104","CGK3","CGK3 - PLM (Domestic)","89","35","124","11.570.000"
"100","2017-03-08","GA 102","CGK3","CGK3 - PLM (Domestic)","136","1","137","17.680.000"
"101","2017-03-08","GA 114","CGK3","CGK3 - PLM (Domestic)","66","7","73","8.580.000"
"102","2017-03-08","GA 100","CGK3","CGK3 - PLM (Domestic)","84","1","85","10.920.000"
"103","2017-03-08","GA 108","CGK3","CGK3 - PLM (Domestic)","90","34","124","11.700.000"
"104","2017-03-08","GA 110","CGK3","CGK3 - PLM (Domestic)","111","19","130","14.430.000"
"105","2017-03-08","GA 112","CGK3","CGK3 - PLM (Domestic)","81","48","129","10.530.000"
"106","2017-03-08","GA 116","CGK3","CGK3 - PLM (Domestic)","49","10","59","6.370.000"
"107","2017-03-08","GA 120","CGK3","CGK3 - PLM (Domestic)","76","19","95","9.880.000"
"108","2017-03-08","GA 622","CGK3","CGK3 - PLW (Domestic)","83","0","83","10.790.000"
"109","2017-03-08","GA 504","CGK3","CGK3 - PNK (Domestic)","74","8","82","9.620.000"
"110","2017-03-08","GA 514","CGK3","CGK3 - PNK (Domestic)","70","8","78","9.100.000"
"111","2017-03-08","GA 512","CGK3","CGK3 - PNK (Domestic)","129","10","139","16.770.000"
"112","2017-03-08","GA 502","CGK3","CGK3 - PNK (Domestic)","113","3","116","14.690.000"
"113","2017-03-08","GA 510","CGK3","CGK3 - PNK (Domestic)","33","4","37","4.290.000"
"114","2017-03-08","GA 508","CGK3","CGK3 - PNK (Domestic)","50","2","52","6.500.000"
"115","2017-03-08","GA 500","CGK3","CGK3 - PNK (Domestic)","76","4","80","9.880.000"
"116","2017-03-08","GA 220","CGK3","CGK3 - SOC (Domestic)","87","1","88","11.310.000"
"117","2017-03-08","GA 222","CGK3","CGK3 - SOC (Domestic)","143","10","153","18.590.000"
"118","2017-03-08","GA 224","CGK3","CGK3 - SOC (Domestic)","86","22","108","11.180.000"
"119","2017-03-08","GA 228","CGK3","CGK3 - SOC (Domestic)","70","14","84","9.100.000"
"120","2017-03-08","GA 226","CGK3","CGK3 - SOC (Domestic)","85","42","127","11.050.000"
"121","2017-03-08","GA 244","CGK3","CGK3 - SRG (Domestic)","100","24","124","13.000.000"
"122","2017-03-08","GA 242","CGK3","CGK3 - SRG (Domestic)","110","30","140","14.300.000"
"123","2017-03-08","GA 240","CGK3","CGK3 - SRG (Domestic)","67","18","85","8.710.000"
"124","2017-03-08","GA 238","CGK3","CGK3 - SRG (Domestic)","124","10","134","16.120.000"
"125","2017-03-08","GA 236","CGK3","CGK3 - SRG (Domestic)","82","25","107","10.660.000"
"126","2017-03-08","GA 246","CGK3","CGK3 - SRG (Domestic)","130","10","140","16.900.000"
"127","2017-03-08","GA 234","CGK3","CGK3 - SRG (Domestic)","114","10","124","14.820.000"
"128","2017-03-08","GA 232","CGK3","CGK3 - SRG (Domestic)","156","4","160","20.280.000"
"129","2017-03-08","GA 230","CGK3","CGK3 - SRG (Domestic)","145","2","147","18.850.000"
"130","2017-03-08","GA 320","CGK3","CGK3 - SUB (Domestic)","133","27","160","17.290.000"
"131","2017-03-08","GA 322","CGK3","CGK3 - SUB (Domestic)","147","15","162","19.110.000"
"132","2017-03-08","GA 328","CGK3","CGK3 - SUB (Domestic)","184","11","195","23.920.000"
"133","2017-03-08","GA 304","CGK3","CGK3 - SUB (Domestic)","154","0","154","20.020.000"
"134","2017-03-08","GA 324","CGK3","CGK3 - SUB (Domestic)","153","8","161","19.890.000"
"135","2017-03-08","GA 448","CGK3","CGK3 - SUB (Domestic)","146","13","159","18.980.000"
"136","2017-03-08","GA 326","CGK3","CGK3 - SUB (Domestic)","143","14","157","18.590.000"
"137","2017-03-08","GA 316","CGK3","CGK3 - SUB (Domestic)","116","46","162","15.080.000"
"138","2017-03-08","GA 314","CGK3","CGK3 - SUB (Domestic)","182","38","220","23.660.000"
"139","2017-03-08","GA 312","CGK3","CGK3 - SUB (Domestic)","116","45","161","15.080.000"
"140","2017-03-08","GA 310","CGK3","CGK3 - SUB (Domestic)","155","0","155","20.150.000"
"141","2017-03-08","GA 308","CGK3","CGK3 - SUB (Domestic)","141","18","159","18.330.000"
"142","2017-03-08","GA 302","CGK3","CGK3 - SUB (Domestic)","140","8","148","18.200.000"
"143","2017-03-08","GA 306","CGK3","CGK3 - SUB (Domestic)","161","0","161","20.930.000"
"144","2017-03-08","GA 284","CGK3","CGK3 - TJQ (Domestic)","55","37","92","7.150.000"
"145","2017-03-08","GA 282","CGK3","CGK3 - TJQ (Domestic)","77","7","84","10.010.000"
"146","2017-03-08","GA 68","CGK3","CGK3 - TKG (Domestic)","79","28","107","10.270.000"
"147","2017-03-08","GA 70","CGK3","CGK3 - TKG (Domestic)","54","0","54","7.020.000"
"148","2017-03-08","GA 80","CGK3","CGK3 - TKG (Domestic)","130","3","133","16.900.000"
"149","2017-03-08","GA 72","CGK3","CGK3 - TKG (Domestic)","115","19","134","14.950.000"
"150","2017-03-08","GA 74","CGK3","CGK3 - TKG (Domestic)","92","18","110","11.960.000"
"151","2017-03-08","GA 78","CGK3","CGK3 - TKG (Domestic)","65","45","110","8.450.000"
"152","2017-03-08","GA 76","CGK3","CGK3 - TKG (Domestic)","74","22","96","9.620.000"
"153","2017-03-08","GA 286","CGK3","CGK3 - TNJ (Domestic)","112","34","146","14.560.000"
"154","2017-03-08","GA 668","CGK3","CGK3 - TRK (Domestic)","54","1","55","7.020.000"
"155","2017-03-08","GA 642","CGK3","CGK3 - UPG (Domestic)","161","0","161","20.930.000"
"156","2017-03-08","GA 604","CGK3","CGK3 - UPG (Domestic)","152","0","152","19.760.000"
"157","2017-03-08","GA 608","CGK3","CGK3 - UPG (Domestic)","133","24","157","17.290.000"
"158","2017-03-08","GA 610","CGK3","CGK3 - UPG (Domestic)","144","16","160","18.720.000"
"159","2017-03-08","GA 612","CGK3","CGK3 - UPG (Domestic)","201","0","201","26.130.000"
"160","2017-03-08","GA 616","CGK3","CGK3 - UPG (Domestic)","134","25","159","17.420.000"
"161","2017-03-08","GA 618","CGK3","CGK3 - UPG (Domestic)","137","23","160","17.810.000"
"162","2017-03-08","GA 654","CGK3","CGK3 - UPG (Domestic)","72","1","73","9.360.000"
"163","2017-03-08","GA 640","CGK3","CGK3 - UPG (Domestic)","105","16","121","13.650.000"
"164","2017-03-08","GA 650","CGK3","CGK3 - UPG (Domestic)","96","21","117","12.480.000"
"165","2017-03-08","GA 614","CGK3","CGK3 - UPG (Domestic)","124","22","146","16.120.000"
"Total"," "," "," "," ","18.562","2.491","21.053","2.349.720.000"
