"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-14,"GA 334","BDO-DPS
(Domestic)","157 ",1,158
2017-04-14,"GA 372","BDO-SUB
(Domestic)","132 ",1,133
2017-04-14,"MI 195","BDO-SIN
(International)","102 ",3,105
