"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-09,"GA 648","CGK3-?
(Domestic)","95 ",3,98
2017-04-09,"GA 646","CGK3-AMQ
(Domestic)","98 ",11,109
2017-04-09,"GA 532","CGK3-BDJ
(Domestic)","110 ",6,116
2017-04-09,"GA 538","CGK3-BDJ
(Domestic)","82 ",25,107
2017-04-09,"GA 536","CGK3-BDJ
(Domestic)","105 ",9,114
2017-04-09,"GA 528","CGK3-BDJ
(Domestic)","94 ",16,110
2017-04-09,"GA 534","CGK3-BDJ
(Domestic)","98 ",12,110
2017-04-09,"GA 530","CGK3-BDJ
(Domestic)","77 ",0,77
2017-04-09,"GA 298","CGK3-BKS
(Domestic)","56 ",32,88
2017-04-09,"GA 296","CGK3-BKS
(Domestic)","37 ",1,38
2017-04-09,"GA 8022","CGK3-BPN
(Domestic)","103 ",2,105
2017-04-09,"GA 560","CGK3-BPN
(Domestic)","138 ",0,138
2017-04-09,"GA 562","CGK3-BPN
(Domestic)","48 ",1,49
2017-04-09,"GA 576","CGK3-BPN
(Domestic)","126 ",6,132
2017-04-09,"GA 572","CGK3-BPN
(Domestic)","122 ",31,153
2017-04-09,"GA 568","CGK3-BPN
(Domestic)","123 ",24,147
2017-04-09,"GA 566","CGK3-BPN
(Domestic)","99 ",21,120
2017-04-09,"GA 564","CGK3-BPN
(Domestic)","85 ",20,105
2017-04-09,"GA 570","CGK3-BPN
(Domestic)","94 ",14,108
2017-04-09,"GA 156","CGK3-BTH
(Domestic)","83 ",11,94
2017-04-09,"GA 154","CGK3-BTH
(Domestic)","115 ",20,135
2017-04-09,"GA 158","CGK3-BTH
(Domestic)","120 ",8,128
2017-04-09,"GA 152","CGK3-BTH
(Domestic)","109 ",12,121
2017-04-09,"GA 150","CGK3-BTH
(Domestic)","34 ",3,37
2017-04-09,"GA 140","CGK3-BTJ
(Domestic)","90 ",1,91
2017-04-09,"GA 146","CGK3-BTJ
(Domestic)","121 ",20,141
2017-04-09,"GA 142","CGK3-BTJ
(Domestic)","111 ",20,131
2017-04-09,"GA 126","CGK3-DJB
(Domestic)","46 ",10,56
2017-04-09,"GA 128","CGK3-DJB
(Domestic)","89 ",32,121
2017-04-09,"GA 130","CGK3-DJB
(Domestic)","35 ",0,35
2017-04-09,"GA 132","CGK3-DJB
(Domestic)","84 ",24,108
2017-04-09,"GA 134","CGK3-DJB
(Domestic)","85 ",28,113
2017-04-09,"GA 656","CGK3-DJJ
(Domestic)","144 ",9,153
2017-04-09,"GA 404","CGK3-DPS
(Domestic)","131 ",6,137
2017-04-09,"GA 402","CGK3-DPS
(Domestic)","219 ",9,228
2017-04-09,"GA 400","CGK3-DPS
(Domestic)","110 ",3,113
2017-04-09,"GA 652","CGK3-DPS
(Domestic)","128 ",19,147
2017-04-09,"GA 422","CGK3-DPS
(Domestic)","170 ",14,184
2017-04-09,"GA 408","CGK3-DPS
(Domestic)","130 ",26,156
2017-04-09,"GA 410","CGK3-DPS
(Domestic)","208 ",10,218
2017-04-09,"GA 412","CGK3-DPS
(Domestic)","270 ",13,283
2017-04-09,"GA 438","CGK3-DPS
(Domestic)","145 ",1,146
2017-04-09,"GA 426","CGK3-DPS
(Domestic)","192 ",13,205
2017-04-09,"GA 424","CGK3-DPS
(Domestic)","117 ",12,129
2017-04-09,"GA 420","CGK3-DPS
(Domestic)","134 ",18,152
2017-04-09,"GA 418","CGK3-DPS
(Domestic)","212 ",2,214
2017-04-09,"GA 414","CGK3-DPS
(Domestic)","114 ",10,124
2017-04-09,"GA 268","CGK3-DTB
(Domestic)","81 ",3,84
2017-04-09,"GA 216","CGK3-JOG
(Domestic)","85 ",14,99
2017-04-09,"GA 214","CGK3-JOG
(Domestic)","128 ",21,149
2017-04-09,"GA 212","CGK3-JOG
(Domestic)","96 ",37,133
2017-04-09,"GA 210","CGK3-JOG
(Domestic)","81 ",19,100
2017-04-09,"GA 208","CGK3-JOG
(Domestic)","71 ",51,122
2017-04-09,"GA 206","CGK3-JOG
(Domestic)","81 ",10,91
2017-04-09,"GA 204","CGK3-JOG
(Domestic)","79 ",9,88
2017-04-09,"GA 202","CGK3-JOG
(Domestic)","78 ",3,81
2017-04-09,"GA 218","CGK3-JOG
(Domestic)","99 ",25,124
2017-04-09,"GA 182","CGK3-KNO
(Domestic)","57 ",6,63
2017-04-09,"GA 196","CGK3-KNO
(Domestic)","91 ",13,104
2017-04-09,"GA 186","CGK3-KNO
(Domestic)","106 ",30,136
2017-04-09,"GA 122","CGK3-KNO
(Domestic)","94 ",15,109
2017-04-09,"GA 118","CGK3-KNO
(Domestic)","112 ",25,137
2017-04-09,"GA 190","CGK3-KNO
(Domestic)","134 ",23,157
2017-04-09,"GA 184","CGK3-KNO
(Domestic)","77 ",22,99
2017-04-09,"GA 192","CGK3-KNO
(Domestic)","119 ",18,137
2017-04-09,"GA 194","CGK3-KNO
(Domestic)","107 ",2,109
2017-04-09,"GA 188","CGK3-KNO
(Domestic)","110 ",33,143
2017-04-09,"GA 456","CGK3-KOE
(Domestic)","48 ",2,50
2017-04-09,"GA 452","CGK3-LBJ
(Domestic)","61 ",2,63
2017-04-09,"GA 432","CGK3-LOP
(Domestic)","73 ",6,79
2017-04-09,"GA 434","CGK3-LOP
(Domestic)","56 ",5,61
2017-04-09,"GA 440","CGK3-LOP
(Domestic)","83 ",27,110
2017-04-09,"GA 430","CGK3-LOP
(Domestic)","138 ",19,157
2017-04-09,"GA 606","CGK3-MDC
(Domestic)","87 ",5,92
2017-04-09,"GA 602","CGK3-MDC
(Domestic)","65 ",3,68
2017-04-09,"GA 600","CGK3-MDC
(Domestic)","93 ",9,102
2017-04-09,"GA 626","CGK3-MDC
(Domestic)","81 ",26,107
2017-04-09,"GA 290","CGK3-MLG
(Domestic)","128 ",7,135
2017-04-09,"GA 292","CGK3-MLG
(Domestic)","122 ",24,146
2017-04-09,"GA 162","CGK3-PDG
(Domestic)","104 ",15,119
2017-04-09,"GA 124","CGK3-PDG
(Domestic)","61 ",4,65
2017-04-09,"GA 160","CGK3-PDG
(Domestic)","50 ",1,51
2017-04-09,"GA 166","CGK3-PDG
(Domestic)","105 ",37,142
2017-04-09,"GA 168","CGK3-PDG
(Domestic)","80 ",23,103
2017-04-09,"GA 164","CGK3-PDG
(Domestic)","84 ",31,115
2017-04-09,"GA 148","CGK3-PDG
(Domestic)","72 ",4,76
2017-04-09,"GA 138","CGK3-PGK
(Domestic)","109 ",38,147
2017-04-09,"GA 136","CGK3-PGK
(Domestic)","94 ",55,149
2017-04-09,"GA 174","CGK3-PKU
(Domestic)","66 ",14,80
2017-04-09,"GA 144","CGK3-PKU
(Domestic)","90 ",33,123
2017-04-09,"GA 176","CGK3-PKU
(Domestic)","85 ",6,91
2017-04-09,"GA 178","CGK3-PKU
(Domestic)","109 ",29,138
2017-04-09,"GA 170","CGK3-PKU
(Domestic)","20 ",1,21
2017-04-09,"GA 198","CGK3-PKU
(Domestic)","96 ",25,121
2017-04-09,"GA 172","CGK3-PKU
(Domestic)","45 ",5,50
2017-04-09,"GA 550","CGK3-PKY
(Domestic)","50 ",2,52
2017-04-09,"GA 552","CGK3-PKY
(Domestic)","115 ",40,155
2017-04-09,"GA 104","CGK3-PLM
(Domestic)","101 ",21,122
2017-04-09,"GA 102","CGK3-PLM
(Domestic)","54 ",2,56
2017-04-09,"GA 106","CGK3-PLM
(Domestic)","48 ",25,73
2017-04-09,"GA 108","CGK3-PLM
(Domestic)","56 ",28,84
2017-04-09,"GA 110","CGK3-PLM
(Domestic)","120 ",21,141
2017-04-09,"GA 112","CGK3-PLM
(Domestic)","100 ",25,125
2017-04-09,"GA 100","CGK3-PLM
(Domestic)","41 ",0,41
2017-04-09,"GA 120","CGK3-PLM
(Domestic)","114 ",19,133
2017-04-09,"GA 116","CGK3-PLM
(Domestic)","128 ",5,133
2017-04-09,"GA 114","CGK3-PLM
(Domestic)","104 ",17,121
2017-04-09,"GA 622","CGK3-PLW
(Domestic)","106 ",11,117
2017-04-09,"GA 510","CGK3-PNK
(Domestic)","48 ",4,52
2017-04-09,"GA 512","CGK3-PNK
(Domestic)","70 ",20,90
2017-04-09,"GA 508","CGK3-PNK
(Domestic)","69 ",25,94
2017-04-09,"GA 504","CGK3-PNK
(Domestic)","91 ",24,115
2017-04-09,"GA 502","CGK3-PNK
(Domestic)","38 ",8,46
2017-04-09,"GA 500","CGK3-PNK
(Domestic)","68 ",5,73
2017-04-09,"GA 514","CGK3-PNK
(Domestic)","75 ",26,101
2017-04-09,"GA 222","CGK3-SOC
(Domestic)","83 ",7,90
2017-04-09,"GA 226","CGK3-SOC
(Domestic)","144 ",13,157
2017-04-09,"GA 228","CGK3-SOC
(Domestic)","90 ",18,108
2017-04-09,"GA 220","CGK3-SOC
(Domestic)","80 ",0,80
2017-04-09,"GA 224","CGK3-SOC
(Domestic)","101 ",50,151
2017-04-09,"GA 230","CGK3-SRG
(Domestic)","35 ",1,36
2017-04-09,"GA 246","CGK3-SRG
(Domestic)","121 ",31,152
2017-04-09,"GA 238","CGK3-SRG
(Domestic)","101 ",24,125
2017-04-09,"GA 234","CGK3-SRG
(Domestic)","85 ",32,117
2017-04-09,"GA 232","CGK3-SRG
(Domestic)","94 ",10,104
2017-04-09,"GA 240","CGK3-SRG
(Domestic)","112 ",29,141
2017-04-09,"GA 242","CGK3-SRG
(Domestic)","134 ",17,151
2017-04-09,"GA 244","CGK3-SRG
(Domestic)","142 ",17,159
2017-04-09,"GA 236","CGK3-SRG
(Domestic)","97 ",23,120
2017-04-09,"GA 318","CGK3-SUB
(Domestic)","176 ",5,181
2017-04-09,"GA 448","CGK3-SUB
(Domestic)","142 ",5,147
2017-04-09,"GA 308","CGK3-SUB
(Domestic)","72 ",11,83
2017-04-09,"GA 328","CGK3-SUB
(Domestic)","104 ",7,111
2017-04-09,"GA 326","CGK3-SUB
(Domestic)","56 ",5,61
2017-04-09,"GA 324","CGK3-SUB
(Domestic)","115 ",8,123
2017-04-09,"GA 322","CGK3-SUB
(Domestic)","109 ",3,112
2017-04-09,"GA 8002","CGK3-SUB
(Domestic)","78 ",4,82
2017-04-09,"GA 320","CGK3-SUB
(Domestic)","106 ",4,110
2017-04-09,"GA 316","CGK3-SUB
(Domestic)","140 ",12,152
2017-04-09,"GA 302","CGK3-SUB
(Domestic)","65 ",2,67
2017-04-09,"GA 314","CGK3-SUB
(Domestic)","116 ",18,134
2017-04-09,"GA 312","CGK3-SUB
(Domestic)","67 ",19,86
2017-04-09,"GA 310","CGK3-SUB
(Domestic)","69 ",10,79
2017-04-09,"GA 306","CGK3-SUB
(Domestic)","55 ",0,55
2017-04-09,"GA 304","CGK3-SUB
(Domestic)","55 ",0,55
2017-04-09,"GA 284","CGK3-TJQ
(Domestic)","37 ",10,47
2017-04-09,"GA 282","CGK3-TJQ
(Domestic)","19 ",1,20
2017-04-09,"GA 68","CGK3-TKG
(Domestic)","89 ",30,119
2017-04-09,"GA 70","CGK3-TKG
(Domestic)","29 ",0,29
2017-04-09,"GA 72","CGK3-TKG
(Domestic)","84 ",17,101
2017-04-09,"GA 76","CGK3-TKG
(Domestic)","81 ",21,102
2017-04-09,"GA 80","CGK3-TKG
(Domestic)","56 ",5,61
2017-04-09,"GA 78","CGK3-TKG
(Domestic)","121 ",14,135
2017-04-09,"GA 74","CGK3-TKG
(Domestic)","94 ",25,119
2017-04-09,"GA 286","CGK3-TNJ
(Domestic)","74 ",13,87
2017-04-09,"GA 668","CGK3-TRK
(Domestic)","54 ",0,54
2017-04-09,"GA 650","CGK3-UPG
(Domestic)","109 ",13,122
