"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"108","2017-03-20","GA 514","CGK3","CGK3 - PNK (Domestic)","96","7","103","10.660.000"
"109","2017-03-20","GA 510","CGK3","CGK3 - PNK (Domestic)","77","5","82","10.010.000"
"110","2017-03-20","GA 508","CGK3","CGK3 - PNK (Domestic)","71","8","79","9.230.000"
"111","2017-03-20","GA 504","CGK3","CGK3 - PNK (Domestic)","111","12","123","14.430.000"
"112","2017-03-20","GA 502","CGK3","CGK3 - PNK (Domestic)","150","10","160","19.240.000"
"113","2017-03-20","GA 512","CGK3","CGK3 - PNK (Domestic)","131","15","146","17.030.000"
"114","2017-03-20","GA 500","CGK3","CGK3 - PNK (Domestic)","155","3","158","20.150.000"
"115","2017-03-20","GA 226","CGK3","CGK3 - SOC (Domestic)","88","21","109","11.440.000"
"116","2017-03-20","GA 228","CGK3","CGK3 - SOC (Domestic)","94","34","128","12.220.000"
"117","2017-03-20","GA 224","CGK3","CGK3 - SOC (Domestic)","90","32","122","60.000"
"118","2017-03-20","GA 222","CGK3","CGK3 - SOC (Domestic)","132","11","143","17.160.000"
"119","2017-03-20","GA 220","CGK3","CGK3 - SOC (Domestic)","104","0","104","13.520.000"
"120","2017-03-20","GA 246","CGK3","CGK3 - SRG (Domestic)","104","20","124","13.520.000"
"121","2017-03-20","GA 244","CGK3","CGK3 - SRG (Domestic)","99","20","119","12.870.000"
"122","2017-03-20","GA 242","CGK3","CGK3 - SRG (Domestic)","103","12","115","360.000"
"123","2017-03-20","GA 240","CGK3","CGK3 - SRG (Domestic)","63","10","73","8.190.000"
"124","2017-03-20","GA 238","CGK3","CGK3 - SRG (Domestic)","66","12","78","8.580.000"
"125","2017-03-20","GA 236","CGK3","CGK3 - SRG (Domestic)","111","15","126","14.430.000"
"126","2017-03-20","GA 234","CGK3","CGK3 - SRG (Domestic)","152","7","159","19.760.000"
"127","2017-03-20","GA 232","CGK3","CGK3 - SRG (Domestic)","159","1","160","20.670.000"
"128","2017-03-20","GA 230","CGK3","CGK3 - SRG (Domestic)","152","0","152","60.000"
"129","2017-03-20","GA 448","CGK3","CGK3 - SUB (Domestic)","118","39","157","15.340.000"
"130","2017-03-20","GA 302","CGK3","CGK3 - SUB (Domestic)","155","2","157","20.150.000"
"131","2017-03-20","GA 304","CGK3","CGK3 - SUB (Domestic)","151","0","151","19.630.000"
"132","2017-03-20","GA 324","CGK3","CGK3 - SUB (Domestic)","137","17","154","17.810.000"
"133","2017-03-20","GA 320","CGK3","CGK3 - SUB (Domestic)","129","9","138","16.770.000"
"134","2017-03-20","GA 326","CGK3","CGK3 - SUB (Domestic)","100","58","158","13.000.000"
"135","2017-03-20","GA 318","CGK3","CGK3 - SUB (Domestic)","139","70","209","18.070.000"
"136","2017-03-20","GA 3164","CGK3","CGK3 - SUB (Domestic)","127","30","157","16.510.000"
"137","2017-03-20","GA 316","CGK3","CGK3 - SUB (Domestic)","72","90","162","9.360.000"
"138","2017-03-20","GA 314","CGK3","CGK3 - SUB (Domestic)","126","111","237","16.380.000"
"139","2017-03-20","GA 312","CGK3","CGK3 - SUB (Domestic)","75","84","159","9.750.000"
"140","2017-03-20","GA 310","CGK3","CGK3 - SUB (Domestic)","140","18","158","18.200.000"
"141","2017-03-20","GA 328","CGK3","CGK3 - SUB (Domestic)","175","73","248","22.750.000"
"142","2017-03-20","GA 308","CGK3","CGK3 - SUB (Domestic)","118","20","138","15.340.000"
"143","2017-03-20","GA 306","CGK3","CGK3 - SUB (Domestic)","156","2","158","20.280.000"
"144","2017-03-20","GA 322","CGK3","CGK3 - SUB (Domestic)","119","15","134","15.470.000"
"145","2017-03-20","GA 284","CGK3","CGK3 - TJQ (Domestic)","39","26","65","5.070.000"
"146","2017-03-20","GA 282","CGK3","CGK3 - TJQ (Domestic)","58","4","62","7.540.000"
"147","2017-03-20","GA 70","CGK3","CGK3 - TKG (Domestic)","123","0","123","15.990.000"
"148","2017-03-20","GA 72","CGK3","CGK3 - TKG (Domestic)","135","21","156","17.550.000"
"149","2017-03-20","GA 74","CGK3","CGK3 - TKG (Domestic)","133","20","153","17.290.000"
"150","2017-03-20","GA 78","CGK3","CGK3 - TKG (Domestic)","92","40","132","11.960.000"
"151","2017-03-20","GA 76","CGK3","CGK3 - TKG (Domestic)","109","32","141","14.170.000"
"152","2017-03-20","GA 68","CGK3","CGK3 - TKG (Domestic)","106","23","129","13.780.000"
"153","2017-03-20","GA 80","CGK3","CGK3 - TKG (Domestic)","145","0","145","18.720.000"
"154","2017-03-20","GA 286","CGK3","CGK3 - TNJ (Domestic)","63","16","79","8.190.000"
"155","2017-03-20","GA 668","CGK3","CGK3 - TRK (Domestic)","52","1","53","6.760.000"
"156","2017-03-20","GA 608","CGK3","CGK3 - UPG (Domestic)","128","5","133","16.640.000"
"157","2017-03-20","GA 610","CGK3","CGK3 - UPG (Domestic)","147","2","149","19.110.000"
"158","2017-03-20","GA 612","CGK3","CGK3 - UPG (Domestic)","212","13","225","27.560.000"
"159","2017-03-20","GA 604","CGK3","CGK3 - UPG (Domestic)","150","2","152","19.500.000"
"160","2017-03-20","GA 642","CGK3","CGK3 - UPG (Domestic)","159","0","159","20.670.000"
"161","2017-03-20","GA 654","CGK3","CGK3 - UPG (Domestic)","124","1","125","16.120.000"
"162","2017-03-20","GA 616","CGK3","CGK3 - UPG (Domestic)","118","4","122","15.340.000"
"163","2017-03-20","GA 650","CGK3","CGK3 - UPG (Domestic)","103","7","110","13.390.000"
"164","2017-03-20","GA 618","CGK3","CGK3 - UPG (Domestic)","111","3","114","14.430.000"
"165","2017-03-20","GA 640","CGK3","CGK3 - UPG (Domestic)","109","7","116","14.170.000"
"166","2017-03-20","GA 614","CGK3","CGK3 - UPG (Domestic)","94","20","114","11.960.000"
"Total"," "," "," "," ","17.680","2.439","20.119","2.207.590.000"
