"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-14,"GA 452","CGK3-LBJ
(Domestic)","94 ",1,95
2017-04-14,"GA 434","CGK3-LOP
(Domestic)","154 ",3,157
2017-04-14,"GA 432","CGK3-LOP
(Domestic)","145 ",2,147
2017-04-14,"GA 440","CGK3-LOP
(Domestic)","136 ",20,156
2017-04-14,"GA 430","CGK3-LOP
(Domestic)","157 ",7,164
2017-04-14,"GA 600","CGK3-MDC
(Domestic)","95 ",19,114
2017-04-14,"GA 602","CGK3-MDC
(Domestic)","140 ",0,140
2017-04-14,"GA 626","CGK3-MDC
(Domestic)","78 ",11,89
2017-04-14,"GA 292","CGK3-MLG
(Domestic)","153 ",11,164
2017-04-14,"GA 290","CGK3-MLG
(Domestic)","160 ",8,168
2017-04-14,"GA 160","CGK3-PDG
(Domestic)","160 ",0,160
2017-04-14,"GA 148","CGK3-PDG
(Domestic)","81 ",79,160
2017-04-14,"GA 124","CGK3-PDG
(Domestic)","159 ",2,161
2017-04-14,"GA 162","CGK3-PDG
(Domestic)","144 ",18,162
2017-04-14,"GA 164","CGK3-PDG
(Domestic)","120 ",34,154
2017-04-14,"GA 166","CGK3-PDG
(Domestic)","133 ",24,157
2017-04-14,"GA 168","CGK3-PDG
(Domestic)","125 ",26,151
2017-04-14,"GA 138","CGK3-PGK
(Domestic)","88 ",30,118
2017-04-14,"GA 136","CGK3-PGK
(Domestic)","138 ",15,153
2017-04-14,"GA 176","CGK3-PKU
(Domestic)","110 ",19,129
2017-04-14,"GA 178","CGK3-PKU
(Domestic)","75 ",20,95
2017-04-14,"GA 174","CGK3-PKU
(Domestic)","114 ",18,132
2017-04-14,"GA 170","CGK3-PKU
(Domestic)","128 ",0,128
2017-04-14,"GA 144","CGK3-PKU
(Domestic)","107 ",24,131
2017-04-14,"GA 172","CGK3-PKU
(Domestic)","128 ",16,144
2017-04-14,"GA 198","CGK3-PKU
(Domestic)","55 ",14,69
2017-04-14,"GA 552","CGK3-PKY
(Domestic)","110 ",34,144
2017-04-14,"GA 550","CGK3-PKY
(Domestic)","140 ",2,142
2017-04-14,"GA 104","CGK3-PLM
(Domestic)","114 ",43,157
2017-04-14,"GA 106","CGK3-PLM
(Domestic)","146 ",13,159
2017-04-14,"GA 108","CGK3-PLM
(Domestic)","137 ",23,160
2017-04-14,"GA 102","CGK3-PLM
(Domestic)","151 ",5,156
2017-04-14,"GA 110","CGK3-PLM
(Domestic)","124 ",33,157
2017-04-14,"GA 112","CGK3-PLM
(Domestic)","118 ",36,154
2017-04-14,"GA 114","CGK3-PLM
(Domestic)","86 ",17,103
2017-04-14,"GA 100","CGK3-PLM
(Domestic)","151 ",1,152
2017-04-14,"GA 116","CGK3-PLM
(Domestic)","90 ",27,117
2017-04-14,"GA 120","CGK3-PLM
(Domestic)","68 ",31,99
2017-04-14,"GA 622","CGK3-PLW
(Domestic)","78 ",12,90
2017-04-14,"GA 514","CGK3-PNK
(Domestic)","73 ",4,77
2017-04-14,"GA 512","CGK3-PNK
(Domestic)","107 ",22,129
2017-04-14,"GA 508","CGK3-PNK
(Domestic)","36 ",17,53
2017-04-14,"GA 504","CGK3-PNK
(Domestic)","98 ",7,105
2017-04-14,"GA 502","CGK3-PNK
(Domestic)","95 ",10,105
2017-04-14,"GA 510","CGK3-PNK
(Domestic)","54 ",11,65
2017-04-14,"GA 500","CGK3-PNK
(Domestic)","130 ",2,132
2017-04-14,"GA 226","CGK3-SOC
(Domestic)","132 ",25,157
2017-04-14,"GA 224","CGK3-SOC
(Domestic)","143 ",19,162
2017-04-14,"GA 222","CGK3-SOC
(Domestic)","155 ",3,158
2017-04-14,"GA 220","CGK3-SOC
(Domestic)","158 ",3,161
2017-04-14,"GA 230","CGK3-SRG
(Domestic)","158 ",1,159
2017-04-14,"GA 246","CGK3-SRG
(Domestic)","108 ",17,125
2017-04-14,"GA 244","CGK3-SRG
(Domestic)","105 ",16,121
2017-04-14,"GA 242","CGK3-SRG
(Domestic)","100 ",9,109
2017-04-14,"GA 240","CGK3-SRG
(Domestic)","124 ",21,145
2017-04-14,"GA 238","CGK3-SRG
(Domestic)","134 ",22,156
2017-04-14,"GA 236","CGK3-SRG
(Domestic)","144 ",19,163
2017-04-14,"GA 234","CGK3-SRG
(Domestic)","149 ",16,165
2017-04-14,"GA 232","CGK3-SRG
(Domestic)","152 ",6,158
2017-04-14,"GA 448","CGK3-SUB
(Domestic)","93 ",17,110
2017-04-14,"GA 302","CGK3-SUB
(Domestic)","153 ",3,156
2017-04-14,"GA 304","CGK3-SUB
(Domestic)","156 ",3,159
2017-04-14,"GA 324","CGK3-SUB
(Domestic)","85 ",6,91
2017-04-14,"GA 326","CGK3-SUB
(Domestic)","94 ",8,102
2017-04-14,"GA 320","CGK3-SUB
(Domestic)","113 ",15,128
2017-04-14,"GA 318","CGK3-SUB
(Domestic)","166 ",23,189
2017-04-14,"GA 316","CGK3-SUB
(Domestic)","130 ",7,137
2017-04-14,"GA 314","CGK3-SUB
(Domestic)","193 ",18,211
2017-04-14,"GA 312","CGK3-SUB
(Domestic)","137 ",21,158
2017-04-14,"GA 310","CGK3-SUB
(Domestic)","149 ",13,162
2017-04-14,"GA 328","CGK3-SUB
(Domestic)","54 ",7,61
2017-04-14,"GA 308","CGK3-SUB
(Domestic)","157 ",7,164
2017-04-14,"GA 306","CGK3-SUB
(Domestic)","157 ",1,158
2017-04-14,"GA 322","CGK3-SUB
(Domestic)","67 ",11,78
2017-04-14,"GA 284","CGK3-TJQ
(Domestic)","88 ",6,94
2017-04-14,"GA 282","CGK3-TJQ
(Domestic)","90 ",0,90
2017-04-14,"GA 70","CGK3-TKG
(Domestic)","147 ",5,152
2017-04-14,"GA 72","CGK3-TKG
(Domestic)","142 ",26,168
2017-04-14,"GA 74","CGK3-TKG
(Domestic)","143 ",21,164
2017-04-14,"GA 78","CGK3-TKG
(Domestic)","123 ",26,149
2017-04-14,"GA 76","CGK3-TKG
(Domestic)","127 ",30,157
2017-04-14,"GA 68","CGK3-TKG
(Domestic)","102 ",28,130
2017-04-14,"GA 80","CGK3-TKG
(Domestic)","155 ",1,156
2017-04-14,"GA 286","CGK3-TNJ
(Domestic)","143 ",11,154
2017-04-14,"GA 668","CGK3-TRK
(Domestic)","80 ",0,80
2017-04-14,"GA 608","CGK3-UPG
(Domestic)","149 ",12,161
2017-04-14,"GA 610","CGK3-UPG
(Domestic)","138 ",12,150
2017-04-14,"GA 612","CGK3-UPG
(Domestic)","126 ",11,137
2017-04-14,"GA 604","CGK3-UPG
(Domestic)","158 ",2,160
2017-04-14,"GA 642","CGK3-UPG
(Domestic)","158 ",2,160
2017-04-14,"GA 654","CGK3-UPG
(Domestic)","144 ",2,146
2017-04-14,"GA 616","CGK3-UPG
(Domestic)","134 ",16,150
2017-04-14,"GA 650","CGK3-UPG
(Domestic)","83 ",42,125
2017-04-14,"GA 618","CGK3-UPG
(Domestic)","140 ",15,155
2017-04-14,"GA 640","CGK3-UPG
(Domestic)","69 ",8,77
2017-04-14,"GA 614","CGK3-UPG
(Domestic)","96 ",5,101
