"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-08,"GA 334","BDO-DPS
(Domestic)","123 ",3,126
2017-04-08,"GA 372","BDO-SUB
(Domestic)","113 ",1,114
2017-04-08,"MI 195","BDO-SIN
(International)","74 ",0,74
