"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-01-02,"GA 270","KNO-BTH
(Domestic)","94 ",4,98
2017-01-02,"GA 270","KNO-BTH
(Domestic)","94 ",4,98
2017-01-02,"GA 121","KNO-CGK
(Domestic)","129 ",28,157
2017-01-02,"GA 121","KNO-CGK
(Domestic)","129 ",28,157
2017-01-02,"GA 197","KNO-CGK
(Domestic)","127 ",2,129
2017-01-02,"GA 197","KNO-CGK
(Domestic)","127 ",2,129
2017-01-02,"GA 195","KNO-CGK
(Domestic)","115 ",1,116
2017-01-02,"GA 195","KNO-CGK
(Domestic)","115 ",1,116
2017-01-02,"GA 193","KNO-CGK
(Domestic)","139 ",9,148
2017-01-02,"GA 193","KNO-CGK
(Domestic)","139 ",9,148
2017-01-02,"GA 191","KNO-CGK
(Domestic)","144 ",54,198
2017-01-02,"GA 191","KNO-CGK
(Domestic)","144 ",54,198
2017-01-02,"GA 189","KNO-CGK
(Domestic)","142 ",19,161
2017-01-02,"GA 189","KNO-CGK
(Domestic)","142 ",19,161
2017-01-02,"GA 187","KNO-CGK
(Domestic)","153 ",12,165
2017-01-02,"GA 187","KNO-CGK
(Domestic)","153 ",12,165
2017-01-02,"GA 185","KNO-CGK
(Domestic)","115 ",13,128
2017-01-02,"GA 185","KNO-CGK
(Domestic)","115 ",13,128
2017-01-02,"GA 183","KNO-CGK
(Domestic)","122 ",5,127
2017-01-02,"GA 183","KNO-CGK
(Domestic)","122 ",5,127
2017-01-02,"GA 181","KNO-CGK
(Domestic)","110 ",2,112
2017-01-02,"GA 181","KNO-CGK
(Domestic)","110 ",2,112
2017-01-02,"GA 123","KNO-CGK
(Domestic)","112 ",1,113
2017-01-02,"GA 123","KNO-CGK
(Domestic)","112 ",1,113
2017-01-02,"GA 7136","KNO-DTB
(Domestic)","36 ",6,42
2017-01-02,"GA 7136","KNO-DTB
(Domestic)","36 ",6,42
2017-01-02,"GA 2624","KNO-DTB
(Domestic)","13 ",4,17
2017-01-02,"GA 2624","KNO-DTB
(Domestic)","13 ",4,17
2017-01-02,"GA 7134","KNO-FLZ
(Domestic)","52 ",8,60
2017-01-02,"GA 7134","KNO-FLZ
(Domestic)","52 ",8,60
2017-01-02,"GA 7116","KNO-GNS
(Domestic)","12 ",0,12
2017-01-02,"GA 7116","KNO-GNS
(Domestic)","12 ",0,12
2017-01-02,"GA 7118","KNO-GNS
(Domestic)","30 ",13,43
2017-01-02,"GA 7118","KNO-GNS
(Domestic)","30 ",13,43
2017-01-02,"GA 266","KNO-PLM
(Domestic)","95 ",2,97
2017-01-02,"GA 266","KNO-PLM
(Domestic)","95 ",2,97
2017-01-02,"GA 850","KNO-SIN
(International)","145 ",6,151
2017-01-02,"GA 850","KNO-SIN
(International)","145 ",6,151
2017-01-02,"MH 861","KNO-KUL
(International)","133 ",4,137
2017-01-02,"MH 861","KNO-KUL
(International)","133 ",4,137
2017-01-02,"MH 865","KNO-KUL
(International)","140 ",4,144
2017-01-02,"MH 865","KNO-KUL
(International)","140 ",4,144
2017-01-02,"MI 233","KNO-SIN
(International)","154 ",0,154
2017-01-02,"MI 233","KNO-SIN
(International)","154 ",0,154
2017-01-02,"MI 237","KNO-SIN
(International)","128 ",3,131
2017-01-02,"MI 237","KNO-SIN
(International)","128 ",3,131
2017-01-02,"KNO-MED
(International)","450 ",0,450
2017-01-02,"KNO-MED
(International)","450 ",0,450
