"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-11","GA 648","CGK3","CGK3 - ? (Domestic)","131","12","143","17.030.000"
"2","2017-03-11","GA 646","CGK3","CGK3 - AMQ (Domestic)","101","5","106","13.130.000"
"3","2017-03-11","GA 532","CGK3","CGK3 - BDJ (Domestic)","142","10","152","18.460.000"
"4","2017-03-11","GA 530","CGK3","CGK3 - BDJ (Domestic)","147","2","149","19.110.000"
"5","2017-03-11","GA 538","CGK3","CGK3 - BDJ (Domestic)","89","10","99","11.570.000"
"6","2017-03-11","GA 534","CGK3","CGK3 - BDJ (Domestic)","88","2","90","11.440.000"
"7","2017-03-11","GA 528","CGK3","CGK3 - BDJ (Domestic)","80","37","117","10.400.000"
"8","2017-03-11","GA 298","CGK3","CGK3 - BKS (Domestic)","97","23","120","12.610.000"
"9","2017-03-11","GA 296","CGK3","CGK3 - BKS (Domestic)","95","0","95","12.350.000"
"10","2017-03-11","GA 572","CGK3","CGK3 - BPN (Domestic)","109","10","119","14.170.000"
"11","2017-03-11","GA 560","CGK3","CGK3 - BPN (Domestic)","120","1","121","15.600.000"
"12","2017-03-11","GA 576","CGK3","CGK3 - BPN (Domestic)","77","15","92","9.880.000"
"13","2017-03-11","GA 564","CGK3","CGK3 - BPN (Domestic)","119","15","134","15.470.000"
"14","2017-03-11","GA 570","CGK3","CGK3 - BPN (Domestic)","94","6","100","12.220.000"
"15","2017-03-11","GA 566","CGK3","CGK3 - BPN (Domestic)","87","4","91","11.310.000"
"16","2017-03-11","GA 568","CGK3","CGK3 - BPN (Domestic)","61","53","114","7.930.000"
"17","2017-03-11","GA 154","CGK3","CGK3 - BTH (Domestic)","70","8","78","9.100.000"
"18","2017-03-11","GA 150","CGK3","CGK3 - BTH (Domestic)","105","4","109","13.650.000"
"19","2017-03-11","GA 152","CGK3","CGK3 - BTH (Domestic)","122","8","130","15.860.000"
"20","2017-03-11","GA 158","CGK3","CGK3 - BTH (Domestic)","43","11","54","5.590.000"
"21","2017-03-11","GA 156","CGK3","CGK3 - BTH (Domestic)","27","8","35","3.510.000"
"22","2017-03-11","GA 142","CGK3","CGK3 - BTJ (Domestic)","83","39","122","10.790.000"
"23","2017-03-11","GA 146","CGK3","CGK3 - BTJ (Domestic)","103","31","134","13.390.000"
"24","2017-03-11","GA 140","CGK3","CGK3 - BTJ (Domestic)","75","2","77","9.750.000"
"25","2017-03-11","GA 132","CGK3","CGK3 - DJB (Domestic)","59","24","83","7.670.000"
"26","2017-03-11","GA 128","CGK3","CGK3 - DJB (Domestic)","57","23","80","7.410.000"
"27","2017-03-11","GA 134","CGK3","CGK3 - DJB (Domestic)","97","22","119","12.610.000"
"28","2017-03-11","GA 126","CGK3","CGK3 - DJB (Domestic)","62","41","103","8.060.000"
"29","2017-03-11","GA 130","CGK3","CGK3 - DJB (Domestic)","96","2","98","12.480.000"
"30","2017-03-11","GA 656","CGK3","CGK3 - DJJ (Domestic)","88","15","103","11.440.000"
"31","2017-03-11","GA 652","CGK3","CGK3 - DPS (Domestic)","65","8","73","8.450.000"
"32","2017-03-11","GA 414","CGK3","CGK3 - DPS (Domestic)","102","1","103","13.260.000"
"33","2017-03-11","GA 420","CGK3","CGK3 - DPS (Domestic)","57","7","64","7.410.000"
"34","2017-03-11","GA 438","CGK3","CGK3 - DPS (Domestic)","104","0","104","13.520.000"
"35","2017-03-11","GA 426","CGK3","CGK3 - DPS (Domestic)","70","3","73","9.100.000"
"36","2017-03-11","GA 424","CGK3","CGK3 - DPS (Domestic)","39","3","42","5.070.000"
"37","2017-03-11","GA 422","CGK3","CGK3 - DPS (Domestic)","155","11","166","20.150.000"
"38","2017-03-11","GA 418","CGK3","CGK3 - DPS (Domestic)","173","2","175","15.730.000"
"39","2017-03-11","GA 412","CGK3","CGK3 - DPS (Domestic)","117","9","126","15.210.000"
"40","2017-03-11","GA 410","CGK3","CGK3 - DPS (Domestic)","152","5","157","19.760.000"
"41","2017-03-11","GA 408","CGK3","CGK3 - DPS (Domestic)","118","9","127","14.560.000"
"42","2017-03-11","GA 402","CGK3","CGK3 - DPS (Domestic)","214","2","216","27.820.000"
"43","2017-03-11","GA 400","CGK3","CGK3 - DPS (Domestic)","140","3","143","18.200.000"
"44","2017-03-11","GA 404","CGK3","CGK3 - DPS (Domestic)","123","7","130","15.990.000"
"45","2017-03-11","GA 262","CGK3","CGK3 - FLZ (Domestic)","55","1","56","7.150.000"
"46","2017-03-11","GA 206","CGK3","CGK3 - JOG (Domestic)","143","19","162","18.590.000"
"47","2017-03-11","GA 214","CGK3","CGK3 - JOG (Domestic)","99","24","123","120.000"
"48","2017-03-11","GA 218","CGK3","CGK3 - JOG (Domestic)","84","30","114","10.920.000"
"49","2017-03-11","GA 216","CGK3","CGK3 - JOG (Domestic)","96","18","114","12.480.000"
"50","2017-03-11","GA 212","CGK3","CGK3 - JOG (Domestic)","98","23","121","12.740.000"
"51","2017-03-11","GA 210","CGK3","CGK3 - JOG (Domestic)","140","15","155","18.200.000"
"52","2017-03-11","GA 208","CGK3","CGK3 - JOG (Domestic)","109","50","159","14.170.000"
"53","2017-03-11","GA 204","CGK3","CGK3 - JOG (Domestic)","162","0","162","21.060.000"
"54","2017-03-11","GA 202","CGK3","CGK3 - JOG (Domestic)","150","2","152","19.500.000"
"55","2017-03-11","GA 188","CGK3","CGK3 - KNO (Domestic)","101","32","133","13.130.000"
"56","2017-03-11","GA 190","CGK3","CGK3 - KNO (Domestic)","117","12","129","15.210.000"
"57","2017-03-11","GA 180","CGK3","CGK3 - KNO (Domestic)","115","2","117","14.950.000"
"58","2017-03-11","GA 122","CGK3","CGK3 - KNO (Domestic)","67","22","89","8.710.000"
"59","2017-03-11","GA 192","CGK3","CGK3 - KNO (Domestic)","93","39","132","12.090.000"
"60","2017-03-11","GA 118","CGK3","CGK3 - KNO (Domestic)","100","38","138","13.000.000"
"61","2017-03-11","GA 184","CGK3","CGK3 - KNO (Domestic)","107","48","155","13.910.000"
"62","2017-03-11","GA 182","CGK3","CGK3 - KNO (Domestic)","98","8","106","12.740.000"
"63","2017-03-11","GA 194","CGK3","CGK3 - KNO (Domestic)","93","1","94","12.090.000"
"64","2017-03-11","GA 196","CGK3","CGK3 - KNO (Domestic)","81","21","102","10.530.000"
"65","2017-03-11","GA 186","CGK3","CGK3 - KNO (Domestic)","120","19","139","15.600.000"
"66","2017-03-11","GA 456","CGK3","CGK3 - KOE (Domestic)","48","0","48","6.240.000"
"67","2017-03-11","GA 432","CGK3","CGK3 - LOP (Domestic)","36","4","40","4.680.000"
"68","2017-03-11","GA 440","CGK3","CGK3 - LOP (Domestic)","42","7","49","5.460.000"
"69","2017-03-11","GA 434","CGK3","CGK3 - LOP (Domestic)","145","1","146","18.330.000"
"70","2017-03-11","GA 430","CGK3","CGK3 - LOP (Domestic)","111","13","124","14.430.000"
"71","2017-03-11","GA 606","CGK3","CGK3 - MDC (Domestic)","123","6","129","15.990.000"
"72","2017-03-11","GA 626","CGK3","CGK3 - MDC (Domestic)","81","0","81","10.530.000"
"73","2017-03-11","GA 600","CGK3","CGK3 - MDC (Domestic)","103","5","108","13.390.000"
"74","2017-03-11","GA 602","CGK3","CGK3 - MDC (Domestic)","117","1","118","15.210.000"
"75","2017-03-11","GA 292","CGK3","CGK3 - MLG (Domestic)","90","38","128","11.700.000"
"76","2017-03-11","GA 290","CGK3","CGK3 - MLG (Domestic)","155","1","156","20.150.000"
"77","2017-03-11","GA 162","CGK3","CGK3 - PDG (Domestic)","99","33","132","12.870.000"
"78","2017-03-11","GA 164","CGK3","CGK3 - PDG (Domestic)","105","23","128","13.650.000"
"79","2017-03-11","GA 166","CGK3","CGK3 - PDG (Domestic)","98","23","121","12.740.000"
"80","2017-03-11","GA 160","CGK3","CGK3 - PDG (Domestic)","149","2","151","19.370.000"
"81","2017-03-11","GA 168","CGK3","CGK3 - PDG (Domestic)","77","24","101","8.710.000"
"82","2017-03-11","GA 124","CGK3","CGK3 - PDG (Domestic)","97","3","100","12.610.000"
"83","2017-03-11","GA 148","CGK3","CGK3 - PDG (Domestic)","77","70","147","10.010.000"
"84","2017-03-11","GA 136","CGK3","CGK3 - PGK (Domestic)","86","10","96","11.180.000"
"85","2017-03-11","GA 138","CGK3","CGK3 - PGK (Domestic)","38","9","47","4.940.000"
"86","2017-03-11","GA 144","CGK3","CGK3 - PKU (Domestic)","70","15","85","9.100.000"
"87","2017-03-11","GA 174","CGK3","CGK3 - PKU (Domestic)","87","11","98","11.310.000"
"88","2017-03-11","GA 170","CGK3","CGK3 - PKU (Domestic)","90","1","91","11.700.000"
"89","2017-03-11","GA 172","CGK3","CGK3 - PKU (Domestic)","78","6","84","10.140.000"
"90","2017-03-11","GA 176","CGK3","CGK3 - PKU (Domestic)","81","15","96","10.530.000"
"91","2017-03-11","GA 178","CGK3","CGK3 - PKU (Domestic)","81","8","89","10.530.000"
