"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-02","GA 648","CGK3","CGK3 - ? (Domestic)","113","4","117","14.690.000"
"2","2017-03-02","GA 646","CGK3","CGK3 - AMQ (Domestic)","118","8","126","15.340.000"
"3","2017-03-02","GA 532","CGK3","CGK3 - BDJ (Domestic)","153","7","160","19.890.000"
"4","2017-03-02","GA 536","CGK3","CGK3 - BDJ (Domestic)","39","6","45","5.070.000"
"5","2017-03-02","GA 538","CGK3","CGK3 - BDJ (Domestic)","40","10","50","5.200.000"
"6","2017-03-02","GA 528","CGK3","CGK3 - BDJ (Domestic)","120","3","123","15.600.000"
"7","2017-03-02","GA 534","CGK3","CGK3 - BDJ (Domestic)","85","9","94","11.050.000"
"8","2017-03-02","GA 530","CGK3","CGK3 - BDJ (Domestic)","127","0","127","16.510.000"
"9","2017-03-02","GA 298","CGK3","CGK3 - BKS (Domestic)","90","28","118","11.700.000"
"10","2017-03-02","GA 296","CGK3","CGK3 - BKS (Domestic)","94","0","94","12.220.000"
"11","2017-03-02","GA 560","CGK3","CGK3 - BPN (Domestic)","96","1","97","12.480.000"
"12","2017-03-02","GA 562","CGK3","CGK3 - BPN (Domestic)","105","0","105","13.650.000"
"13","2017-03-02","GA 564","CGK3","CGK3 - BPN (Domestic)","104","6","110","13.520.000"
"14","2017-03-02","GA 568","CGK3","CGK3 - BPN (Domestic)","119","7","126","15.470.000"
"15","2017-03-02","GA 570","CGK3","CGK3 - BPN (Domestic)","89","11","100","11.570.000"
"16","2017-03-02","GA 572","CGK3","CGK3 - BPN (Domestic)","113","7","120","14.690.000"
"17","2017-03-02","GA 576","CGK3","CGK3 - BPN (Domestic)","85","6","91","11.050.000"
"18","2017-03-02","GA 150","CGK3","CGK3 - BTH (Domestic)","125","3","128","16.250.000"
"19","2017-03-02","GA 154","CGK3","CGK3 - BTH (Domestic)","120","14","134","15.600.000"
"20","2017-03-02","GA 156","CGK3","CGK3 - BTH (Domestic)","103","26","129","13.390.000"
"21","2017-03-02","GA 152","CGK3","CGK3 - BTH (Domestic)","125","25","150","16.250.000"
"22","2017-03-02","GA 142","CGK3","CGK3 - BTJ (Domestic)","109","24","133","14.170.000"
"23","2017-03-02","GA 146","CGK3","CGK3 - BTJ (Domestic)","143","11","154","120.000"
"24","2017-03-02","GA 126","CGK3","CGK3 - DJB (Domestic)","103","10","113","13.390.000"
"25","2017-03-02","GA 134","CGK3","CGK3 - DJB (Domestic)","69","18","87","8.970.000"
"26","2017-03-02","GA 128","CGK3","CGK3 - DJB (Domestic)","35","18","53","4.550.000"
"27","2017-03-02","GA 132","CGK3","CGK3 - DJB (Domestic)","78","12","90","10.140.000"
"28","2017-03-02","GA 656","CGK3","CGK3 - DJJ (Domestic)","119","17","136","14.170.000"
"29","2017-03-02","GA 422","CGK3","CGK3 - DPS (Domestic)","209","16","225","27.170.000"
"30","2017-03-02","GA 652","CGK3","CGK3 - DPS (Domestic)","140","7","147","18.200.000"
"31","2017-03-02","GA 438","CGK3","CGK3 - DPS (Domestic)","138","8","146","17.940.000"
"32","2017-03-02","GA 426","CGK3","CGK3 - DPS (Domestic)","115","12","127","14.690.000"
"33","2017-03-02","GA 424","CGK3","CGK3 - DPS (Domestic)","118","4","122","15.340.000"
"34","2017-03-02","GA 420","CGK3","CGK3 - DPS (Domestic)","72","8","80","120.000"
"35","2017-03-02","GA 418","CGK3","CGK3 - DPS (Domestic)","191","17","208","660.000"
"36","2017-03-02","GA 414","CGK3","CGK3 - DPS (Domestic)","42","66","108","5.330.000"
"37","2017-03-02","GA 400","CGK3","CGK3 - DPS (Domestic)","150","1","151","19.500.000"
"38","2017-03-02","GA 402","CGK3","CGK3 - DPS (Domestic)","234","5","239","30.420.000"
"39","2017-03-02","GA 404","CGK3","CGK3 - DPS (Domestic)","148","14","162","19.240.000"
"40","2017-03-02","GA 408","CGK3","CGK3 - DPS (Domestic)","141","22","163","18.330.000"
"41","2017-03-02","GA 410","CGK3","CGK3 - DPS (Domestic)","160","23","183","240.000"
"42","2017-03-02","GA 262","CGK3","CGK3 - FLZ (Domestic)","59","4","63","7.670.000"
"43","2017-03-02","GA 212","CGK3","CGK3 - JOG (Domestic)","134","19","153","17.420.000"
"44","2017-03-02","GA 210","CGK3","CGK3 - JOG (Domestic)","128","27","155","120.000"
"45","2017-03-02","GA 208","CGK3","CGK3 - JOG (Domestic)","120","42","162","15.600.000"
"46","2017-03-02","GA 206","CGK3","CGK3 - JOG (Domestic)","149","6","155","19.370.000"
"47","2017-03-02","GA 204","CGK3","CGK3 - JOG (Domestic)","157","5","162","20.410.000"
"48","2017-03-02","GA 202","CGK3","CGK3 - JOG (Domestic)","140","2","142","18.200.000"
"49","2017-03-02","GA 216","CGK3","CGK3 - JOG (Domestic)","129","14","143","16.770.000"
"50","2017-03-02","GA 218","CGK3","CGK3 - JOG (Domestic)","91","18","109","11.830.000"
"51","2017-03-02","GA 214","CGK3","CGK3 - JOG (Domestic)","143","9","152","18.590.000"
"52","2017-03-02","GA 194","CGK3","CGK3 - KNO (Domestic)","124","0","124","16.120.000"
"53","2017-03-02","GA 188","CGK3","CGK3 - KNO (Domestic)","114","22","136","14.820.000"
"54","2017-03-02","GA 118","CGK3","CGK3 - KNO (Domestic)","92","52","144","11.960.000"
"55","2017-03-02","GA 184","CGK3","CGK3 - KNO (Domestic)","109","44","153","14.170.000"
"56","2017-03-02","GA 180","CGK3","CGK3 - KNO (Domestic)","126","5","131","16.380.000"
"57","2017-03-02","GA 182","CGK3","CGK3 - KNO (Domestic)","103","12","115","13.390.000"
"58","2017-03-02","GA 186","CGK3","CGK3 - KNO (Domestic)","110","29","139","14.300.000"
"59","2017-03-02","GA 122","CGK3","CGK3 - KNO (Domestic)","116","17","133","15.080.000"
"60","2017-03-02","GA 192","CGK3","CGK3 - KNO (Domestic)","110","42","152","14.300.000"
"61","2017-03-02","GA 196","CGK3","CGK3 - KNO (Domestic)","80","41","121","10.400.000"
"62","2017-03-02","GA 456","CGK3","CGK3 - KOE (Domestic)","74","22","96","9.620.000"
"63","2017-03-02","GA 452","CGK3","CGK3 - LBJ (Domestic)","34","2","36","4.420.000"
"64","2017-03-02","GA 432","CGK3","CGK3 - LOP (Domestic)","87","17","104","11.310.000"
"65","2017-03-02","GA 434","CGK3","CGK3 - LOP (Domestic)","152","1","153","19.760.000"
"66","2017-03-02","GA 430","CGK3","CGK3 - LOP (Domestic)","139","8","147","18.070.000"
"67","2017-03-02","GA 600","CGK3","CGK3 - MDC (Domestic)","94","5","99","12.220.000"
"68","2017-03-02","GA 602","CGK3","CGK3 - MDC (Domestic)","126","0","126","16.380.000"
"69","2017-03-02","GA 626","CGK3","CGK3 - MDC (Domestic)","70","27","97","9.100.000"
"70","2017-03-02","GA 606","CGK3","CGK3 - MDC (Domestic)","96","4","100","12.220.000"
"71","2017-03-02","GA 290","CGK3","CGK3 - MLG (Domestic)","141","2","143","18.330.000"
"72","2017-03-02","GA 292","CGK3","CGK3 - MLG (Domestic)","128","6","134","16.640.000"
"73","2017-03-02","GA 162","CGK3","CGK3 - PDG (Domestic)","123","9","132","15.990.000"
"74","2017-03-02","GA 164","CGK3","CGK3 - PDG (Domestic)","73","15","88","9.490.000"
"75","2017-03-02","GA 166","CGK3","CGK3 - PDG (Domestic)","90","9","99","11.700.000"
"76","2017-03-02","GA 168","CGK3","CGK3 - PDG (Domestic)","97","24","121","12.610.000"
"77","2017-03-02","GA 148","CGK3","CGK3 - PDG (Domestic)","132","4","136","17.160.000"
"78","2017-03-02","GA 124","CGK3","CGK3 - PDG (Domestic)","135","8","143","17.550.000"
"79","2017-03-02","GA 160","CGK3","CGK3 - PDG (Domestic)","148","1","149","19.240.000"
"80","2017-03-02","GA 138","CGK3","CGK3 - PGK (Domestic)","59","21","80","7.670.000"
"81","2017-03-02","GA 136","CGK3","CGK3 - PGK (Domestic)","87","12","99","11.310.000"
"82","2017-03-02","GA 144","CGK3","CGK3 - PKU (Domestic)","53","11","64","6.890.000"
"83","2017-03-02","GA 172","CGK3","CGK3 - PKU (Domestic)","86","4","90","11.180.000"
"84","2017-03-02","GA 170","CGK3","CGK3 - PKU (Domestic)","86","2","88","11.180.000"
"85","2017-03-02","GA 174","CGK3","CGK3 - PKU (Domestic)","87","4","91","11.310.000"
"86","2017-03-02","GA 176","CGK3","CGK3 - PKU (Domestic)","82","22","104","10.660.000"
"87","2017-03-02","GA 198","CGK3","CGK3 - PKU (Domestic)","96","11","107","12.480.000"
"88","2017-03-02","GA 178","CGK3","CGK3 - PKU (Domestic)","60","18","78","7.800.000"
"89","2017-03-02","GA 552","CGK3","CGK3 - PKY (Domestic)","93","22","115","12.090.000"
"90","2017-03-02","GA 550","CGK3","CGK3 - PKY (Domestic)","99","0","99","12.870.000"
"91","2017-03-02","GA 100","CGK3","CGK3 - PLM (Domestic)","73","2","75","9.490.000"
"92","2017-03-02","GA 104","CGK3","CGK3 - PLM (Domestic)","79","16","95","10.270.000"
