"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-03,"GA 137","PGK-CGK","80 ",1,81
2017-03-03,"GA 139","PGK-CGK","92 ",2,94
2017-03-03,"GA 7127","PGK-PLM","27 ",0,27
2017-03-03,"GA 7126","PGK-TJQ","17 ",1,18
