"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-02-11","GA 270","KNO","KNO - BTH (Domestic)","96","1","97","7.200.000"
"2","2017-02-11","GA 121","KNO","KNO - CGK (Domestic)","100","7","107","7.500.000"
"3","2017-02-11","GA 197","KNO","KNO - CGK (Domestic)","103","0","103","7.725.000"
"4","2017-02-11","GA 195","KNO","KNO - CGK (Domestic)","49","0","49","3.675.000"
"5","2017-02-11","GA 193","KNO","KNO - CGK (Domestic)","97","0","97","7.275.000"
"6","2017-02-11","GA 191","KNO","KNO - CGK (Domestic)","75","5","80","5.625.000"
"7","2017-02-11","GA 189","KNO","KNO - CGK (Domestic)","118","34","152","8.850.000"
"8","2017-02-11","GA 187","KNO","KNO - CGK (Domestic)","98","6","104","7.350.000"
"9","2017-02-11","GA 185","KNO","KNO - CGK (Domestic)","104","2","106","7.800.000"
"10","2017-02-11","GA 183","KNO","KNO - CGK (Domestic)","87","1","88","6.525.000"
"11","2017-02-11","GA 181","KNO","KNO - CGK (Domestic)","108","0","108","8.100.000"
"12","2017-02-11","GA 123","KNO","KNO - CGK (Domestic)","102","2","104","7.650.000"
"13","2017-02-11","GA 7136","KNO","KNO - DTB (Domestic)","19","8","27","1.425.000"
"14","2017-02-11","GA 7134","KNO","KNO - FLZ (Domestic)","57","7","64","4.275.000"
"15","2017-02-11","GA 7118","KNO","KNO - GNS (Domestic)","39","16","55","2.925.000"
"16","2017-02-11","GA 7116","KNO","KNO - GNS (Domestic)","47","1","48","3.525.000"
"17","2017-02-11","GA 7124","KNO","KNO - LSW (Domestic)","23","32","55","1.725.000"
"18","2017-02-11","GA 266","KNO","KNO - PLM (Domestic)","77","1","78","5.775.000"
"19","2017-02-11","GA 850","KNO","KNO - SIN (International)","32","0","32","6.400.000"
"Total"," "," "," "," ","1.431","123","1.554","111.325.000"
