"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-25,"GA 652","CGK3-DPS
(Domestic)","73 ",9,82
2017-04-25,"GA 438","CGK3-DPS
(Domestic)","159 ",1,160
2017-04-25,"GA 418","CGK3-DPS
(Domestic)","146 ",3,149
2017-04-25,"GA 420","CGK3-DPS
(Domestic)","84 ",65,149
2017-04-25,"GA 426","CGK3-DPS
(Domestic)","141 ",28,169
2017-04-25,"GA 424","CGK3-DPS
(Domestic)","40 ",17,57
2017-04-25,"GA 422","CGK3-DPS
(Domestic)","191 ",52,243
2017-04-25,"GA 414","CGK3-DPS
(Domestic)","130 ",26,156
2017-04-25,"GA 410","CGK3-DPS
(Domestic)","195 ",31,226
2017-04-25,"GA 408","CGK3-DPS
(Domestic)","108 ",52,160
2017-04-25,"GA 404","CGK3-DPS
(Domestic)","126 ",32,158
2017-04-25,"GA 402","CGK3-DPS
(Domestic)","232 ",3,235
2017-04-25,"GA 400","CGK3-DPS
(Domestic)","147 ",0,147
2017-04-25,"GA 412","CGK3-DPS
(Domestic)","178 ",46,224
2017-04-25,"GA 268","CGK3-DTB
(Domestic)","65 ",4,69
2017-04-25,"GA 210","CGK3-JOG
(Domestic)","105 ",43,148
2017-04-25,"GA 218D","CGK3-JOG
(Domestic)","93 ",10,103
2017-04-25,"GA 218","CGK3-JOG
(Domestic)","129 ",20,149
2017-04-25,"GA 216","CGK3-JOG
(Domestic)","137 ",17,154
2017-04-25,"GA 214","CGK3-JOG
(Domestic)","142 ",15,157
2017-04-25,"GA 212","CGK3-JOG
(Domestic)","119 ",27,146
2017-04-25,"GA 208","CGK3-JOG
(Domestic)","99 ",52,151
2017-04-25,"GA 206","CGK3-JOG
(Domestic)","141 ",20,161
2017-04-25,"GA 204","CGK3-JOG
(Domestic)","145 ",2,147
2017-04-25,"GA 202","CGK3-JOG
(Domestic)","158 ",2,160
2017-04-25,"GA 188","CGK3-KNO
(Domestic)","83 ",15,98
2017-04-25,"GA 118","CGK3-KNO
(Domestic)","88 ",15,103
2017-04-25,"GA 180","CGK3-KNO
(Domestic)","144 ",2,146
2017-04-25,"GA 122","CGK3-KNO
(Domestic)","72 ",9,81
2017-04-25,"GA 182","CGK3-KNO
(Domestic)","148 ",4,152
2017-04-25,"GA 194","CGK3-KNO
(Domestic)","150 ",0,150
2017-04-25,"GA 196","CGK3-KNO
(Domestic)","93 ",6,99
2017-04-25,"GA 186","CGK3-KNO
(Domestic)","122 ",14,136
2017-04-25,"GA 190","CGK3-KNO
(Domestic)","85 ",14,99
2017-04-25,"GA 192","CGK3-KNO
(Domestic)","94 ",21,115
2017-04-25,"GA 456","CGK3-KOE
(Domestic)","93 ",0,93
2017-04-25,"GA 452","CGK3-LBJ
(Domestic)","75 ",2,77
2017-04-25,"GA 440","CGK3-LOP
(Domestic)","122 ",14,136
2017-04-25,"GA 430","CGK3-LOP
(Domestic)","148 ",5,153
2017-04-25,"GA 434","CGK3-LOP
(Domestic)","157 ",0,157
2017-04-25,"GA 432","CGK3-LOP
(Domestic)","93 ",7,100
2017-04-25,"GA 600","CGK3-MDC
(Domestic)","111 ",29,140
2017-04-25,"GA 602","CGK3-MDC
(Domestic)","147 ",1,148
2017-04-25,"GA 606","CGK3-MDC
(Domestic)","80 ",9,89
2017-04-25,"GA 626","CGK3-MDC
(Domestic)","88 ",13,101
2017-04-25,"GA 292","CGK3-MLG
(Domestic)","105 ",29,134
2017-04-25,"GA 290","CGK3-MLG
(Domestic)","141 ",9,150
2017-04-25,"GA 166","CGK3-PDG
(Domestic)","104 ",28,132
2017-04-25,"GA 164","CGK3-PDG
(Domestic)","75 ",40,115
2017-04-25,"GA 162","CGK3-PDG
(Domestic)","83 ",34,117
2017-04-25,"GA 160","CGK3-PDG
(Domestic)","109 ",1,110
2017-04-25,"GA 124","CGK3-PDG
(Domestic)","104 ",1,105
2017-04-25,"GA 148","CGK3-PDG
(Domestic)","98 ",25,123
2017-04-25,"GA 168","CGK3-PDG
(Domestic)","68 ",28,96
2017-04-25,"GA 138","CGK3-PGK
(Domestic)","86 ",4,90
2017-04-25,"GA 136","CGK3-PGK
(Domestic)","120 ",8,128
2017-04-25,"GA 144","CGK3-PKU
(Domestic)","88 ",8,96
2017-04-25,"GA 174","CGK3-PKU
(Domestic)","115 ",19,134
2017-04-25,"GA 170","CGK3-PKU
(Domestic)","150 ",0,150
2017-04-25,"GA 176","CGK3-PKU
(Domestic)","84 ",17,101
2017-04-25,"GA 178","CGK3-PKU
(Domestic)","95 ",14,109
2017-04-25,"GA 172","CGK3-PKU
(Domestic)","131 ",5,136
2017-04-25,"GA 198","CGK3-PKU
(Domestic)","93 ",20,113
2017-04-25,"GA 552","CGK3-PKY
(Domestic)","128 ",33,161
2017-04-25,"GA 550","CGK3-PKY
(Domestic)","153 ",0,153
2017-04-25,"GA 108","CGK3-PLM
(Domestic)","124 ",12,136
2017-04-25,"GA 106","CGK3-PLM
(Domestic)","122 ",27,149
2017-04-25,"GA 102","CGK3-PLM
(Domestic)","150 ",0,150
2017-04-25,"GA 104","CGK3-PLM
(Domestic)","94 ",58,152
2017-04-25,"GA 100","CGK3-PLM
(Domestic)","143 ",0,143
2017-04-25,"GA 110","CGK3-PLM
(Domestic)","94 ",5,99
2017-04-25,"GA 112","CGK3-PLM
(Domestic)","64 ",34,98
2017-04-25,"GA 116","CGK3-PLM
(Domestic)","67 ",13,80
2017-04-25,"GA 114","CGK3-PLM
(Domestic)","59 ",25,84
2017-04-25,"GA 120","CGK3-PLM
(Domestic)","80 ",15,95
2017-04-25,"GA 622","CGK3-PLW
(Domestic)","73 ",9,82
2017-04-25,"GA 514","CGK3-PNK
(Domestic)","71 ",1,72
2017-04-25,"GA 500","CGK3-PNK
(Domestic)","140 ",1,141
2017-04-25,"GA 512","CGK3-PNK
(Domestic)","87 ",8,95
2017-04-25,"GA 510","CGK3-PNK
(Domestic)","50 ",71,121
2017-04-25,"GA 508","CGK3-PNK
(Domestic)","56 ",10,66
2017-04-25,"GA 504","CGK3-PNK
(Domestic)","68 ",15,83
2017-04-25,"GA 502","CGK3-PNK
(Domestic)","123 ",34,157
2017-04-25,"GA 8042","CGK3-SOC
(Domestic)","82 ",1,83
2017-04-25,"GA 220","CGK3-SOC
(Domestic)","114 ",5,119
2017-04-25,"GA 222","CGK3-SOC
(Domestic)","142 ",5,147
2017-04-25,"GA 224","CGK3-SOC
(Domestic)","110 ",11,121
2017-04-25,"GA 226","CGK3-SOC
(Domestic)","47 ",13,60
2017-04-25,"GA 228","CGK3-SOC
(Domestic)","78 ",21,99
2017-04-25,"GA 244","CGK3-SRG
(Domestic)","114 ",18,132
2017-04-25,"GA 242","CGK3-SRG
(Domestic)","71 ",80,151
2017-04-25,"GA 240","CGK3-SRG
(Domestic)","110 ",11,121
2017-04-25,"GA 238","CGK3-SRG
(Domestic)","99 ",12,111
2017-04-25,"GA 234","CGK3-SRG
(Domestic)","134 ",24,158
2017-04-25,"GA 236","CGK3-SRG
(Domestic)","112 ",42,154
2017-04-25,"GA 232","CGK3-SRG
(Domestic)","155 ",1,156
2017-04-25,"GA 230","CGK3-SRG
(Domestic)","145 ",2,147
2017-04-25,"GA 246","CGK3-SRG
(Domestic)","131 ",12,143
2017-04-25,"GA 320","CGK3-SUB
(Domestic)","92 ",13,105
2017-04-25,"GA 302","CGK3-SUB
(Domestic)","154 ",2,156
2017-04-25,"GA 324","CGK3-SUB
(Domestic)","125 ",1,126
2017-04-25,"GA 326","CGK3-SUB
(Domestic)","114 ",16,130
2017-04-25,"GA 306","CGK3-SUB
(Domestic)","158 ",0,158
2017-04-25,"GA 448","CGK3-SUB
(Domestic)","91 ",22,113
2017-04-25,"GA 322","CGK3-SUB
(Domestic)","91 ",6,97
2017-04-25,"GA 318","CGK3-SUB
(Domestic)","163 ",10,173
2017-04-25,"GA 328","CGK3-SUB
(Domestic)","129 ",14,143
2017-04-25,"GA 316","CGK3-SUB
(Domestic)","108 ",20,128
2017-04-25,"GA 314","CGK3-SUB
(Domestic)","137 ",8,145
2017-04-25,"GA 312","CGK3-SUB
(Domestic)","139 ",9,148
2017-04-25,"GA 310","CGK3-SUB
(Domestic)","149 ",6,155
2017-04-25,"GA 304","CGK3-SUB
(Domestic)","157 ",0,157
2017-04-25,"GA 308","CGK3-SUB
(Domestic)","109 ",50,159
2017-04-25,"GA 284","CGK3-TJQ
(Domestic)","52 ",42,94
2017-04-25,"GA 282","CGK3-TJQ
(Domestic)","64 ",0,64
2017-04-25,"GA 80","CGK3-TKG
(Domestic)","153 ",0,153
2017-04-25,"GA 70","CGK3-TKG
(Domestic)","128 ",10,138
2017-04-25,"GA 68","CGK3-TKG
(Domestic)","81 ",28,109
2017-04-25,"GA 72","CGK3-TKG
(Domestic)","125 ",15,140
2017-04-25,"GA 74","CGK3-TKG
(Domestic)","96 ",14,110
2017-04-25,"GA 78","CGK3-TKG
(Domestic)","66 ",28,94
2017-04-25,"GA 76","CGK3-TKG
(Domestic)","76 ",21,97
2017-04-25,"GA 286","CGK3-TNJ
(Domestic)","81 ",22,103
2017-04-25,"GA 668","CGK3-TRK
(Domestic)","66 ",1,67
2017-04-25,"GA 642","CGK3-UPG
(Domestic)","156 ",0,156
2017-04-25,"GA 604","CGK3-UPG
(Domestic)","154 ",0,154
2017-04-25,"GA 608","CGK3-UPG
(Domestic)","159 ",1,160
2017-04-25,"GA 610","CGK3-UPG
(Domestic)","130 ",14,144
2017-04-25,"GA 612","CGK3-UPG
(Domestic)","158 ",6,164
2017-04-25,"GA 614","CGK3-UPG
(Domestic)","88 ",4,92
2017-04-25,"GA 650","CGK3-UPG
(Domestic)","110 ",7,117
2017-04-25,"GA 618","CGK3-UPG
(Domestic)","138 ",3,141
2017-04-25,"GA 654","CGK3-UPG
(Domestic)","136 ",0,136
2017-04-25,"GA 640","CGK3-UPG
(Domestic)","139 ",11,150
2017-04-25,"GA 616","CGK3-UPG
(Domestic)","127 ",15,142
