"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-24,"GA 648","CGK3-?
(Domestic)","113 ",1,114
2017-04-24,"GA 646","CGK3-AMQ
(Domestic)","106 ",1,107
2017-04-24,"GA 530","CGK3-BDJ
(Domestic)","63 ",1,64
2017-04-24,"GA 532","CGK3-BDJ
(Domestic)","150 ",8,158
2017-04-24,"GA 534","CGK3-BDJ
(Domestic)","127 ",15,142
2017-04-24,"GA 536","CGK3-BDJ
(Domestic)","121 ",10,131
2017-04-24,"GA 538","CGK3-BDJ
(Domestic)","82 ",64,146
2017-04-24,"GA 528","CGK3-BDJ
(Domestic)","114 ",37,151
2017-04-24,"GA 298","CGK3-BKS
(Domestic)","94 ",45,139
2017-04-24,"GA 296","CGK3-BKS
(Domestic)","46 ",1,47
2017-04-24,"GA 562","CGK3-BPN
(Domestic)","36 ",0,36
2017-04-24,"GA 560","CGK3-BPN
(Domestic)","40 ",0,40
2017-04-24,"GA 564","CGK3-BPN
(Domestic)","82 ",6,88
2017-04-24,"GA 566","CGK3-BPN
(Domestic)","101 ",14,115
2017-04-24,"GA 568","CGK3-BPN
(Domestic)","109 ",26,135
2017-04-24,"GA 572","CGK3-BPN
(Domestic)","141 ",18,159
2017-04-24,"GA 576","CGK3-BPN
(Domestic)","147 ",5,152
2017-04-24,"GA 570","CGK3-BPN
(Domestic)","86 ",11,97
2017-04-24,"GA 152","CGK3-BTH
(Domestic)","75 ",13,88
2017-04-24,"GA 154","CGK3-BTH
(Domestic)","79 ",21,100
2017-04-24,"GA 158","CGK3-BTH
(Domestic)","112 ",25,137
2017-04-24,"GA 156","CGK3-BTH
(Domestic)","86 ",15,101
2017-04-24,"GA 150","CGK3-BTH
(Domestic)","34 ",0,34
2017-04-24,"GA 142","CGK3-BTJ
(Domestic)","46 ",110,156
2017-04-24,"GA 140","CGK3-BTJ
(Domestic)","121 ",0,121
2017-04-24,"GA 146","CGK3-BTJ
(Domestic)","75 ",72,147
2017-04-24,"GA 128","CGK3-DJB
(Domestic)","134 ",11,145
2017-04-24,"GA 134","CGK3-DJB
(Domestic)","119 ",32,151
2017-04-24,"GA 126","CGK3-DJB
(Domestic)","55 ",13,68
2017-04-24,"GA 130","CGK3-DJB
(Domestic)","26 ",1,27
2017-04-24,"GA 132","CGK3-DJB
(Domestic)","88 ",27,115
2017-04-24,"GA 656","CGK3-DJJ
(Domestic)","131 ",7,138
2017-04-24,"GA 652","CGK3-DPS
(Domestic)","144 ",3,147
2017-04-24,"GA 438","CGK3-DPS
(Domestic)","108 ",1,109
2017-04-24,"GA 418","CGK3-DPS
(Domestic)","99 ",13,112
2017-04-24,"GA 422","CGK3-DPS
(Domestic)","172 ",24,196
2017-04-24,"GA 426","CGK3-DPS
(Domestic)","117 ",15,132
2017-04-24,"GA 424","CGK3-DPS
(Domestic)","67 ",3,70
2017-04-24,"GA 420","CGK3-DPS
(Domestic)","111 ",9,120
2017-04-24,"GA 412","CGK3-DPS
(Domestic)","132 ",6,138
2017-04-24,"GA 410","CGK3-DPS
(Domestic)","156 ",14,170
2017-04-24,"GA 408","CGK3-DPS
(Domestic)","109 ",49,158
2017-04-24,"GA 404","CGK3-DPS
(Domestic)","137 ",18,155
2017-04-24,"GA 402","CGK3-DPS
(Domestic)","183 ",7,190
2017-04-24,"GA 400","CGK3-DPS
(Domestic)","73 ",1,74
2017-04-24,"GA 414","CGK3-DPS
(Domestic)","104 ",45,149
2017-04-24,"GA 1440","CGK3-DUM
(Domestic)","36 ",0,36
2017-04-24,"GA 262","CGK3-FLZ
(Domestic)","47 ",1,48
2017-04-24,"GA 208","CGK3-JOG
(Domestic)","91 ",24,115
2017-04-24,"GA 216","CGK3-JOG
(Domestic)","99 ",33,132
2017-04-24,"GA 212","CGK3-JOG
(Domestic)","104 ",40,144
2017-04-24,"GA 210","CGK3-JOG
(Domestic)","73 ",58,131
2017-04-24,"GA 214","CGK3-JOG
(Domestic)","135 ",25,160
2017-04-24,"GA 206","CGK3-JOG
(Domestic)","101 ",29,130
2017-04-24,"GA 204","CGK3-JOG
(Domestic)","97 ",14,111
2017-04-24,"GA 202","CGK3-JOG
(Domestic)","59 ",4,63
2017-04-24,"GA 118","CGK3-KNO
(Domestic)","106 ",11,117
2017-04-24,"GA 184","CGK3-KNO
(Domestic)","91 ",12,103
2017-04-24,"GA 122","CGK3-KNO
(Domestic)","89 ",1,90
2017-04-24,"GA 180","CGK3-KNO
(Domestic)","42 ",0,42
2017-04-24,"GA 182","CGK3-KNO
(Domestic)","43 ",5,48
2017-04-24,"GA 186","CGK3-KNO
(Domestic)","83 ",35,118
2017-04-24,"GA 196","CGK3-KNO
(Domestic)","79 ",7,86
