"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-19","GA 270","KNO","KNO - BTH (Domestic)","38","2","40","2.850.000"
"2","2017-03-19","GA 121","KNO","KNO - CGK (Domestic)","144","15","159","10.800.000"
"3","2017-03-19","GA 197","KNO","KNO - CGK (Domestic)","143","2","145","10.725.000"
"4","2017-03-19","GA 195","KNO","KNO - CGK (Domestic)","132","2","134","9.900.000"
"5","2017-03-19","GA 193","KNO","KNO - CGK (Domestic)","139","3","142","10.425.000"
"6","2017-03-19","GA 191","KNO","KNO - CGK (Domestic)","145","3","148","10.875.000"
"7","2017-03-19","GA 189","KNO","KNO - CGK (Domestic)","106","51","157","7.950.000"
"8","2017-03-19","GA 187","KNO","KNO - CGK (Domestic)","157","1","158","11.775.000"
"9","2017-03-19","GA 123","KNO","KNO - CGK (Domestic)","86","1","87","6.450.000"
"10","2017-03-19","GA 181","KNO","KNO - CGK (Domestic)","67","0","67","5.025.000"
"11","2017-03-19","GA 183","KNO","KNO - CGK (Domestic)","137","0","137","10.275.000"
"12","2017-03-19","GA 185","KNO","KNO - CGK (Domestic)","128","15","143","9.600.000"
"13","2017-03-19","GA 7136","KNO","KNO - DTB (Domestic)","43","1","44","3.225.000"
"14","2017-03-19","GA 7116","KNO","KNO - GNS (Domestic)","63","0","63","4.725.000"
"15","2017-03-19","GA 7118","KNO","KNO - GNS (Domestic)","54","14","68","4.050.000"
"16","2017-03-19","GA 7124","KNO","KNO - LSW (Domestic)","28","41","69","2.100.000"
"17","2017-03-19","GA 266","KNO","KNO - PLM (Domestic)","51","0","51","3.825.000"
"18","2017-03-19","GA 7112","KNO","KNO - SBG (Domestic)","14","6","20","1.050.000"
"Total"," "," "," "," ","1.675","157","1.832","125.625.000"
