"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-07,"GA 145","PKU-CGK
(Domestic)","141 ",0,141
2017-04-07,"GA 171","PKU-CGK
(Domestic)","141 ",1,142
2017-04-07,"GA 173","PKU-CGK
(Domestic)","154 ",2,156
2017-04-07,"GA 175","PKU-CGK
(Domestic)","148 ",2,150
2017-04-07,"GA 177","PKU-CGK
(Domestic)","143 ",1,144
2017-04-07,"GA 179","PKU-CGK
(Domestic)","152 ",1,153
2017-04-07,"GA 199","PKU-CGK
(Domestic)","152 ",0,152
