"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-15,"GA 137","PGK-CGK","55 ",3,58
2017-04-15,"GA 7127","PGK-PLM","21 ",0,21
2017-04-15,"GA 7126","PGK-TJQ","42 ",1,43
