"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"39","2017-03-17","GA 422","CGK3","CGK3 - DPS (Domestic)","222","27","249","60.000"
"40","2017-03-17","GA 412","CGK3","CGK3 - DPS (Domestic)","231","17","248","480.000"
"41","2017-03-17","GA 410","CGK3","CGK3 - DPS (Domestic)","182","29","211","480.000"
"42","2017-03-17","GA 408","CGK3","CGK3 - DPS (Domestic)","116","44","160","15.080.000"
"43","2017-03-17","GA 404","CGK3","CGK3 - DPS (Domestic)","125","35","160","16.250.000"
"44","2017-03-17","GA 402","CGK3","CGK3 - DPS (Domestic)","271","15","286","35.230.000"
"45","2017-03-17","GA 400","CGK3","CGK3 - DPS (Domestic)","159","0","159","20.670.000"
"46","2017-03-17","GA 438","CGK3","CGK3 - DPS (Domestic)","160","0","160","20.800.000"
"47","2017-03-17","GA 268","CGK3","CGK3 - DTB (Domestic)","88","9","97","11.440.000"
"48","2017-03-17","GA 210","CGK3","CGK3 - JOG (Domestic)","87","27","114","11.310.000"
"49","2017-03-17","GA 218","CGK3","CGK3 - JOG (Domestic)","148","9","157","19.240.000"
"50","2017-03-17","GA 214","CGK3","CGK3 - JOG (Domestic)","140","20","160","18.200.000"
"51","2017-03-17","GA 212","CGK3","CGK3 - JOG (Domestic)","126","27","153","16.380.000"
"52","2017-03-17","GA 208","CGK3","CGK3 - JOG (Domestic)","102","56","158","13.260.000"
"53","2017-03-17","GA 206","CGK3","CGK3 - JOG (Domestic)","136","27","163","17.680.000"
"54","2017-03-17","GA 204","CGK3","CGK3 - JOG (Domestic)","159","2","161","20.670.000"
"55","2017-03-17","GA 216","CGK3","CGK3 - JOG (Domestic)","159","1","160","20.670.000"
"56","2017-03-17","GA 202","CGK3","CGK3 - JOG (Domestic)","154","1","155","20.020.000"
"57","2017-03-17","GA 182","CGK3","CGK3 - KNO (Domestic)","112","14","126","14.560.000"
"58","2017-03-17","GA 186","CGK3","CGK3 - KNO (Domestic)","136","4","140","17.680.000"
"59","2017-03-17","GA 194","CGK3","CGK3 - KNO (Domestic)","112","3","115","14.560.000"
"60","2017-03-17","GA 118","CGK3","CGK3 - KNO (Domestic)","117","26","143","15.210.000"
"61","2017-03-17","GA 122","CGK3","CGK3 - KNO (Domestic)","108","26","134","14.040.000"
"62","2017-03-17","GA 180","CGK3","CGK3 - KNO (Domestic)","134","1","135","17.420.000"
"63","2017-03-17","GA 192","CGK3","CGK3 - KNO (Domestic)","101","29","130","13.130.000"
"64","2017-03-17","GA 184","CGK3","CGK3 - KNO (Domestic)","91","22","113","11.830.000"
"65","2017-03-17","GA 188","CGK3","CGK3 - KNO (Domestic)","106","29","135","13.780.000"
"66","2017-03-17","GA 196","CGK3","CGK3 - KNO (Domestic)","114","25","139","14.820.000"
"67","2017-03-17","GA 190","CGK3","CGK3 - KNO (Domestic)","111","31","142","14.430.000"
"68","2017-03-17","GA 456","CGK3","CGK3 - KOE (Domestic)","75","1","76","9.750.000"
"69","2017-03-17","GA 452","CGK3","CGK3 - LBJ (Domestic)","73","4","77","9.490.000"
"70","2017-03-17","GA 430","CGK3","CGK3 - LOP (Domestic)","116","16","132","14.820.000"
"71","2017-03-17","GA 432","CGK3","CGK3 - LOP (Domestic)","89","3","92","11.310.000"
"72","2017-03-17","GA 440","CGK3","CGK3 - LOP (Domestic)","117","5","122","15.210.000"
"73","2017-03-17","GA 434","CGK3","CGK3 - LOP (Domestic)","158","1","159","20.540.000"
"74","2017-03-17","GA 626","CGK3","CGK3 - MDC (Domestic)","91","10","101","60.000"
"75","2017-03-17","GA 606","CGK3","CGK3 - MDC (Domestic)","123","5","128","15.990.000"
"76","2017-03-17","GA 602","CGK3","CGK3 - MDC (Domestic)","114","0","114","14.820.000"
"77","2017-03-17","GA 600","CGK3","CGK3 - MDC (Domestic)","115","19","134","14.950.000"
"78","2017-03-17","GA 290","CGK3","CGK3 - MLG (Domestic)","154","8","162","20.020.000"
"79","2017-03-17","GA 292","CGK3","CGK3 - MLG (Domestic)","133","29","162","17.290.000"
"80","2017-03-17","GA 124","CGK3","CGK3 - PDG (Domestic)","101","3","104","13.130.000"
"81","2017-03-17","GA 148","CGK3","CGK3 - PDG (Domestic)","89","46","135","11.570.000"
"82","2017-03-17","GA 160","CGK3","CGK3 - PDG (Domestic)","111","0","111","14.430.000"
"83","2017-03-17","GA 166","CGK3","CGK3 - PDG (Domestic)","91","31","122","11.830.000"
"84","2017-03-17","GA 168","CGK3","CGK3 - PDG (Domestic)","100","43","143","11.700.000"
"85","2017-03-17","GA 162","CGK3","CGK3 - PDG (Domestic)","80","42","122","10.270.000"
"86","2017-03-17","GA 164","CGK3","CGK3 - PDG (Domestic)","99","36","135","12.870.000"
"87","2017-03-17","GA 138","CGK3","CGK3 - PGK (Domestic)","62","6","68","8.060.000"
"88","2017-03-17","GA 136","CGK3","CGK3 - PGK (Domestic)","66","7","73","8.580.000"
"89","2017-03-17","GA 174","CGK3","CGK3 - PKU (Domestic)","105","6","111","13.650.000"
"90","2017-03-17","GA 176","CGK3","CGK3 - PKU (Domestic)","74","14","88","9.620.000"
"91","2017-03-17","GA 178","CGK3","CGK3 - PKU (Domestic)","96","14","110","12.480.000"
"92","2017-03-17","GA 172","CGK3","CGK3 - PKU (Domestic)","87","12","99","11.310.000"
"93","2017-03-17","GA 144","CGK3","CGK3 - PKU (Domestic)","51","9","60","6.630.000"
"94","2017-03-17","GA 198","CGK3","CGK3 - PKU (Domestic)","100","33","133","13.000.000"
"95","2017-03-17","GA 170","CGK3","CGK3 - PKU (Domestic)","76","3","79","9.880.000"
"96","2017-03-17","GA 552","CGK3","CGK3 - PKY (Domestic)","102","17","119","13.260.000"
"97","2017-03-17","GA 550","CGK3","CGK3 - PKY (Domestic)","91","3","94","11.830.000"
"98","2017-03-17","GA 120","CGK3","CGK3 - PLM (Domestic)","100","27","127","13.000.000"
"99","2017-03-17","GA 100","CGK3","CGK3 - PLM (Domestic)","75","0","75","9.750.000"
"100","2017-03-17","GA 102","CGK3","CGK3 - PLM (Domestic)","88","0","88","11.440.000"
"101","2017-03-17","GA 114","CGK3","CGK3 - PLM (Domestic)","94","21","115","12.220.000"
"102","2017-03-17","GA 104","CGK3","CGK3 - PLM (Domestic)","93","6","99","12.090.000"
"103","2017-03-17","GA 106","CGK3","CGK3 - PLM (Domestic)","67","14","81","8.710.000"
"104","2017-03-17","GA 108","CGK3","CGK3 - PLM (Domestic)","88","14","102","11.440.000"
"105","2017-03-17","GA 112","CGK3","CGK3 - PLM (Domestic)","72","7","79","9.360.000"
"106","2017-03-17","GA 110","CGK3","CGK3 - PLM (Domestic)","136","10","146","17.680.000"
"107","2017-03-17","GA 116","CGK3","CGK3 - PLM (Domestic)","107","30","137","13.910.000"
"108","2017-03-17","GA 622","CGK3","CGK3 - PLW (Domestic)","96","18","114","12.480.000"
"109","2017-03-17","GA 508","CGK3","CGK3 - PNK (Domestic)","60","38","98","7.800.000"
"110","2017-03-17","GA 502","CGK3","CGK3 - PNK (Domestic)","94","10","104","12.220.000"
"111","2017-03-17","GA 514","CGK3","CGK3 - PNK (Domestic)","80","5","85","10.400.000"
"112","2017-03-17","GA 504","CGK3","CGK3 - PNK (Domestic)","90","10","100","11.700.000"
"113","2017-03-17","GA 512","CGK3","CGK3 - PNK (Domestic)","68","11","79","8.840.000"
"114","2017-03-17","GA 510","CGK3","CGK3 - PNK (Domestic)","74","12","86","9.230.000"
"115","2017-03-17","GA 500","CGK3","CGK3 - PNK (Domestic)","80","0","80","10.400.000"
"116","2017-03-17","GA 220","CGK3","CGK3 - SOC (Domestic)","110","3","113","14.300.000"
"117","2017-03-17","GA 222","CGK3","CGK3 - SOC (Domestic)","137","17","154","17.810.000"
"118","2017-03-17","GA 224","CGK3","CGK3 - SOC (Domestic)","132","26","158","17.160.000"
"119","2017-03-17","GA 226","CGK3","CGK3 - SOC (Domestic)","150","10","160","19.500.000"
"120","2017-03-17","GA 244","CGK3","CGK3 - SRG (Domestic)","135","23","158","17.550.000"
"121","2017-03-17","GA 242","CGK3","CGK3 - SRG (Domestic)","107","33","140","13.910.000"
"122","2017-03-17","GA 240","CGK3","CGK3 - SRG (Domestic)","113","20","133","14.690.000"
"123","2017-03-17","GA 238","CGK3","CGK3 - SRG (Domestic)","98","24","122","12.740.000"
"124","2017-03-17","GA 236","CGK3","CGK3 - SRG (Domestic)","131","10","141","17.030.000"
"125","2017-03-17","GA 234","CGK3","CGK3 - SRG (Domestic)","110","7","117","14.300.000"
"126","2017-03-17","GA 232","CGK3","CGK3 - SRG (Domestic)","146","2","148","18.980.000"
"127","2017-03-17","GA 230","CGK3","CGK3 - SRG (Domestic)","129","1","130","16.770.000"
"128","2017-03-17","GA 246","CGK3","CGK3 - SRG (Domestic)","135","23","158","17.550.000"
"129","2017-03-17","GA 320","CGK3","CGK3 - SUB (Domestic)","141","4","145","18.330.000"
"130","2017-03-17","GA 302","CGK3","CGK3 - SUB (Domestic)","147","2","149","19.110.000"
"131","2017-03-17","GA 304","CGK3","CGK3 - SUB (Domestic)","161","0","161","20.930.000"
"132","2017-03-17","GA 448","CGK3","CGK3 - SUB (Domestic)","137","12","149","17.810.000"
"133","2017-03-17","GA 306","CGK3","CGK3 - SUB (Domestic)","157","6","163","20.410.000"
"134","2017-03-17","GA 328","CGK3","CGK3 - SUB (Domestic)","225","15","240","29.250.000"
"135","2017-03-17","GA 326","CGK3","CGK3 - SUB (Domestic)","129","23","152","16.770.000"
"136","2017-03-17","GA 324","CGK3","CGK3 - SUB (Domestic)","149","12","161","19.370.000"
"137","2017-03-17","GA 322","CGK3","CGK3 - SUB (Domestic)","143","6","149","18.590.000"
"138","2017-03-17","GA 318","CGK3","CGK3 - SUB (Domestic)","209","12","221","60.000"
"139","2017-03-17","GA 316","CGK3","CGK3 - SUB (Domestic)","141","16","157","18.330.000"
"140","2017-03-17","GA 312","CGK3","CGK3 - SUB (Domestic)","150","12","162","19.500.000"
"141","2017-03-17","GA 314","CGK3","CGK3 - SUB (Domestic)","200","7","207","26.000.000"
"142","2017-03-17","GA 308","CGK3","CGK3 - SUB (Domestic)","152","8","160","19.760.000"
"143","2017-03-17","GA 310","CGK3","CGK3 - SUB (Domestic)","157","7","164","20.410.000"
"144","2017-03-17","GA 282","CGK3","CGK3 - TJQ (Domestic)","82","0","82","10.660.000"
"145","2017-03-17","GA 284","CGK3","CGK3 - TJQ (Domestic)","68","7","75","8.840.000"
"146","2017-03-17","GA 78","CGK3","CGK3 - TKG (Domestic)","105","18","123","13.650.000"
"147","2017-03-17","GA 68","CGK3","CGK3 - TKG (Domestic)","82","49","131","10.660.000"
"148","2017-03-17","GA 76","CGK3","CGK3 - TKG (Domestic)","107","26","133","13.910.000"
"149","2017-03-17","GA 74","CGK3","CGK3 - TKG (Domestic)","125","34","159","16.250.000"
"150","2017-03-17","GA 70","CGK3","CGK3 - TKG (Domestic)","78","0","78","10.140.000"
"151","2017-03-17","GA 72","CGK3","CGK3 - TKG (Domestic)","128","29","157","16.640.000"
"152","2017-03-17","GA 80","CGK3","CGK3 - TKG (Domestic)","112","0","112","14.560.000"
"153","2017-03-17","GA 286","CGK3","CGK3 - TNJ (Domestic)","119","5","124","15.470.000"
"154","2017-03-17","GA 668","CGK3","CGK3 - TRK (Domestic)","54","0","54","7.020.000"
"155","2017-03-17","GA 654","CGK3","CGK3 - UPG (Domestic)","99","4","103","12.870.000"
"156","2017-03-17","GA 650","CGK3","CGK3 - UPG (Domestic)","137","9","146","300.000"
"157","2017-03-17","GA 608","CGK3","CGK3 - UPG (Domestic)","130","11","141","16.900.000"
"158","2017-03-17","GA 610","CGK3","CGK3 - UPG (Domestic)","143","16","159","18.590.000"
"159","2017-03-17","GA 612","CGK3","CGK3 - UPG (Domestic)","187","27","214","24.180.000"
"160","2017-03-17","GA 616","CGK3","CGK3 - UPG (Domestic)","123","8","131","15.990.000"
"161","2017-03-17","GA 618","CGK3","CGK3 - UPG (Domestic)","89","4","93","11.570.000"
"162","2017-03-17","GA 640","CGK3","CGK3 - UPG (Domestic)","112","17","129","240.000"
"163","2017-03-17","GA 642","CGK3","CGK3 - UPG (Domestic)","154","0","154","120.000"
"164","2017-03-17","GA 604","CGK3","CGK3 - UPG (Domestic)","124","0","124","16.120.000"
"165","2017-03-17","GA 614","CGK3","CGK3 - UPG (Domestic)","144","7","151","18.720.000"
"Total"," "," "," "," ","18.780","2.223","21.003","2.254.560.000"
