"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-11,"GA 501","PNK-CGK","83 ",0,83
2017-04-11,"GA 515","PNK-CGK","74 ",4,78
2017-04-11,"GA 513","PNK-CGK","61 ",27,88
2017-04-11,"GA 511","PNK-CGK","42 ",2,44
2017-04-11,"GA 507","PNK-CGK","84 ",33,117
2017-04-11,"GA 505","PNK-CGK","115 ",19,134
2017-04-11,"GA 503","PNK-CGK","95 ",2,97
2017-04-11,"GA 7528","PNK-KTG","39 ",0,39
2017-04-11,"GA 7532","PNK-KTG","62 ",8,70
2017-04-11,"GA 7536","PNK-KTG","54 ",14,68
2017-04-11,"GA 7523","PNK-PKY","27 ",2,29
2017-04-11,"GA 7524","PNK-PSU","32 ",11,43
2017-04-11,"GA 7534","PNK-SQG","43 ",23,66
