"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-03","GA 648","CGK3","CGK3 - ? (Domestic)","118","17","135","15.340.000"
"2","2017-03-03","GA 646","CGK3","CGK3 - AMQ (Domestic)","52","1","53","6.760.000"
"3","2017-03-03","GA 536","CGK3","CGK3 - BDJ (Domestic)","85","7","92","11.050.000"
"4","2017-03-03","GA 530","CGK3","CGK3 - BDJ (Domestic)","104","0","104","13.520.000"
"5","2017-03-03","GA 532","CGK3","CGK3 - BDJ (Domestic)","113","9","122","14.690.000"
"6","2017-03-03","GA 534","CGK3","CGK3 - BDJ (Domestic)","127","3","130","16.510.000"
"7","2017-03-03","GA 538","CGK3","CGK3 - BDJ (Domestic)","65","1","66","8.450.000"
"8","2017-03-03","GA 528","CGK3","CGK3 - BDJ (Domestic)","117","7","124","15.210.000"
"9","2017-03-03","GA 296","CGK3","CGK3 - BKS (Domestic)","86","0","86","11.180.000"
"10","2017-03-03","GA 298","CGK3","CGK3 - BKS (Domestic)","78","37","115","10.140.000"
"11","2017-03-03","GA 560","CGK3","CGK3 - BPN (Domestic)","72","1","73","9.360.000"
"12","2017-03-03","GA 562","CGK3","CGK3 - BPN (Domestic)","68","0","68","8.840.000"
"13","2017-03-03","GA 564","CGK3","CGK3 - BPN (Domestic)","92","9","101","11.960.000"
"14","2017-03-03","GA 568","CGK3","CGK3 - BPN (Domestic)","78","10","88","10.140.000"
"15","2017-03-03","GA 570","CGK3","CGK3 - BPN (Domestic)","90","3","93","11.180.000"
"16","2017-03-03","GA 576","CGK3","CGK3 - BPN (Domestic)","97","10","107","11.440.000"
"17","2017-03-03","GA 572","CGK3","CGK3 - BPN (Domestic)","97","16","113","12.610.000"
"18","2017-03-03","GA 566","CGK3","CGK3 - BPN (Domestic)","63","6","69","8.190.000"
"19","2017-03-03","GA 150","CGK3","CGK3 - BTH (Domestic)","109","1","110","14.170.000"
"20","2017-03-03","GA 152","CGK3","CGK3 - BTH (Domestic)","101","21","122","13.130.000"
"21","2017-03-03","GA 154","CGK3","CGK3 - BTH (Domestic)","85","11","96","11.050.000"
"22","2017-03-03","GA 158","CGK3","CGK3 - BTH (Domestic)","94","13","107","12.220.000"
"23","2017-03-03","GA 156","CGK3","CGK3 - BTH (Domestic)","87","16","103","11.310.000"
"24","2017-03-03","GA 146","CGK3","CGK3 - BTJ (Domestic)","83","63","146","10.790.000"
"25","2017-03-03","GA 142","CGK3","CGK3 - BTJ (Domestic)","88","25","113","11.440.000"
"26","2017-03-03","GA 140","CGK3","CGK3 - BTJ (Domestic)","100","0","100","13.000.000"
