"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-03-16,"GA 334","BDO-DPS
(Domestic)","121 ",0,121
2017-03-16,"GA 372","BDO-SUB
(Domestic)","102 ",1,103
2017-03-16,"MI 191","BDO-SIN
(International)","138 ",0,138
