"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-17,"GA 648","CGK3-?
(Domestic)","121 ",4,125
2017-04-17,"GA 646","CGK3-AMQ
(Domestic)","113 ",1,114
2017-04-17,"GA 528","CGK3-BDJ
(Domestic)","71 ",8,79
2017-04-17,"GA 530","CGK3-BDJ
(Domestic)","135 ",0,135
2017-04-17,"GA 532","CGK3-BDJ
(Domestic)","83 ",28,111
2017-04-17,"GA 538","CGK3-BDJ
(Domestic)","52 ",8,60
2017-04-17,"GA 534","CGK3-BDJ
(Domestic)","89 ",9,98
2017-04-17,"GA 536","CGK3-BDJ
(Domestic)","64 ",24,88
2017-04-17,"GA 298","CGK3-BKS
(Domestic)","61 ",21,82
2017-04-17,"GA 296","CGK3-BKS
(Domestic)","107 ",0,107
2017-04-17,"GA 562","CGK3-BPN
(Domestic)","134 ",0,134
2017-04-17,"GA 564","CGK3-BPN
(Domestic)","119 ",32,151
2017-04-17,"GA 566","CGK3-BPN
(Domestic)","109 ",16,125
2017-04-17,"GA 568","CGK3-BPN
(Domestic)","32 ",124,156
2017-04-17,"GA 570","CGK3-BPN
(Domestic)","119 ",20,139
2017-04-17,"GA 572","CGK3-BPN
(Domestic)","113 ",13,126
2017-04-17,"GA 576","CGK3-BPN
(Domestic)","82 ",8,90
2017-04-17,"GA 560","CGK3-BPN
(Domestic)","140 ",0,140
2017-04-17,"GA 150","CGK3-BTH
(Domestic)","136 ",1,137
2017-04-17,"GA 154","CGK3-BTH
(Domestic)","70 ",17,87
2017-04-17,"GA 156","CGK3-BTH
(Domestic)","108 ",12,120
2017-04-17,"GA 152","CGK3-BTH
(Domestic)","149 ",5,154
2017-04-17,"GA 140","CGK3-BTJ
(Domestic)","123 ",1,124
2017-04-17,"GA 146","CGK3-BTJ
(Domestic)","83 ",18,101
2017-04-17,"GA 142","CGK3-BTJ
(Domestic)","52 ",20,72
2017-04-17,"GA 130","CGK3-DJB
(Domestic)","95 ",0,95
2017-04-17,"GA 134","CGK3-DJB
(Domestic)","83 ",17,100
2017-04-17,"GA 132","CGK3-DJB
(Domestic)","56 ",20,76
2017-04-17,"GA 128","CGK3-DJB
(Domestic)","81 ",27,108
2017-04-17,"GA 126","CGK3-DJB
(Domestic)","76 ",4,80
2017-04-17,"GA 656","CGK3-DJJ
(Domestic)","129 ",24,153
2017-04-17,"GA 400","CGK3-DPS
(Domestic)","149 ",0,149
2017-04-17,"GA 422","CGK3-DPS
(Domestic)","179 ",4,183
2017-04-17,"GA 426","CGK3-DPS
(Domestic)","117 ",19,136
2017-04-17,"GA 652","CGK3-DPS
(Domestic)","66 ",10,76
2017-04-17,"GA 424","CGK3-DPS
(Domestic)","59 ",5,64
2017-04-17,"GA 438","CGK3-DPS
(Domestic)","148 ",1,149
2017-04-17,"GA 420","CGK3-DPS
(Domestic)","106 ",2,108
2017-04-17,"GA 418","CGK3-DPS
(Domestic)","104 ",25,129
2017-04-17,"GA 412","CGK3-DPS
(Domestic)","138 ",7,145
2017-04-17,"GA 402","CGK3-DPS
(Domestic)","209 ",9,218
2017-04-17,"GA 404","CGK3-DPS
(Domestic)","143 ",4,147
2017-04-17,"GA 408","CGK3-DPS
(Domestic)","144 ",2,146
2017-04-17,"GA 410","CGK3-DPS
(Domestic)","119 ",30,149
2017-04-17,"GA 414","CGK3-DPS
(Domestic)","85 ",15,100
2017-04-17,"GA 262","CGK3-FLZ
(Domestic)","95 ",0,95
2017-04-17,"GA 216","CGK3-JOG
(Domestic)","131 ",28,159
2017-04-17,"GA 214","CGK3-JOG
(Domestic)","139 ",24,163
2017-04-17,"GA 212","CGK3-JOG
(Domestic)","95 ",64,159
2017-04-17,"GA 210","CGK3-JOG
(Domestic)","134 ",26,160
2017-04-17,"GA 208","CGK3-JOG
(Domestic)","138 ",11,149
2017-04-17,"GA 206","CGK3-JOG
(Domestic)","148 ",7,155
2017-04-17,"GA 204","CGK3-JOG
(Domestic)","147 ",9,156
2017-04-17,"GA 202","CGK3-JOG
(Domestic)","157 ",3,160
2017-04-17,"GA 218","CGK3-JOG
(Domestic)","117 ",39,156
2017-04-17,"GA 192","CGK3-KNO
(Domestic)","101 ",20,121
2017-04-17,"GA 182","CGK3-KNO
(Domestic)","144 ",2,146
2017-04-17,"GA 122","CGK3-KNO
(Domestic)","79 ",38,117
2017-04-17,"GA 180","CGK3-KNO
(Domestic)","137 ",1,138
2017-04-17,"GA 184","CGK3-KNO
(Domestic)","119 ",15,134
2017-04-17,"GA 186","CGK3-KNO
(Domestic)","92 ",22,114
2017-04-17,"GA 188","CGK3-KNO
(Domestic)","95 ",15,110
2017-04-17,"GA 190","CGK3-KNO
(Domestic)","76 ",18,94
2017-04-17,"GA 196","CGK3-KNO
(Domestic)","81 ",12,93
2017-04-17,"GA 118","CGK3-KNO
(Domestic)","68 ",21,89
2017-04-17,"GA 456","CGK3-KOE
(Domestic)","47 ",0,47
2017-04-17,"GA 452","CGK3-LBJ
(Domestic)","51 ",0,51
2017-04-17,"GA 434","CGK3-LOP
(Domestic)","101 ",2,103
2017-04-17,"GA 432","CGK3-LOP
(Domestic)","68 ",10,78
2017-04-17,"GA 440","CGK3-LOP
(Domestic)","89 ",36,125
2017-04-17,"GA 430","CGK3-LOP
(Domestic)","135 ",18,153
2017-04-17,"GA 600","CGK3-MDC
(Domestic)","118 ",13,131
2017-04-17,"GA 602","CGK3-MDC
(Domestic)","84 ",0,84
2017-04-17,"GA 606","CGK3-MDC
(Domestic)","57 ",11,68
2017-04-17,"GA 626","CGK3-MDC
(Domestic)","63 ",5,68
2017-04-17,"GA 290","CGK3-MLG
(Domestic)","148 ",1,149
2017-04-17,"GA 292","CGK3-MLG
(Domestic)","119 ",28,147
2017-04-17,"GA 164","CGK3-PDG
(Domestic)","79 ",16,95
2017-04-17,"GA 162","CGK3-PDG
(Domestic)","71 ",15,86
2017-04-17,"GA 160","CGK3-PDG
(Domestic)","150 ",1,151
2017-04-17,"GA 148","CGK3-PDG
(Domestic)","104 ",8,112
2017-04-17,"GA 166","CGK3-PDG
(Domestic)","100 ",11,111
2017-04-17,"GA 168","CGK3-PDG
(Domestic)","76 ",18,94
2017-04-17,"GA 124","CGK3-PDG
(Domestic)","105 ",4,109
2017-04-17,"GA 136","CGK3-PGK
(Domestic)","75 ",9,84
2017-04-17,"GA 138","CGK3-PGK
(Domestic)","71 ",11,82
2017-04-17,"GA 172","CGK3-PKU
(Domestic)","103 ",4,107
2017-04-17,"GA 174","CGK3-PKU
(Domestic)","76 ",8,84
2017-04-17,"GA 176","CGK3-PKU
(Domestic)","69 ",13,82
2017-04-17,"GA 144","CGK3-PKU
(Domestic)","67 ",11,78
2017-04-17,"GA 178","CGK3-PKU
(Domestic)","70 ",8,78
2017-04-17,"GA 198","CGK3-PKU
(Domestic)","79 ",18,97
2017-04-17,"GA 170","CGK3-PKU
(Domestic)","140 ",1,141
2017-04-17,"GA 550","CGK3-PKY
(Domestic)","151 ",3,154
2017-04-17,"GA 552","CGK3-PKY
(Domestic)","158 ",2,160
