"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-08,"GA 216","CGK3-JOG
(Domestic)","96 ",16,112
2017-04-08,"GA 202","CGK3-JOG
(Domestic)","157 ",2,159
2017-04-08,"GA 182","CGK3-KNO
(Domestic)","126 ",10,136
2017-04-08,"GA 184","CGK3-KNO
(Domestic)","139 ",18,157
2017-04-08,"GA 118","CGK3-KNO
(Domestic)","78 ",50,128
2017-04-08,"GA 190","CGK3-KNO
(Domestic)","94 ",21,115
2017-04-08,"GA 122","CGK3-KNO
(Domestic)","80 ",15,95
2017-04-08,"GA 180","CGK3-KNO
(Domestic)","130 ",1,131
2017-04-08,"GA 188","CGK3-KNO
(Domestic)","101 ",21,122
2017-04-08,"GA 192","CGK3-KNO
(Domestic)","99 ",36,135
2017-04-08,"GA 186","CGK3-KNO
(Domestic)","139 ",23,162
2017-04-08,"GA 196","CGK3-KNO
(Domestic)","71 ",24,95
2017-04-08,"GA 456","CGK3-KOE
(Domestic)","58 ",0,58
2017-04-08,"GA 452","CGK3-LBJ
(Domestic)","75 ",4,79
2017-04-08,"GA 434","CGK3-LOP
(Domestic)","144 ",3,147
2017-04-08,"GA 440","CGK3-LOP
(Domestic)","86 ",16,102
2017-04-08,"GA 430","CGK3-LOP
(Domestic)","93 ",19,112
2017-04-08,"GA 432","CGK3-LOP
(Domestic)","87 ",3,90
2017-04-08,"GA 602","CGK3-MDC
(Domestic)","107 ",1,108
2017-04-08,"GA 626","CGK3-MDC
(Domestic)","78 ",20,98
2017-04-08,"GA 606","CGK3-MDC
(Domestic)","104 ",2,106
2017-04-08,"GA 600","CGK3-MDC
(Domestic)","97 ",11,108
2017-04-08,"GA 290","CGK3-MLG
(Domestic)","160 ",3,163
2017-04-08,"GA 292","CGK3-MLG
(Domestic)","140 ",14,154
2017-04-08,"GA 124","CGK3-PDG
(Domestic)","75 ",2,77
2017-04-08,"GA 148","CGK3-PDG
(Domestic)","116 ",20,136
2017-04-08,"GA 160","CGK3-PDG
(Domestic)","146 ",7,153
2017-04-08,"GA 168","CGK3-PDG
(Domestic)","85 ",19,104
2017-04-08,"GA 162","CGK3-PDG
(Domestic)","136 ",13,149
2017-04-08,"GA 166","CGK3-PDG
(Domestic)","100 ",17,117
2017-04-08,"GA 164","CGK3-PDG
(Domestic)","97 ",30,127
2017-04-08,"GA 136","CGK3-PGK
(Domestic)","66 ",6,72
2017-04-08,"GA 138","CGK3-PGK
(Domestic)","65 ",14,79
2017-04-08,"GA 174","CGK3-PKU
(Domestic)","112 ",10,122
2017-04-08,"GA 176","CGK3-PKU
(Domestic)","88 ",15,103
2017-04-08,"GA 198","CGK3-PKU
(Domestic)","56 ",28,84
2017-04-08,"GA 170","CGK3-PKU
(Domestic)","112 ",4,116
2017-04-08,"GA 172","CGK3-PKU
(Domestic)","102 ",11,113
2017-04-08,"GA 178","CGK3-PKU
(Domestic)","89 ",23,112
2017-04-08,"GA 144","CGK3-PKU
(Domestic)","88 ",52,140
2017-04-08,"GA 552","CGK3-PKY
(Domestic)","95 ",36,131
2017-04-08,"GA 550","CGK3-PKY
(Domestic)","103 ",2,105
2017-04-08,"GA 104","CGK3-PLM
(Domestic)","129 ",17,146
2017-04-08,"GA 106","CGK3-PLM
(Domestic)","124 ",20,144
2017-04-08,"GA 108","CGK3-PLM
(Domestic)","91 ",11,102
2017-04-08,"GA 110","CGK3-PLM
(Domestic)","110 ",13,123
2017-04-08,"GA 112","CGK3-PLM
(Domestic)","71 ",14,85
2017-04-08,"GA 116","CGK3-PLM
(Domestic)","42 ",23,65
2017-04-08,"GA 114","CGK3-PLM
(Domestic)","77 ",7,84
2017-04-08,"GA 120","CGK3-PLM
(Domestic)","52 ",6,58
2017-04-08,"GA 100C","CGK3-PLM
(Domestic)","153 ",2,155
2017-04-08,"GA 100","CGK3-PLM
(Domestic)","120 ",3,123
2017-04-08,"GA 102","CGK3-PLM
(Domestic)","131 ",1,132
2017-04-08,"GA 622","CGK3-PLW
(Domestic)","66 ",14,80
2017-04-08,"GA 500","CGK3-PNK
(Domestic)","58 ",0,58
2017-04-08,"GA 514","CGK3-PNK
(Domestic)","70 ",5,75
2017-04-08,"GA 512","CGK3-PNK
(Domestic)","73 ",16,89
2017-04-08,"GA 502","CGK3-PNK
(Domestic)","83 ",12,95
2017-04-08,"GA 504","CGK3-PNK
(Domestic)","75 ",10,85
2017-04-08,"GA 508","CGK3-PNK
(Domestic)","55 ",11,66
2017-04-08,"GA 510","CGK3-PNK
(Domestic)","40 ",12,52
2017-04-08,"GA 228","CGK3-SOC
(Domestic)","103 ",20,123
2017-04-08,"GA 226","CGK3-SOC
(Domestic)","75 ",11,86
2017-04-08,"GA 220","CGK3-SOC
(Domestic)","158 ",2,160
2017-04-08,"GA 222","CGK3-SOC
(Domestic)","149 ",8,157
2017-04-08,"GA 224","CGK3-SOC
(Domestic)","136 ",10,146
2017-04-08,"GA 246","CGK3-SRG
(Domestic)","114 ",42,156
2017-04-08,"GA 244","CGK3-SRG
(Domestic)","84 ",12,96
2017-04-08,"GA 242","CGK3-SRG
(Domestic)","84 ",7,91
2017-04-08,"GA 240","CGK3-SRG
(Domestic)","83 ",21,104
2017-04-08,"GA 238","CGK3-SRG
(Domestic)","93 ",10,103
2017-04-08,"GA 230","CGK3-SRG
(Domestic)","81 ",0,81
2017-04-08,"GA 234","CGK3-SRG
(Domestic)","107 ",31,138
2017-04-08,"GA 232","CGK3-SRG
(Domestic)","130 ",7,137
2017-04-08,"GA 236","CGK3-SRG
(Domestic)","86 ",22,108
2017-04-08,"GA 448","CGK3-SUB
(Domestic)","81 ",19,100
2017-04-08,"GA 302","CGK3-SUB
(Domestic)","154 ",2,156
2017-04-08,"GA 320","CGK3-SUB
(Domestic)","57 ",12,69
2017-04-08,"GA 324","CGK3-SUB
(Domestic)","79 ",8,87
2017-04-08,"GA 326","CGK3-SUB
(Domestic)","90 ",6,96
2017-04-08,"GA 328","CGK3-SUB
(Domestic)","74 ",5,79
2017-04-08,"GA 318","CGK3-SUB
(Domestic)","126 ",8,134
2017-04-08,"GA 316","CGK3-SUB
(Domestic)","74 ",14,88
2017-04-08,"GA 314","CGK3-SUB
(Domestic)","116 ",12,128
2017-04-08,"GA 312","CGK3-SUB
(Domestic)","128 ",26,154
2017-04-08,"GA 310","CGK3-SUB
(Domestic)","136 ",14,150
2017-04-08,"GA 308","CGK3-SUB
(Domestic)","149 ",8,157
2017-04-08,"GA 306","CGK3-SUB
(Domestic)","156 ",1,157
2017-04-08,"GA 304","CGK3-SUB
(Domestic)","149 ",3,152
2017-04-08,"GA 322","CGK3-SUB
(Domestic)","59 ",6,65
2017-04-08,"GA 282","CGK3-TJQ
(Domestic)","91 ",0,91
2017-04-08,"GA 284","CGK3-TJQ
(Domestic)","42 ",6,48
2017-04-08,"GA 70","CGK3-TKG
(Domestic)","97 ",5,102
2017-04-08,"GA 72","CGK3-TKG
(Domestic)","122 ",17,139
2017-04-08,"GA 74","CGK3-TKG
(Domestic)","106 ",39,145
2017-04-08,"GA 76","CGK3-TKG
(Domestic)","30 ",116,146
2017-04-08,"GA 78","CGK3-TKG
(Domestic)","101 ",30,131
2017-04-08,"GA 68","CGK3-TKG
(Domestic)","75 ",22,97
2017-04-08,"GA 80","CGK3-TKG
(Domestic)","99 ",4,103
2017-04-08,"GA 286","CGK3-TNJ
(Domestic)","117 ",11,128
2017-04-08,"GA 668","CGK3-TRK
(Domestic)","46 ",1,47
2017-04-08,"GA 608","CGK3-UPG
(Domestic)","104 ",11,115
2017-04-08,"GA 610","CGK3-UPG
(Domestic)","131 ",8,139
2017-04-08,"GA 612","CGK3-UPG
(Domestic)","124 ",9,133
2017-04-08,"GA 604","CGK3-UPG
(Domestic)","84 ",7,91
2017-04-08,"GA 642","CGK3-UPG
(Domestic)","106 ",0,106
2017-04-08,"GA 654","CGK3-UPG
(Domestic)","118 ",4,122
2017-04-08,"GA 616","CGK3-UPG
(Domestic)","150 ",8,158
2017-04-08,"GA 650","CGK3-UPG
(Domestic)","58 ",12,70
2017-04-08,"GA 618","CGK3-UPG
(Domestic)","128 ",15,143
2017-04-08,"GA 640","CGK3-UPG
(Domestic)","99 ",17,116
2017-04-08,"GA 614","CGK3-UPG
(Domestic)","97 ",7,104
