"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-23","GA 648","CGK3","CGK3 - ? (Domestic)","109","8","117","14.170.000"
"2","2017-03-23","GA 646","CGK3","CGK3 - AMQ (Domestic)","124","5","129","120.000"
"3","2017-03-23","GA 538","CGK3","CGK3 - BDJ (Domestic)","30","3","33","3.900.000"
"4","2017-03-23","GA 534","CGK3","CGK3 - BDJ (Domestic)","98","41","139","12.740.000"
"5","2017-03-23","GA 528","CGK3","CGK3 - BDJ (Domestic)","58","6","64","7.540.000"
"6","2017-03-23","GA 530","CGK3","CGK3 - BDJ (Domestic)","121","0","121","15.730.000"
"7","2017-03-23","GA 532","CGK3","CGK3 - BDJ (Domestic)","75","31","106","9.750.000"
"8","2017-03-23","GA 536","CGK3","CGK3 - BDJ (Domestic)","81","7","88","10.530.000"
"9","2017-03-23","GA 298","CGK3","CGK3 - BKS (Domestic)","89","29","118","11.570.000"
"10","2017-03-23","GA 296","CGK3","CGK3 - BKS (Domestic)","108","2","110","14.040.000"
"11","2017-03-23","GA 568","CGK3","CGK3 - BPN (Domestic)","81","18","99","10.530.000"
"12","2017-03-23","GA 560","CGK3","CGK3 - BPN (Domestic)","112","0","112","14.560.000"
"13","2017-03-23","GA 562","CGK3","CGK3 - BPN (Domestic)","101","0","101","13.130.000"
"14","2017-03-23","GA 564","CGK3","CGK3 - BPN (Domestic)","134","12","146","17.420.000"
"15","2017-03-23","GA 566","CGK3","CGK3 - BPN (Domestic)","98","10","108","12.740.000"
"16","2017-03-23","GA 570","CGK3","CGK3 - BPN (Domestic)","95","9","104","12.350.000"
"17","2017-03-23","GA 572","CGK3","CGK3 - BPN (Domestic)","101","7","108","13.130.000"
"18","2017-03-23","GA 576","CGK3","CGK3 - BPN (Domestic)","83","6","89","10.790.000"
"19","2017-03-23","GA 156","CGK3","CGK3 - BTH (Domestic)","127","10","137","16.510.000"
"20","2017-03-23","GA 158","CGK3","CGK3 - BTH (Domestic)","119","18","137","15.470.000"
"21","2017-03-23","GA 152","CGK3","CGK3 - BTH (Domestic)","133","24","157","17.290.000"
"22","2017-03-23","GA 150","CGK3","CGK3 - BTH (Domestic)","157","3","160","20.410.000"
"23","2017-03-23","GA 154","CGK3","CGK3 - BTH (Domestic)","137","19","156","17.810.000"
"24","2017-03-23","GA 146","CGK3","CGK3 - BTJ (Domestic)","121","28","149","15.730.000"
"25","2017-03-23","GA 140","CGK3","CGK3 - BTJ (Domestic)","144","2","146","18.720.000"
"26","2017-03-23","GA 142","CGK3","CGK3 - BTJ (Domestic)","110","26","136","14.300.000"
"27","2017-03-23","GA 126","CGK3","CGK3 - DJB (Domestic)","91","12","103","11.830.000"
"28","2017-03-23","GA 134","CGK3","CGK3 - DJB (Domestic)","96","27","123","12.480.000"
"29","2017-03-23","GA 128","CGK3","CGK3 - DJB (Domestic)","93","13","106","12.090.000"
"30","2017-03-23","GA 132","CGK3","CGK3 - DJB (Domestic)","83","30","113","10.790.000"
"31","2017-03-23","GA 130","CGK3","CGK3 - DJB (Domestic)","71","0","71","9.230.000"
"32","2017-03-23","GA 656","CGK3","CGK3 - DJJ (Domestic)","91","10","101","11.830.000"
"33","2017-03-23","GA 420","CGK3","CGK3 - DPS (Domestic)","125","38","163","16.250.000"
"34","2017-03-23","GA 652","CGK3","CGK3 - DPS (Domestic)","104","39","143","13.520.000"
"35","2017-03-23","GA 410","CGK3","CGK3 - DPS (Domestic)","184","48","232","23.920.000"
"36","2017-03-23","GA 418","CGK3","CGK3 - DPS (Domestic)","227","26","253","660.000"
"37","2017-03-23","GA 426","CGK3","CGK3 - DPS (Domestic)","219","24","243","28.470.000"
"38","2017-03-23","GA 424","CGK3","CGK3 - DPS (Domestic)","134","26","160","17.420.000"
"39","2017-03-23","GA 422","CGK3","CGK3 - DPS (Domestic)","165","74","239","60.000"
"40","2017-03-23","GA 414","CGK3","CGK3 - DPS (Domestic)","143","6","149","60.000"
"41","2017-03-23","GA 408","CGK3","CGK3 - DPS (Domestic)","123","33","156","15.990.000"
"42","2017-03-23","GA 404","CGK3","CGK3 - DPS (Domestic)","138","24","162","17.940.000"
"43","2017-03-23","GA 402","CGK3","CGK3 - DPS (Domestic)","214","22","236","27.820.000"
"44","2017-03-23","GA 400","CGK3","CGK3 - DPS (Domestic)","150","9","159","19.500.000"
"45","2017-03-23","GA 438","CGK3","CGK3 - DPS (Domestic)","155","1","156","20.150.000"
"46","2017-03-23","GA 262","CGK3","CGK3 - FLZ (Domestic)","93","2","95","12.090.000"
"47","2017-03-23","GA 208","CGK3","CGK3 - JOG (Domestic)","116","44","160","15.080.000"
"48","2017-03-23","GA 218","CGK3","CGK3 - JOG (Domestic)","116","40","156","15.080.000"
"49","2017-03-23","GA 214","CGK3","CGK3 - JOG (Domestic)","140","20","160","18.200.000"
"50","2017-03-23","GA 212","CGK3","CGK3 - JOG (Domestic)","134","22","156","17.420.000"
"51","2017-03-23","GA 210","CGK3","CGK3 - JOG (Domestic)","124","20","144","15.860.000"
"52","2017-03-23","GA 206","CGK3","CGK3 - JOG (Domestic)","146","16","162","18.980.000"
"53","2017-03-23","GA 204","CGK3","CGK3 - JOG (Domestic)","161","1","162","20.930.000"
"54","2017-03-23","GA 216","CGK3","CGK3 - JOG (Domestic)","149","11","160","19.370.000"
"55","2017-03-23","GA 202","CGK3","CGK3 - JOG (Domestic)","157","0","157","20.410.000"
"56","2017-03-23","GA 182","CGK3","CGK3 - KNO (Domestic)","136","15","151","16.900.000"
"57","2017-03-23","GA 186","CGK3","CGK3 - KNO (Domestic)","141","14","155","18.330.000"
"58","2017-03-23","GA 118","CGK3","CGK3 - KNO (Domestic)","140","21","161","60.000"
"59","2017-03-23","GA 192","CGK3","CGK3 - KNO (Domestic)","110","53","163","14.300.000"
"60","2017-03-23","GA 122","CGK3","CGK3 - KNO (Domestic)","144","18","162","18.720.000"
"61","2017-03-23","GA 180","CGK3","CGK3 - KNO (Domestic)","160","2","162","20.800.000"
"62","2017-03-23","GA 190","CGK3","CGK3 - KNO (Domestic)","142","22","164","18.460.000"
"63","2017-03-23","GA 184","CGK3","CGK3 - KNO (Domestic)","143","18","161","17.290.000"
"64","2017-03-23","GA 194","CGK3","CGK3 - KNO (Domestic)","161","1","162","20.930.000"
"65","2017-03-23","GA 188","CGK3","CGK3 - KNO (Domestic)","144","13","157","18.460.000"
"66","2017-03-23","GA 196","CGK3","CGK3 - KNO (Domestic)","130","26","156","16.900.000"
"67","2017-03-23","GA 456","CGK3","CGK3 - KOE (Domestic)","57","4","61","7.410.000"
"68","2017-03-23","GA 452","CGK3","CGK3 - LBJ (Domestic)","63","28","91","8.190.000"
"69","2017-03-23","GA 434","CGK3","CGK3 - LOP (Domestic)","140","0","140","18.200.000"
"70","2017-03-23","GA 440","CGK3","CGK3 - LOP (Domestic)","121","13","134","15.730.000"
"71","2017-03-23","GA 430","CGK3","CGK3 - LOP (Domestic)","119","15","134","15.470.000"
"72","2017-03-23","GA 432","CGK3","CGK3 - LOP (Domestic)","108","16","124","14.040.000"
"73","2017-03-23","GA 600","CGK3","CGK3 - MDC (Domestic)","112","10","122","14.560.000"
"74","2017-03-23","GA 626","CGK3","CGK3 - MDC (Domestic)","86","3","89","60.000"
"75","2017-03-23","GA 606","CGK3","CGK3 - MDC (Domestic)","104","6","110","13.520.000"
"76","2017-03-23","GA 602","CGK3","CGK3 - MDC (Domestic)","113","3","116","14.690.000"
"77","2017-03-23","GA 290","CGK3","CGK3 - MLG (Domestic)","154","2","156","20.020.000"
"78","2017-03-23","GA 292","CGK3","CGK3 - MLG (Domestic)","121","21","142","15.730.000"
"79","2017-03-23","GA 124","CGK3","CGK3 - PDG (Domestic)","141","16","157","18.330.000"
"80","2017-03-23","GA 148","CGK3","CGK3 - PDG (Domestic)","137","18","155","17.810.000"
"81","2017-03-23","GA 160","CGK3","CGK3 - PDG (Domestic)","142","4","146","18.460.000"
"82","2017-03-23","GA 162","CGK3","CGK3 - PDG (Domestic)","135","25","160","17.550.000"
"83","2017-03-23","GA 168","CGK3","CGK3 - PDG (Domestic)","108","46","154","14.040.000"
"84","2017-03-23","GA 166","CGK3","CGK3 - PDG (Domestic)","101","52","153","13.130.000"
"85","2017-03-23","GA 164","CGK3","CGK3 - PDG (Domestic)","105","52","157","13.650.000"
"86","2017-03-23","GA 136","CGK3","CGK3 - PGK (Domestic)","91","49","140","11.830.000"
"87","2017-03-23","GA 138","CGK3","CGK3 - PGK (Domestic)","110","8","118","14.300.000"
"88","2017-03-23","GA 176","CGK3","CGK3 - PKU (Domestic)","64","19","83","8.320.000"
"89","2017-03-23","GA 178","CGK3","CGK3 - PKU (Domestic)","97","6","103","12.610.000"
"90","2017-03-23","GA 198","CGK3","CGK3 - PKU (Domestic)","92","37","129","11.960.000"
"91","2017-03-23","GA 174","CGK3","CGK3 - PKU (Domestic)","111","8","119","14.430.000"
"92","2017-03-23","GA 172","CGK3","CGK3 - PKU (Domestic)","130","20","150","16.900.000"
"93","2017-03-23","GA 170","CGK3","CGK3 - PKU (Domestic)","135","0","135","17.550.000"
"94","2017-03-23","GA 144","CGK3","CGK3 - PKU (Domestic)","94","20","114","12.220.000"
"95","2017-03-23","GA 552","CGK3","CGK3 - PKY (Domestic)","107","4","111","13.910.000"
"96","2017-03-23","GA 550","CGK3","CGK3 - PKY (Domestic)","95","0","95","12.350.000"
"97","2017-03-23","GA 116","CGK3","CGK3 - PLM (Domestic)","59","6","65","7.670.000"
"98","2017-03-23","GA 100","CGK3","CGK3 - PLM (Domestic)","98","6","104","12.740.000"
"99","2017-03-23","GA 102","CGK3","CGK3 - PLM (Domestic)","142","8","150","18.460.000"
"100","2017-03-23","GA 104","CGK3","CGK3 - PLM (Domestic)","110","18","128","14.300.000"
"101","2017-03-23","GA 106","CGK3","CGK3 - PLM (Domestic)","99","43","142","12.870.000"
