"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"53","2017-03-12","GA 208","CGK3","CGK3 - JOG (Domestic)","66","49","115","8.580.000"
"54","2017-03-12","GA 206","CGK3","CGK3 - JOG (Domestic)","96","15","111","12.480.000"
"55","2017-03-12","GA 204","CGK3","CGK3 - JOG (Domestic)","154","4","158","20.020.000"
"56","2017-03-12","GA 202","CGK3","CGK3 - JOG (Domestic)","88","1","89","11.440.000"
"57","2017-03-12","GA 182","CGK3","CGK3 - KNO (Domestic)","51","7","58","6.630.000"
"58","2017-03-12","GA 122","CGK3","CGK3 - KNO (Domestic)","92","14","106","11.960.000"
"59","2017-03-12","GA 118","CGK3","CGK3 - KNO (Domestic)","89","29","118","11.570.000"
"60","2017-03-12","GA 188","CGK3","CGK3 - KNO (Domestic)","91","17","108","11.830.000"
"61","2017-03-12","GA 184","CGK3","CGK3 - KNO (Domestic)","95","18","113","12.350.000"
"62","2017-03-12","GA 186","CGK3","CGK3 - KNO (Domestic)","112","14","126","14.560.000"
"63","2017-03-12","GA 190","CGK3","CGK3 - KNO (Domestic)","106","28","134","13.780.000"
"64","2017-03-12","GA 192","CGK3","CGK3 - KNO (Domestic)","106","30","136","13.780.000"
"65","2017-03-12","GA 194","CGK3","CGK3 - KNO (Domestic)","69","1","70","8.970.000"
"66","2017-03-12","GA 196","CGK3","CGK3 - KNO (Domestic)","99","30","129","12.870.000"
"67","2017-03-12","GA 180","CGK3","CGK3 - KNO (Domestic)","42","2","44","5.460.000"
"68","2017-03-12","GA 456","CGK3","CGK3 - KOE (Domestic)","40","1","41","5.200.000"
"69","2017-03-12","GA 452","CGK3","CGK3 - LBJ (Domestic)","28","1","29","3.640.000"
"70","2017-03-12","GA 432","CGK3","CGK3 - LOP (Domestic)","40","2","42","120.000"
"71","2017-03-12","GA 430","CGK3","CGK3 - LOP (Domestic)","94","6","100","12.220.000"
"72","2017-03-12","GA 434","CGK3","CGK3 - LOP (Domestic)","57","1","58","7.410.000"
"73","2017-03-12","GA 440","CGK3","CGK3 - LOP (Domestic)","48","4","52","6.240.000"
"74","2017-03-12","GA 626","CGK3","CGK3 - MDC (Domestic)","74","16","90","120.000"
"75","2017-03-12","GA 606","CGK3","CGK3 - MDC (Domestic)","84","10","94","10.920.000"
"76","2017-03-12","GA 602","CGK3","CGK3 - MDC (Domestic)","66","0","66","60.000"
"77","2017-03-12","GA 600","CGK3","CGK3 - MDC (Domestic)","83","10","93","10.790.000"
"78","2017-03-12","GA 290","CGK3","CGK3 - MLG (Domestic)","98","8","106","12.740.000"
"79","2017-03-12","GA 292","CGK3","CGK3 - MLG (Domestic)","99","19","118","12.870.000"
"80","2017-03-12","GA 124","CGK3","CGK3 - PDG (Domestic)","34","4","38","4.420.000"
"81","2017-03-12","GA 162","CGK3","CGK3 - PDG (Domestic)","105","13","118","13.650.000"
"82","2017-03-12","GA 168","CGK3","CGK3 - PDG (Domestic)","93","48","141","12.090.000"
"83","2017-03-12","GA 148","CGK3","CGK3 - PDG (Domestic)","88","8","96","11.440.000"
"84","2017-03-12","GA 160","CGK3","CGK3 - PDG (Domestic)","41","0","41","5.330.000"
"85","2017-03-12","GA 164","CGK3","CGK3 - PDG (Domestic)","88","23","111","11.440.000"
"86","2017-03-12","GA 166","CGK3","CGK3 - PDG (Domestic)","109","15","124","14.170.000"
"87","2017-03-12","GA 138","CGK3","CGK3 - PGK (Domestic)","75","14","89","9.750.000"
"88","2017-03-12","GA 136","CGK3","CGK3 - PGK (Domestic)","51","5","56","6.630.000"
"89","2017-03-12","GA 176","CGK3","CGK3 - PKU (Domestic)","71","34","105","9.230.000"
"90","2017-03-12","GA 178","CGK3","CGK3 - PKU (Domestic)","103","21","124","13.390.000"
"91","2017-03-12","GA 174","CGK3","CGK3 - PKU (Domestic)","75","12","87","9.750.000"
"92","2017-03-12","GA 172","CGK3","CGK3 - PKU (Domestic)","37","13","50","4.810.000"
"93","2017-03-12","GA 198","CGK3","CGK3 - PKU (Domestic)","94","30","124","12.220.000"
"94","2017-03-12","GA 144","CGK3","CGK3 - PKU (Domestic)","61","14","75","7.930.000"
"95","2017-03-12","GA 550","CGK3","CGK3 - PKY (Domestic)","54","2","56","7.020.000"
"96","2017-03-12","GA 552","CGK3","CGK3 - PKY (Domestic)","133","22","155","17.290.000"
"97","2017-03-12","GA 102","CGK3","CGK3 - PLM (Domestic)","48","1","49","6.240.000"
"98","2017-03-12","GA 108","CGK3","CGK3 - PLM (Domestic)","68","18","86","8.840.000"
"99","2017-03-12","GA 104","CGK3","CGK3 - PLM (Domestic)","77","22","99","10.010.000"
"100","2017-03-12","GA 110","CGK3","CGK3 - PLM (Domestic)","116","20","136","15.080.000"
"101","2017-03-12","GA 106","CGK3","CGK3 - PLM (Domestic)","56","15","71","7.280.000"
"102","2017-03-12","GA 112","CGK3","CGK3 - PLM (Domestic)","90","18","108","11.700.000"
"103","2017-03-12","GA 114","CGK3","CGK3 - PLM (Domestic)","85","14","99","11.050.000"
"104","2017-03-12","GA 100","CGK3","CGK3 - PLM (Domestic)","37","1","38","4.810.000"
"105","2017-03-12","GA 116","CGK3","CGK3 - PLM (Domestic)","99","10","109","12.870.000"
"106","2017-03-12","GA 120","CGK3","CGK3 - PLM (Domestic)","132","17","149","17.160.000"
"107","2017-03-12","GA 622","CGK3","CGK3 - PLW (Domestic)","133","3","136","120.000"
"108","2017-03-12","GA 500","CGK3","CGK3 - PNK (Domestic)","42","4","46","5.460.000"
"109","2017-03-12","GA 512","CGK3","CGK3 - PNK (Domestic)","53","34","87","6.890.000"
"110","2017-03-12","GA 510","CGK3","CGK3 - PNK (Domestic)","69","16","85","8.970.000"
"111","2017-03-12","GA 504","CGK3","CGK3 - PNK (Domestic)","68","13","81","8.840.000"
"112","2017-03-12","GA 502","CGK3","CGK3 - PNK (Domestic)","58","3","61","7.540.000"
"113","2017-03-12","GA 508","CGK3","CGK3 - PNK (Domestic)","75","13","88","9.750.000"
"114","2017-03-12","GA 514","CGK3","CGK3 - PNK (Domestic)","71","20","91","9.230.000"
"115","2017-03-12","GA 220","CGK3","CGK3 - SOC (Domestic)","30","0","30","3.900.000"
"116","2017-03-12","GA 222","CGK3","CGK3 - SOC (Domestic)","65","11","76","8.450.000"
"117","2017-03-12","GA 224","CGK3","CGK3 - SOC (Domestic)","58","20","78","7.540.000"
"118","2017-03-12","GA 226","CGK3","CGK3 - SOC (Domestic)","71","13","84","9.230.000"
"119","2017-03-12","GA 228","CGK3","CGK3 - SOC (Domestic)","69","5","74","8.970.000"
"120","2017-03-12","GA 246","CGK3","CGK3 - SRG (Domestic)","137","20","157","17.810.000"
"121","2017-03-12","GA 244","CGK3","CGK3 - SRG (Domestic)","154","6","160","20.020.000"
"122","2017-03-12","GA 242","CGK3","CGK3 - SRG (Domestic)","136","14","150","17.680.000"
"123","2017-03-12","GA 240","CGK3","CGK3 - SRG (Domestic)","98","22","120","12.740.000"
"124","2017-03-12","GA 238","CGK3","CGK3 - SRG (Domestic)","93","20","113","12.090.000"
"125","2017-03-12","GA 268","CGK3","CGK3 - SRG (Domestic)","51","5","56","6.630.000"
"126","2017-03-12","GA 234","CGK3","CGK3 - SRG (Domestic)","79","22","101","10.270.000"
"127","2017-03-12","GA 236","CGK3","CGK3 - SRG (Domestic)","100","18","118","13.000.000"
"128","2017-03-12","GA 232","CGK3","CGK3 - SRG (Domestic)","47","9","56","6.110.000"
"129","2017-03-12","GA 230","CGK3","CGK3 - SRG (Domestic)","24","0","24","3.120.000"
"130","2017-03-12","GA 320","CGK3","CGK3 - SUB (Domestic)","92","7","99","11.960.000"
"131","2017-03-12","GA 322","CGK3","CGK3 - SUB (Domestic)","143","11","154","18.590.000"
"132","2017-03-12","GA 326","CGK3","CGK3 - SUB (Domestic)","85","12","97","11.050.000"
"133","2017-03-12","GA 306","CGK3","CGK3 - SUB (Domestic)","42","3","45","5.460.000"
"134","2017-03-12","GA 448","CGK3","CGK3 - SUB (Domestic)","90","20","110","11.700.000"
"135","2017-03-12","GA 324","CGK3","CGK3 - SUB (Domestic)","156","5","161","20.280.000"
"136","2017-03-12","GA 318","CGK3","CGK3 - SUB (Domestic)","186","12","198","24.180.000"
"137","2017-03-12","GA 316","CGK3","CGK3 - SUB (Domestic)","109","33","142","14.170.000"
"138","2017-03-12","GA 314","CGK3","CGK3 - SUB (Domestic)","117","23","140","15.210.000"
"139","2017-03-12","GA 312","CGK3","CGK3 - SUB (Domestic)","56","44","100","7.280.000"
"140","2017-03-12","GA 302","CGK3","CGK3 - SUB (Domestic)","73","1","74","9.490.000"
"141","2017-03-12","GA 304","CGK3","CGK3 - SUB (Domestic)","49","2","51","6.370.000"
"142","2017-03-12","GA 328","CGK3","CGK3 - SUB (Domestic)","143","15","158","18.590.000"
"143","2017-03-12","GA 308","CGK3","CGK3 - SUB (Domestic)","92","18","110","11.960.000"
"144","2017-03-12","GA 310","CGK3","CGK3 - SUB (Domestic)","101","7","108","13.130.000"
"145","2017-03-12","GA 284","CGK3","CGK3 - TJQ (Domestic)","27","1","28","3.510.000"
"146","2017-03-12","GA 282","CGK3","CGK3 - TJQ (Domestic)","49","2","51","6.370.000"
"147","2017-03-12","GA 76","CGK3","CGK3 - TKG (Domestic)","88","22","110","11.440.000"
"148","2017-03-12","GA 78","CGK3","CGK3 - TKG (Domestic)","85","24","109","11.050.000"
"149","2017-03-12","GA 68","CGK3","CGK3 - TKG (Domestic)","109","33","142","14.170.000"
"150","2017-03-12","GA 70","CGK3","CGK3 - TKG (Domestic)","38","2","40","4.940.000"
"151","2017-03-12","GA 80","CGK3","CGK3 - TKG (Domestic)","42","1","43","5.460.000"
"152","2017-03-12","GA 74","CGK3","CGK3 - TKG (Domestic)","92","12","104","11.960.000"
"153","2017-03-12","GA 72","CGK3","CGK3 - TKG (Domestic)","53","19","72","6.890.000"
"154","2017-03-12","GA 286","CGK3","CGK3 - TNJ (Domestic)","80","17","97","10.400.000"
"155","2017-03-12","GA 668","CGK3","CGK3 - TRK (Domestic)","22","0","22","2.860.000"
"156","2017-03-12","GA 650","CGK3","CGK3 - UPG (Domestic)","116","6","122","1.020.000"
"157","2017-03-12","GA 604","CGK3","CGK3 - UPG (Domestic)","115","4","119","14.950.000"
"158","2017-03-12","GA 608","CGK3","CGK3 - UPG (Domestic)","149","11","160","19.370.000"
"159","2017-03-12","GA 610","CGK3","CGK3 - UPG (Domestic)","118","28","146","15.340.000"
"160","2017-03-12","GA 614","CGK3","CGK3 - UPG (Domestic)","126","13","139","16.380.000"
"161","2017-03-12","GA 616","CGK3","CGK3 - UPG (Domestic)","131","21","152","17.030.000"
"162","2017-03-12","GA 640","CGK3","CGK3 - UPG (Domestic)","107","7","114","240.000"
"163","2017-03-12","GA 654","CGK3","CGK3 - UPG (Domestic)","97","0","97","12.610.000"
"164","2017-03-12","GA 642","CGK3","CGK3 - UPG (Domestic)","131","1","132","17.030.000"
"165","2017-03-12","GA 612","CGK3","CGK3 - UPG (Domestic)","183","7","190","23.790.000"
"Total"," "," "," "," ","14.538","2.191","16.729","1.805.420.000"
