"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-30,"GA 270","KNO-BTH
(Domestic)","27 ",0,27
2017-04-30,"GA 121","KNO-CGK
(Domestic)","65 ",11,76
2017-04-30,"GA 197","KNO-CGK
(Domestic)","130 ",3,133
2017-04-30,"GA 193","KNO-CGK
(Domestic)","75 ",16,91
2017-04-30,"GA 191","KNO-CGK
(Domestic)","68 ",1,69
2017-04-30,"GA 189","KNO-CGK
(Domestic)","68 ",1,69
2017-04-30,"GA 187","KNO-CGK
(Domestic)","72 ",2,74
2017-04-30,"GA 185","KNO-CGK
(Domestic)","63 ",6,69
2017-04-30,"GA 123","KNO-CGK
(Domestic)","115 ",0,115
2017-04-30,"GA 7116","KNO-GNS
(Domestic)","50 ",4,54
2017-04-30,"GA 7124","KNO-LSW
(Domestic)","19 ",40,59
2017-04-30,"GA 266","KNO-PLM
(Domestic)","51 ",1,52
2017-04-30,"GA 7112","KNO-SBG
(Domestic)","12 ",6,18
2017-04-30,"GA 850","KNO-SIN
(International)","24 ",0,24
2017-04-30,"MH 861","KNO-KUL
(International)","122 ",3,125
2017-04-30,"MH 865","KNO-KUL
(International)","94 ",2,96
2017-04-30,"MI 233","KNO-SIN
(International)","77 ",1,78
2017-04-30,"MI 237","KNO-SIN
(International)","60 ",2,62
