"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"59","2017-03-15","GA 118","CGK3","CGK3 - KNO (Domestic)","115","20","135","14.950.000"
"60","2017-03-15","GA 180","CGK3","CGK3 - KNO (Domestic)","125","2","127","16.250.000"
"61","2017-03-15","GA 182","CGK3","CGK3 - KNO (Domestic)","116","4","120","15.080.000"
"62","2017-03-15","GA 122","CGK3","CGK3 - KNO (Domestic)","75","20","95","9.750.000"
"63","2017-03-15","GA 186","CGK3","CGK3 - KNO (Domestic)","102","33","135","13.260.000"
"64","2017-03-15","GA 192","CGK3","CGK3 - KNO (Domestic)","104","40","144","13.520.000"
"65","2017-03-15","GA 196","CGK3","CGK3 - KNO (Domestic)","65","25","90","8.450.000"
"66","2017-03-15","GA 184","CGK3","CGK3 - KNO (Domestic)","130","11","141","16.900.000"
"67","2017-03-15","GA 190","CGK3","CGK3 - KNO (Domestic)","100","15","115","13.000.000"
"68","2017-03-15","GA 194","CGK3","CGK3 - KNO (Domestic)","126","0","126","16.380.000"
"69","2017-03-15","GA 456","CGK3","CGK3 - KOE (Domestic)","51","0","51","6.630.000"
"70","2017-03-15","GA 452","CGK3","CGK3 - LBJ (Domestic)","86","4","90","11.180.000"
"71","2017-03-15","GA 432","CGK3","CGK3 - LOP (Domestic)","142","16","158","120.000"
"72","2017-03-15","GA 440","CGK3","CGK3 - LOP (Domestic)","122","38","160","15.860.000"
"73","2017-03-15","GA 430","CGK3","CGK3 - LOP (Domestic)","144","13","157","18.720.000"
"74","2017-03-15","GA 434","CGK3","CGK3 - LOP (Domestic)","158","0","158","20.540.000"
"75","2017-03-15","GA 606","CGK3","CGK3 - MDC (Domestic)","89","14","103","11.570.000"
"76","2017-03-15","GA 600","CGK3","CGK3 - MDC (Domestic)","75","17","92","9.750.000"
"77","2017-03-15","GA 602","CGK3","CGK3 - MDC (Domestic)","122","0","122","15.860.000"
"78","2017-03-15","GA 626","CGK3","CGK3 - MDC (Domestic)","70","6","76","9.100.000"
"79","2017-03-15","GA 290","CGK3","CGK3 - MLG (Domestic)","157","1","158","20.410.000"
"80","2017-03-15","GA 292","CGK3","CGK3 - MLG (Domestic)","139","23","162","18.070.000"
"81","2017-03-15","GA 160","CGK3","CGK3 - PDG (Domestic)","98","0","98","12.740.000"
"82","2017-03-15","GA 162","CGK3","CGK3 - PDG (Domestic)","84","16","100","10.920.000"
"83","2017-03-15","GA 164","CGK3","CGK3 - PDG (Domestic)","114","24","138","14.820.000"
"84","2017-03-15","GA 166","CGK3","CGK3 - PDG (Domestic)","110","15","125","14.300.000"
"85","2017-03-15","GA 168","CGK3","CGK3 - PDG (Domestic)","81","26","107","10.530.000"
"86","2017-03-15","GA 124","CGK3","CGK3 - PDG (Domestic)","84","5","89","10.920.000"
"87","2017-03-15","GA 148","CGK3","CGK3 - PDG (Domestic)","82","15","97","10.660.000"
"88","2017-03-15","GA 138","CGK3","CGK3 - PGK (Domestic)","123","11","134","15.990.000"
"89","2017-03-15","GA 136","CGK3","CGK3 - PGK (Domestic)","128","31","159","16.640.000"
"90","2017-03-15","GA 178","CGK3","CGK3 - PKU (Domestic)","119","14","133","15.470.000"
"91","2017-03-15","GA 144","CGK3","CGK3 - PKU (Domestic)","95","51","146","12.350.000"
"92","2017-03-15","GA 176","CGK3","CGK3 - PKU (Domestic)","124","17","141","16.120.000"
"93","2017-03-15","GA 198","CGK3","CGK3 - PKU (Domestic)","65","38","103","8.450.000"
"94","2017-03-15","GA 170","CGK3","CGK3 - PKU (Domestic)","133","2","135","17.290.000"
"95","2017-03-15","GA 172","CGK3","CGK3 - PKU (Domestic)","140","12","152","18.200.000"
"96","2017-03-15","GA 552","CGK3","CGK3 - PKY (Domestic)","71","81","152","9.230.000"
"97","2017-03-15","GA 550","CGK3","CGK3 - PKY (Domestic)","154","5","159","20.020.000"
"98","2017-03-15","GA 120","CGK3","CGK3 - PLM (Domestic)","68","23","91","8.840.000"
"99","2017-03-15","GA 100","CGK3","CGK3 - PLM (Domestic)","83","1","84","10.790.000"
"100","2017-03-15","GA 102","CGK3","CGK3 - PLM (Domestic)","149","2","151","19.370.000"
"101","2017-03-15","GA 114","CGK3","CGK3 - PLM (Domestic)","74","24","98","9.620.000"
"102","2017-03-15","GA 104","CGK3","CGK3 - PLM (Domestic)","112","21","133","14.560.000"
"103","2017-03-15","GA 106","CGK3","CGK3 - PLM (Domestic)","82","31","113","10.660.000"
"104","2017-03-15","GA 108","CGK3","CGK3 - PLM (Domestic)","90","29","119","11.700.000"
"105","2017-03-15","GA 110","CGK3","CGK3 - PLM (Domestic)","92","21","113","11.960.000"
"106","2017-03-15","GA 112","CGK3","CGK3 - PLM (Domestic)","64","11","75","8.320.000"
"107","2017-03-15","GA 116","CGK3","CGK3 - PLM (Domestic)","66","6","72","8.580.000"
"108","2017-03-15","GA 622","CGK3","CGK3 - PLW (Domestic)","131","7","138","17.030.000"
"109","2017-03-15","GA 504","CGK3","CGK3 - PNK (Domestic)","121","13","134","15.730.000"
"110","2017-03-15","GA 508","CGK3","CGK3 - PNK (Domestic)","73","6","79","9.490.000"
"111","2017-03-15","GA 502","CGK3","CGK3 - PNK (Domestic)","143","4","147","18.590.000"
"112","2017-03-15","GA 510","CGK3","CGK3 - PNK (Domestic)","56","5","61","7.280.000"
"113","2017-03-15","GA 514","CGK3","CGK3 - PNK (Domestic)","90","10","100","11.700.000"
"114","2017-03-15","GA 512","CGK3","CGK3 - PNK (Domestic)","121","15","136","15.730.000"
"115","2017-03-15","GA 500","CGK3","CGK3 - PNK (Domestic)","155","1","156","60.000"
"116","2017-03-15","GA 228","CGK3","CGK3 - SOC (Domestic)","105","28","133","13.650.000"
"117","2017-03-15","GA 220","CGK3","CGK3 - SOC (Domestic)","139","0","139","18.070.000"
"118","2017-03-15","GA 222","CGK3","CGK3 - SOC (Domestic)","131","23","154","17.030.000"
"119","2017-03-15","GA 224","CGK3","CGK3 - SOC (Domestic)","91","59","150","11.830.000"
"120","2017-03-15","GA 226","CGK3","CGK3 - SOC (Domestic)","82","17","99","10.660.000"
"121","2017-03-15","GA 244","CGK3","CGK3 - SRG (Domestic)","133","21","154","17.290.000"
"122","2017-03-15","GA 242","CGK3","CGK3 - SRG (Domestic)","139","11","150","18.070.000"
"123","2017-03-15","GA 240","CGK3","CGK3 - SRG (Domestic)","93","32","125","12.090.000"
"124","2017-03-15","GA 238","CGK3","CGK3 - SRG (Domestic)","119","26","145","15.470.000"
"125","2017-03-15","GA 236","CGK3","CGK3 - SRG (Domestic)","134","22","156","17.420.000"
"126","2017-03-15","GA 232","CGK3","CGK3 - SRG (Domestic)","156","3","159","20.280.000"
"127","2017-03-15","GA 234","CGK3","CGK3 - SRG (Domestic)","154","7","161","20.020.000"
"128","2017-03-15","GA 230","CGK3","CGK3 - SRG (Domestic)","156","3","159","20.280.000"
"129","2017-03-15","GA 246","CGK3","CGK3 - SRG (Domestic)","102","47","149","13.260.000"
"130","2017-03-15","GA 320","CGK3","CGK3 - SUB (Domestic)","153","9","162","19.890.000"
"131","2017-03-15","GA 316","CGK3","CGK3 - SUB (Domestic)","127","32","159","16.510.000"
"132","2017-03-15","GA 326","CGK3","CGK3 - SUB (Domestic)","127","29","156","180.000"
"133","2017-03-15","GA 328","CGK3","CGK3 - SUB (Domestic)","174","28","202","22.620.000"
"134","2017-03-15","GA 322","CGK3","CGK3 - SUB (Domestic)","153","3","156","19.890.000"
"135","2017-03-15","GA 306","CGK3","CGK3 - SUB (Domestic)","158","3","161","20.540.000"
"136","2017-03-15","GA 324","CGK3","CGK3 - SUB (Domestic)","151","5","156","19.630.000"
"137","2017-03-15","GA 314","CGK3","CGK3 - SUB (Domestic)","190","13","203","24.700.000"
"138","2017-03-15","GA 312","CGK3","CGK3 - SUB (Domestic)","134","24","158","17.420.000"
"139","2017-03-15","GA 310","CGK3","CGK3 - SUB (Domestic)","160","2","162","20.800.000"
"140","2017-03-15","GA 308","CGK3","CGK3 - SUB (Domestic)","146","12","158","18.980.000"
"141","2017-03-15","GA 448","CGK3","CGK3 - SUB (Domestic)","124","38","162","16.120.000"
"142","2017-03-15","GA 302","CGK3","CGK3 - SUB (Domestic)","152","2","154","19.760.000"
"143","2017-03-15","GA 304","CGK3","CGK3 - SUB (Domestic)","157","0","157","20.410.000"
"144","2017-03-15","GA 284","CGK3","CGK3 - TJQ (Domestic)","67","16","83","8.710.000"
"145","2017-03-15","GA 282","CGK3","CGK3 - TJQ (Domestic)","87","4","91","11.310.000"
"146","2017-03-15","GA 68","CGK3","CGK3 - TKG (Domestic)","84","32","116","10.920.000"
"147","2017-03-15","GA 70","CGK3","CGK3 - TKG (Domestic)","88","0","88","11.440.000"
"148","2017-03-15","GA 80","CGK3","CGK3 - TKG (Domestic)","124","0","124","16.120.000"
"149","2017-03-15","GA 72","CGK3","CGK3 - TKG (Domestic)","137","22","159","17.810.000"
"150","2017-03-15","GA 74","CGK3","CGK3 - TKG (Domestic)","138","15","153","17.940.000"
"151","2017-03-15","GA 78","CGK3","CGK3 - TKG (Domestic)","77","28","105","10.010.000"
"152","2017-03-15","GA 76","CGK3","CGK3 - TKG (Domestic)","76","15","91","9.880.000"
"153","2017-03-15","GA 286","CGK3","CGK3 - TNJ (Domestic)","84","9","93","10.920.000"
"154","2017-03-15","GA 668","CGK3","CGK3 - TRK (Domestic)","70","1","71","9.100.000"
"155","2017-03-15","GA 642","CGK3","CGK3 - UPG (Domestic)","151","1","152","19.630.000"
"156","2017-03-15","GA 604","CGK3","CGK3 - UPG (Domestic)","158","1","159","20.540.000"
"157","2017-03-15","GA 608","CGK3","CGK3 - UPG (Domestic)","151","8","159","19.630.000"
"158","2017-03-15","GA 610","CGK3","CGK3 - UPG (Domestic)","157","3","160","20.410.000"
"159","2017-03-15","GA 612","CGK3","CGK3 - UPG (Domestic)","203","7","210","26.390.000"
"160","2017-03-15","GA 616","CGK3","CGK3 - UPG (Domestic)","145","17","162","18.850.000"
"161","2017-03-15","GA 618","CGK3","CGK3 - UPG (Domestic)","150","9","159","19.500.000"
"162","2017-03-15","GA 654","CGK3","CGK3 - UPG (Domestic)","118","1","119","15.340.000"
"163","2017-03-15","GA 640","CGK3","CGK3 - UPG (Domestic)","109","18","127","120.000"
"164","2017-03-15","GA 650","CGK3","CGK3 - UPG (Domestic)","104","15","119","13.520.000"
"165","2017-03-15","GA 614","CGK3","CGK3 - UPG (Domestic)","142","17","159","18.460.000"
"Total"," "," "," "," ","19.316","2.474","21.790","2.394.950.000"
