"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-27,"GA 334","BDO-DPS
(Domestic)","155 ",1,156
2017-04-27,"GA 372","BDO-SUB
(Domestic)","127 ",1,128
2017-04-27,"MI 191","BDO-SIN
(International)","104 ",2,106
