"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-15","GA 270","KNO","KNO - BTH (Domestic)","52","0","52","3.900.000"
"2","2017-03-15","GA 121","KNO","KNO - CGK (Domestic)","142","8","150","10.650.000"
"3","2017-03-15","GA 197","KNO","KNO - CGK (Domestic)","137","1","138","10.275.000"
"4","2017-03-15","GA 195","KNO","KNO - CGK (Domestic)","103","2","105","7.725.000"
"5","2017-03-15","GA 193","KNO","KNO - CGK (Domestic)","142","2","144","10.650.000"
"6","2017-03-15","GA 191","KNO","KNO - CGK (Domestic)","144","12","156","10.800.000"
"7","2017-03-15","GA 189","KNO","KNO - CGK (Domestic)","115","39","154","8.625.000"
"8","2017-03-15","GA 187","KNO","KNO - CGK (Domestic)","157","5","162","11.775.000"
"9","2017-03-15","GA 123","KNO","KNO - CGK (Domestic)","136","0","136","10.200.000"
"10","2017-03-15","GA 181","KNO","KNO - CGK (Domestic)","115","1","116","8.625.000"
"11","2017-03-15","GA 183","KNO","KNO - CGK (Domestic)","146","1","147","10.950.000"
"12","2017-03-15","GA 185","KNO","KNO - CGK (Domestic)","142","3","145","10.650.000"
"13","2017-03-15","GA 7136","KNO","KNO - DTB (Domestic)","19","9","28","1.425.000"
"14","2017-03-15","GA 7116","KNO","KNO - GNS (Domestic)","24","0","24","1.800.000"
"15","2017-03-15","GA 7118","KNO","KNO - GNS (Domestic)","40","6","46","3.000.000"
"16","2017-03-15","GA 7122","KNO","KNO - GNS (Domestic)","28","2","30","2.100.000"
"17","2017-03-15","GA 7124","KNO","KNO - LSW (Domestic)","33","32","65","2.475.000"
"18","2017-03-15","GA 266","KNO","KNO - PLM (Domestic)","57","0","57","4.275.000"
"Total"," "," "," "," ","1.732","123","1.855","129.900.000"
