"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-05,"GA 648","CGK3-?
(Domestic)","113 ",5,118
2017-04-05,"GA 646","CGK3-AMQ
(Domestic)","149 ",4,153
2017-04-05,"GA 530","CGK3-BDJ
(Domestic)","139 ",1,140
2017-04-05,"GA 532","CGK3-BDJ
(Domestic)","116 ",9,125
2017-04-05,"GA 534","CGK3-BDJ
(Domestic)","90 ",25,115
2017-04-05,"GA 538","CGK3-BDJ
(Domestic)","77 ",9,86
2017-04-05,"GA 528","CGK3-BDJ
(Domestic)","72 ",18,90
2017-04-05,"GA 298","CGK3-BKS
(Domestic)","74 ",23,97
2017-04-05,"GA 296","CGK3-BKS
(Domestic)","95 ",3,98
2017-04-05,"GA 566","CGK3-BPN
(Domestic)","101 ",15,116
2017-04-05,"GA 560","CGK3-BPN
(Domestic)","101 ",1,102
2017-04-05,"GA 562","CGK3-BPN
(Domestic)","114 ",1,115
2017-04-05,"GA 564","CGK3-BPN
(Domestic)","118 ",10,128
2017-04-05,"GA 572","CGK3-BPN
(Domestic)","140 ",9,149
2017-04-05,"GA 568","CGK3-BPN
(Domestic)","110 ",18,128
2017-04-05,"GA 570","CGK3-BPN
(Domestic)","120 ",13,133
2017-04-05,"GA 576","CGK3-BPN
(Domestic)","152 ",5,157
2017-04-05,"GA 154","CGK3-BTH
(Domestic)","108 ",39,147
2017-04-05,"GA 152","CGK3-BTH
(Domestic)","115 ",40,155
2017-04-05,"GA 156","CGK3-BTH
(Domestic)","90 ",25,115
2017-04-05,"GA 158","CGK3-BTH
(Domestic)","84 ",42,126
2017-04-05,"GA 150","CGK3-BTH
(Domestic)","144 ",2,146
2017-04-05,"GA 142","CGK3-BTJ
(Domestic)","76 ",30,106
2017-04-05,"GA 140","CGK3-BTJ
(Domestic)","101 ",0,101
2017-04-05,"GA 146","CGK3-BTJ
(Domestic)","123 ",22,145
2017-04-05,"GA 128","CGK3-DJB
(Domestic)","60 ",23,83
2017-04-05,"GA 134","CGK3-DJB
(Domestic)","108 ",20,128
2017-04-05,"GA 126","CGK3-DJB
(Domestic)","109 ",44,153
2017-04-05,"GA 132","CGK3-DJB
(Domestic)","79 ",49,128
