"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-01-01,"GA 270","KNO-BTH
(Domestic)","69 ",5,74
2017-01-01,"GA 270","KNO-BTH
(Domestic)","69 ",5,74
2017-01-01,"GA 121","KNO-CGK
(Domestic)","101 ",8,109
2017-01-01,"GA 121","KNO-CGK
(Domestic)","101 ",8,109
2017-01-01,"GA 197","KNO-CGK
(Domestic)","125 ",3,128
2017-01-01,"GA 197","KNO-CGK
(Domestic)","125 ",3,128
2017-01-01,"GA 195","KNO-CGK
(Domestic)","98 ",8,106
2017-01-01,"GA 195","KNO-CGK
(Domestic)","98 ",8,106
2017-01-01,"GA 191","KNO-CGK
(Domestic)","129 ",8,137
2017-01-01,"GA 191","KNO-CGK
(Domestic)","129 ",8,137
2017-01-01,"GA 189","KNO-CGK
(Domestic)","109 ",6,115
2017-01-01,"GA 189","KNO-CGK
(Domestic)","109 ",6,115
2017-01-01,"GA 187","KNO-CGK
(Domestic)","69 ",1,70
2017-01-01,"GA 187","KNO-CGK
(Domestic)","69 ",1,70
2017-01-01,"GA 185","KNO-CGK
(Domestic)","78 ",11,89
2017-01-01,"GA 185","KNO-CGK
(Domestic)","78 ",11,89
2017-01-01,"GA 181","KNO-CGK
(Domestic)","42 ",1,43
2017-01-01,"GA 181","KNO-CGK
(Domestic)","42 ",1,43
2017-01-01,"GA 123","KNO-CGK
(Domestic)","63 ",1,64
2017-01-01,"GA 123","KNO-CGK
(Domestic)","63 ",1,64
2017-01-01,"GA 7136","KNO-DTB
(Domestic)","17 ",25,42
2017-01-01,"GA 7136","KNO-DTB
(Domestic)","17 ",25,42
2017-01-01,"GA 7118","KNO-GNS
(Domestic)","8 ",3,11
2017-01-01,"GA 7118","KNO-GNS
(Domestic)","8 ",3,11
2017-01-01,"GA 7116","KNO-GNS
(Domestic)","8 ",1,9
2017-01-01,"GA 7116","KNO-GNS
(Domestic)","8 ",1,9
2017-01-01,"GA 266","KNO-PLM
(Domestic)","41 ",2,43
2017-01-01,"GA 266","KNO-PLM
(Domestic)","41 ",2,43
2017-01-01,"GA 7112","KNO-SBG
(Domestic)","6 ",0,6
2017-01-01,"GA 7112","KNO-SBG
(Domestic)","6 ",0,6
2017-01-01,"GA 850","KNO-SIN
(International)","98 ",3,101
2017-01-01,"GA 850","KNO-SIN
(International)","98 ",3,101
2017-01-01,"MH 861","KNO-KUL
(International)","145 ",2,147
2017-01-01,"MH 861","KNO-KUL
(International)","145 ",2,147
2017-01-01,"MH 865","KNO-KUL
(International)","144 ",1,145
2017-01-01,"MH 865","KNO-KUL
(International)","144 ",1,145
2017-01-01,"MI 233","KNO-SIN
(International)","109 ",0,109
2017-01-01,"MI 233","KNO-SIN
(International)","109 ",0,109
2017-01-01,"MI 237","KNO-SIN
(International)","100 ",1,101
2017-01-01,"MI 237","KNO-SIN
(International)","100 ",1,101
