"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"64","2017-03-28","GA 292","CGK3","CGK3 - MLG (Domestic)","118","24","142","15.340.000"
"65","2017-03-28","GA 290","CGK3","CGK3 - MLG (Domestic)","96","8","104","12.480.000"
"66","2017-03-28","GA 168","CGK3","CGK3 - PDG (Domestic)","108","15","123","14.040.000"
"67","2017-03-28","GA 148","CGK3","CGK3 - PDG (Domestic)","108","11","119","14.040.000"
"68","2017-03-28","GA 124","CGK3","CGK3 - PDG (Domestic)","64","2","66","8.320.000"
"69","2017-03-28","GA 160","CGK3","CGK3 - PDG (Domestic)","21","4","25","2.730.000"
"70","2017-03-28","GA 162","CGK3","CGK3 - PDG (Domestic)","83","8","91","10.790.000"
"71","2017-03-28","GA 164","CGK3","CGK3 - PDG (Domestic)","76","51","127","9.880.000"
"72","2017-03-28","GA 166","CGK3","CGK3 - PDG (Domestic)","104","11","115","13.520.000"
"73","2017-03-28","GA 136","CGK3","CGK3 - PGK (Domestic)","85","17","102","120.000"
"74","2017-03-28","GA 138","CGK3","CGK3 - PGK (Domestic)","126","11","137","16.380.000"
"75","2017-03-28","GA 176","CGK3","CGK3 - PKU (Domestic)","118","14","132","15.340.000"
"76","2017-03-28","GA 178","CGK3","CGK3 - PKU (Domestic)","131","12","143","17.030.000"
"77","2017-03-28","GA 144","CGK3","CGK3 - PKU (Domestic)","113","10","123","14.690.000"
"78","2017-03-28","GA 170","CGK3","CGK3 - PKU (Domestic)","93","1","94","12.090.000"
"79","2017-03-28","GA 172","CGK3","CGK3 - PKU (Domestic)","85","16","101","11.050.000"
"80","2017-03-28","GA 174","CGK3","CGK3 - PKU (Domestic)","99","13","112","12.870.000"
"81","2017-03-28","GA 198","CGK3","CGK3 - PKU (Domestic)","126","12","138","16.380.000"
"82","2017-03-28","GA 552","CGK3","CGK3 - PKY (Domestic)","133","22","155","17.290.000"
"83","2017-03-28","GA 550","CGK3","CGK3 - PKY (Domestic)","96","2","98","12.480.000"
"84","2017-03-28","GA 100","CGK3","CGK3 - PLM (Domestic)","32","1","33","4.160.000"
"85","2017-03-28","GA 116","CGK3","CGK3 - PLM (Domestic)","64","9","73","8.320.000"
"86","2017-03-28","GA 114","CGK3","CGK3 - PLM (Domestic)","90","17","107","11.700.000"
"87","2017-03-28","GA 112","CGK3","CGK3 - PLM (Domestic)","89","12","101","11.570.000"
"88","2017-03-28","GA 110","CGK3","CGK3 - PLM (Domestic)","131","14","145","17.030.000"
"89","2017-03-28","GA 106","CGK3","CGK3 - PLM (Domestic)","103","20","123","13.390.000"
"90","2017-03-28","GA 104","CGK3","CGK3 - PLM (Domestic)","114","21","135","14.820.000"
"91","2017-03-28","GA 108","CGK3","CGK3 - PLM (Domestic)","81","50","131","10.530.000"
"92","2017-03-28","GA 102","CGK3","CGK3 - PLM (Domestic)","20","0","20","2.600.000"
"93","2017-03-28","GA 120","CGK3","CGK3 - PLM (Domestic)","103","18","121","13.390.000"
"94","2017-03-28","GA 622","CGK3","CGK3 - PLW (Domestic)","148","8","156","19.240.000"
"95","2017-03-28","GA 514","CGK3","CGK3 - PNK (Domestic)","98","20","118","12.740.000"
"96","2017-03-28","GA 512","CGK3","CGK3 - PNK (Domestic)","108","7","115","14.040.000"
"97","2017-03-28","GA 510","CGK3","CGK3 - PNK (Domestic)","106","5","111","13.780.000"
"98","2017-03-28","GA 508","CGK3","CGK3 - PNK (Domestic)","70","12","82","9.100.000"
"99","2017-03-28","GA 502","CGK3","CGK3 - PNK (Domestic)","100","3","103","13.000.000"
"100","2017-03-28","GA 500","CGK3","CGK3 - PNK (Domestic)","100","2","102","13.000.000"
"101","2017-03-28","GA 504","CGK3","CGK3 - PNK (Domestic)","105","4","109","13.650.000"
"102","2017-03-28","GA 8042","CGK3","CGK3 - SOC (Domestic)","2","0","2","260.000"
"103","2017-03-28","GA 222","CGK3","CGK3 - SOC (Domestic)","84","23","107","10.920.000"
"104","2017-03-28","GA 224","CGK3","CGK3 - SOC (Domestic)","59","16","75","7.670.000"
"105","2017-03-28","GA 226","CGK3","CGK3 - SOC (Domestic)","92","9","101","11.960.000"
"106","2017-03-28","GA 228","CGK3","CGK3 - SOC (Domestic)","68","6","74","8.840.000"
"107","2017-03-28","GA 232","CGK3","CGK3 - SRG (Domestic)","79","13","92","10.270.000"
"108","2017-03-28","GA 240","CGK3","CGK3 - SRG (Domestic)","109","26","135","14.170.000"
"109","2017-03-28","GA 242","CGK3","CGK3 - SRG (Domestic)","108","43","151","14.040.000"
"110","2017-03-28","GA 238","CGK3","CGK3 - SRG (Domestic)","87","42","129","11.310.000"
"111","2017-03-28","GA 246","CGK3","CGK3 - SRG (Domestic)","143","11","154","60.000"
"112","2017-03-28","GA 236","CGK3","CGK3 - SRG (Domestic)","90","42","132","11.700.000"
"113","2017-03-28","GA 234","CGK3","CGK3 - SRG (Domestic)","73","59","132","9.490.000"
"114","2017-03-28","GA 244","CGK3","CGK3 - SRG (Domestic)","95","30","125","12.350.000"
"115","2017-03-28","GA 230","CGK3","CGK3 - SRG (Domestic)","86","3","89","11.180.000"
"116","2017-03-28","GA 308","CGK3","CGK3 - SUB (Domestic)","83","11","94","10.790.000"
"117","2017-03-28","GA 326","CGK3","CGK3 - SUB (Domestic)","115","15","130","14.950.000"
"118","2017-03-28","GA 302","CGK3","CGK3 - SUB (Domestic)","50","1","51","6.500.000"
"119","2017-03-28","GA 304","CGK3","CGK3 - SUB (Domestic)","34","0","34","4.420.000"
"120","2017-03-28","GA 306","CGK3","CGK3 - SUB (Domestic)","49","1","50","6.370.000"
"121","2017-03-28","GA 310","CGK3","CGK3 - SUB (Domestic)","97","9","106","12.610.000"
"122","2017-03-28","GA 312","CGK3","CGK3 - SUB (Domestic)","102","12","114","13.260.000"
"123","2017-03-28","GA 314","CGK3","CGK3 - SUB (Domestic)","138","8","146","17.940.000"
"124","2017-03-28","GA 316","CGK3","CGK3 - SUB (Domestic)","117","12","129","15.210.000"
"125","2017-03-28","GA 318","CGK3","CGK3 - SUB (Domestic)","215","14","229","27.950.000"
"126","2017-03-28","GA 320","CGK3","CGK3 - SUB (Domestic)","144","5","149","18.720.000"
"127","2017-03-28","GA 448","CGK3","CGK3 - SUB (Domestic)","118","26","144","15.340.000"
"128","2017-03-28","GA 322","CGK3","CGK3 - SUB (Domestic)","156","4","160","20.280.000"
"129","2017-03-28","GA 328","CGK3","CGK3 - SUB (Domestic)","105","14","119","13.650.000"
"130","2017-03-28","GA 324","CGK3","CGK3 - SUB (Domestic)","135","17","152","17.550.000"
"131","2017-03-28","GA 282","CGK3","CGK3 - TJQ (Domestic)","27","0","27","3.510.000"
"132","2017-03-28","GA 284","CGK3","CGK3 - TJQ (Domestic)","22","3","25","2.860.000"
"133","2017-03-28","GA 74","CGK3","CGK3 - TKG (Domestic)","86","29","115","11.180.000"
"134","2017-03-28","GA 80","CGK3","CGK3 - TKG (Domestic)","43","7","50","5.590.000"
"135","2017-03-28","GA 78","CGK3","CGK3 - TKG (Domestic)","111","29","140","14.430.000"
"136","2017-03-28","GA 76","CGK3","CGK3 - TKG (Domestic)","102","55","157","13.260.000"
"137","2017-03-28","GA 68","CGK3","CGK3 - TKG (Domestic)","133","21","154","17.290.000"
"138","2017-03-28","GA 72","CGK3","CGK3 - TKG (Domestic)","66","10","76","8.580.000"
"139","2017-03-28","GA 70","CGK3","CGK3 - TKG (Domestic)","45","2","47","5.850.000"
"140","2017-03-28","GA 286","CGK3","CGK3 - TNJ (Domestic)","73","5","78","9.490.000"
"141","2017-03-28","GA 668","CGK3","CGK3 - TRK (Domestic)","57","2","59","7.410.000"
"142","2017-03-28","GA 614","CGK3","CGK3 - UPG (Domestic)","156","6","162","20.280.000"
"143","2017-03-28","GA 618","CGK3","CGK3 - UPG (Domestic)","125","29","154","16.250.000"
"144","2017-03-28","GA 654","CGK3","CGK3 - UPG (Domestic)","83","2","85","10.790.000"
"145","2017-03-28","GA 650","CGK3","CGK3 - UPG (Domestic)","118","3","121","15.340.000"
"146","2017-03-28","GA 604","CGK3","CGK3 - UPG (Domestic)","138","0","138","17.940.000"
"147","2017-03-28","GA 608","CGK3","CGK3 - UPG (Domestic)","130","23","153","16.900.000"
"148","2017-03-28","GA 642","CGK3","CGK3 - UPG (Domestic)","141","0","141","18.330.000"
"149","2017-03-28","GA 640","CGK3","CGK3 - UPG (Domestic)","111","9","120","14.430.000"
"150","2017-03-28","GA 610","CGK3","CGK3 - UPG (Domestic)","131","9","140","17.030.000"
"151","2017-03-28","GA 612","CGK3","CGK3 - UPG (Domestic)","149","9","158","19.370.000"
"152","2017-03-28","GA 616","CGK3","CGK3 - UPG (Domestic)","128","25","153","16.640.000"
"Total"," "," "," "," ","15.195","2.112","17.307","1.910.450.000"
