"No.","Flight Date","Flight No.","Airport","Route","Paying Pax","Non-Paying Pax","Total Pax","PSC (IDR)"
"1","2017-03-19","GA 648","CGK3","CGK3 - ? (Domestic)","123","3","126","15.990.000"
"2","2017-03-19","GA 646","CGK3","CGK3 - AMQ (Domestic)","120","7","127","15.600.000"
"3","2017-03-19","GA 534","CGK3","CGK3 - BDJ (Domestic)","125","16","141","16.250.000"
"4","2017-03-19","GA 538","CGK3","CGK3 - BDJ (Domestic)","48","50","98","6.240.000"
"5","2017-03-19","GA 528","CGK3","CGK3 - BDJ (Domestic)","117","24","141","15.210.000"
"6","2017-03-19","GA 530","CGK3","CGK3 - BDJ (Domestic)","76","0","76","9.880.000"
"7","2017-03-19","GA 532","CGK3","CGK3 - BDJ (Domestic)","109","18","127","14.170.000"
"8","2017-03-19","GA 536","CGK3","CGK3 - BDJ (Domestic)","97","12","109","12.610.000"
"9","2017-03-19","GA 298","CGK3","CGK3 - BKS (Domestic)","89","32","121","11.570.000"
"10","2017-03-19","GA 296","CGK3","CGK3 - BKS (Domestic)","55","1","56","7.150.000"
"11","2017-03-19","GA 562","CGK3","CGK3 - BPN (Domestic)","39","0","39","5.070.000"
"12","2017-03-19","GA 564","CGK3","CGK3 - BPN (Domestic)","97","15","112","12.610.000"
"13","2017-03-19","GA 560","CGK3","CGK3 - BPN (Domestic)","51","2","53","6.630.000"
"14","2017-03-19","GA 570","CGK3","CGK3 - BPN (Domestic)","92","12","104","11.960.000"
"15","2017-03-19","GA 568","CGK3","CGK3 - BPN (Domestic)","108","21","129","14.040.000"
"16","2017-03-19","GA 576","CGK3","CGK3 - BPN (Domestic)","118","26","144","15.340.000"
"17","2017-03-19","GA 572","CGK3","CGK3 - BPN (Domestic)","130","13","143","16.900.000"
"18","2017-03-19","GA 566","CGK3","CGK3 - BPN (Domestic)","95","5","100","12.350.000"
"19","2017-03-19","GA 150","CGK3","CGK3 - BTH (Domestic)","35","3","38","4.550.000"
"20","2017-03-19","GA 152","CGK3","CGK3 - BTH (Domestic)","101","12","113","13.130.000"
"21","2017-03-19","GA 154","CGK3","CGK3 - BTH (Domestic)","129","12","141","16.770.000"
"22","2017-03-19","GA 158","CGK3","CGK3 - BTH (Domestic)","132","10","142","17.160.000"
"23","2017-03-19","GA 156","CGK3","CGK3 - BTH (Domestic)","129","3","132","16.770.000"
"24","2017-03-19","GA 146","CGK3","CGK3 - BTJ (Domestic)","95","24","119","12.350.000"
"25","2017-03-19","GA 142","CGK3","CGK3 - BTJ (Domestic)","121","20","141","15.730.000"
"26","2017-03-19","GA 140","CGK3","CGK3 - BTJ (Domestic)","89","3","92","11.570.000"
"27","2017-03-19","GA 134","CGK3","CGK3 - DJB (Domestic)","102","14","116","13.260.000"
"28","2017-03-19","GA 132","CGK3","CGK3 - DJB (Domestic)","68","28","96","8.840.000"
"29","2017-03-19","GA 130","CGK3","CGK3 - DJB (Domestic)","16","0","16","2.080.000"
"30","2017-03-19","GA 128","CGK3","CGK3 - DJB (Domestic)","119","16","135","15.470.000"
"31","2017-03-19","GA 126","CGK3","CGK3 - DJB (Domestic)","69","12","81","8.970.000"
"32","2017-03-19","GA 656","CGK3","CGK3 - DJJ (Domestic)","132","19","151","17.160.000"
"33","2017-03-19","GA 438","CGK3","CGK3 - DPS (Domestic)","112","0","112","14.560.000"
"34","2017-03-19","GA 652","CGK3","CGK3 - DPS (Domestic)","99","6","105","12.870.000"
"35","2017-03-19","GA 4264","CGK3","CGK3 - DPS (Domestic)","136","12","148","17.680.000"
"36","2017-03-19","GA 422","CGK3","CGK3 - DPS (Domestic)","251","28","279","32.500.000"
"37","2017-03-19","GA 420","CGK3","CGK3 - DPS (Domestic)","120","12","132","15.600.000"
"38","2017-03-19","GA 426","CGK3","CGK3 - DPS (Domestic)","113","6","119","14.690.000"
"39","2017-03-19","GA 424","CGK3","CGK3 - DPS (Domestic)","129","6","135","16.770.000"
"40","2017-03-19","GA 418","CGK3","CGK3 - DPS (Domestic)","140","1","141","60.000"
"41","2017-03-19","GA 412","CGK3","CGK3 - DPS (Domestic)","217","5","222","480.000"
"42","2017-03-19","GA 410","CGK3","CGK3 - DPS (Domestic)","80","16","96","10.400.000"
"43","2017-03-19","GA 408","CGK3","CGK3 - DPS (Domestic)","97","45","142","12.610.000"
"44","2017-03-19","GA 404","CGK3","CGK3 - DPS (Domestic)","126","7","133","16.380.000"
"45","2017-03-19","GA 402","CGK3","CGK3 - DPS (Domestic)","130","6","136","15.860.000"
"46","2017-03-19","GA 400","CGK3","CGK3 - DPS (Domestic)","85","1","86","11.050.000"
"47","2017-03-19","GA 414","CGK3","CGK3 - DPS (Domestic)","130","18","148","16.900.000"
"48","2017-03-19","GA 268","CGK3","CGK3 - DTB (Domestic)","44","3","47","5.720.000"
"49","2017-03-19","GA 212","CGK3","CGK3 - JOG (Domestic)","117","22","139","15.210.000"
"50","2017-03-19","GA 218","CGK3","CGK3 - JOG (Domestic)","74","16","90","9.620.000"
"51","2017-03-19","GA 216","CGK3","CGK3 - JOG (Domestic)","115","14","129","14.950.000"
"52","2017-03-19","GA 214","CGK3","CGK3 - JOG (Domestic)","111","19","130","14.430.000"
"53","2017-03-19","GA 210","CGK3","CGK3 - JOG (Domestic)","104","23","127","13.520.000"
"54","2017-03-19","GA 208","CGK3","CGK3 - JOG (Domestic)","79","26","105","10.270.000"
"55","2017-03-19","GA 206","CGK3","CGK3 - JOG (Domestic)","84","29","113","10.920.000"
"56","2017-03-19","GA 204","CGK3","CGK3 - JOG (Domestic)","88","17","105","11.440.000"
"57","2017-03-19","GA 202","CGK3","CGK3 - JOG (Domestic)","51","0","51","6.630.000"
"58","2017-03-19","GA 188","CGK3","CGK3 - KNO (Domestic)","132","12","144","17.160.000"
"59","2017-03-19","GA 196","CGK3","CGK3 - KNO (Domestic)","120","25","145","15.600.000"
"60","2017-03-19","GA 118","CGK3","CGK3 - KNO (Domestic)","81","48","129","10.530.000"
"61","2017-03-19","GA 122","CGK3","CGK3 - KNO (Domestic)","129","22","151","16.770.000"
"62","2017-03-19","GA 180","CGK3","CGK3 - KNO (Domestic)","73","6","79","9.490.000"
"63","2017-03-19","GA 182","CGK3","CGK3 - KNO (Domestic)","82","12","94","10.400.000"
"64","2017-03-19","GA 184","CGK3","CGK3 - KNO (Domestic)","100","21","121","13.000.000"
"65","2017-03-19","GA 186","CGK3","CGK3 - KNO (Domestic)","135","6","141","17.550.000"
"66","2017-03-19","GA 190","CGK3","CGK3 - KNO (Domestic)","118","6","124","15.340.000"
"67","2017-03-19","GA 194","CGK3","CGK3 - KNO (Domestic)","68","1","69","8.840.000"
"68","2017-03-19","GA 192","CGK3","CGK3 - KNO (Domestic)","126","22","148","16.380.000"
"69","2017-03-19","GA 456","CGK3","CGK3 - KOE (Domestic)","63","0","63","8.190.000"
"70","2017-03-19","GA 452","CGK3","CGK3 - LBJ (Domestic)","69","3","72","8.970.000"
"71","2017-03-19","GA 430","CGK3","CGK3 - LOP (Domestic)","99","6","105","12.870.000"
"72","2017-03-19","GA 432","CGK3","CGK3 - LOP (Domestic)","50","0","50","120.000"
"73","2017-03-19","GA 434","CGK3","CGK3 - LOP (Domestic)","66","1","67","7.800.000"
"74","2017-03-19","GA 440","CGK3","CGK3 - LOP (Domestic)","36","30","66","4.680.000"
"75","2017-03-19","GA 600","CGK3","CGK3 - MDC (Domestic)","85","20","105","11.050.000"
"76","2017-03-19","GA 602","CGK3","CGK3 - MDC (Domestic)","78","0","78","10.140.000"
"77","2017-03-19","GA 606","CGK3","CGK3 - MDC (Domestic)","129","5","134","16.770.000"
"78","2017-03-19","GA 626","CGK3","CGK3 - MDC (Domestic)","84","12","96","10.920.000"
"79","2017-03-19","GA 292","CGK3","CGK3 - MLG (Domestic)","134","19","153","17.420.000"
"80","2017-03-19","GA 290","CGK3","CGK3 - MLG (Domestic)","116","4","120","15.080.000"
"81","2017-03-19","GA 124","CGK3","CGK3 - PDG (Domestic)","41","9","50","5.330.000"
"82","2017-03-19","GA 148","CGK3","CGK3 - PDG (Domestic)","83","16","99","10.790.000"
"83","2017-03-19","GA 160","CGK3","CGK3 - PDG (Domestic)","31","1","32","4.030.000"
"84","2017-03-19","GA 168","CGK3","CGK3 - PDG (Domestic)","109","33","142","14.170.000"
"85","2017-03-19","GA 166","CGK3","CGK3 - PDG (Domestic)","125","11","136","16.250.000"
"86","2017-03-19","GA 162","CGK3","CGK3 - PDG (Domestic)","114","24","138","14.820.000"
"87","2017-03-19","GA 164","CGK3","CGK3 - PDG (Domestic)","106","33","139","13.780.000"
"88","2017-03-19","GA 138","CGK3","CGK3 - PGK (Domestic)","72","36","108","9.360.000"
"89","2017-03-19","GA 136","CGK3","CGK3 - PGK (Domestic)","67","10","77","8.710.000"
"90","2017-03-19","GA 170","CGK3","CGK3 - PKU (Domestic)","26","0","26","3.380.000"
"91","2017-03-19","GA 174","CGK3","CGK3 - PKU (Domestic)","95","26","121","12.350.000"
"92","2017-03-19","GA 176","CGK3","CGK3 - PKU (Domestic)","122","18","140","15.860.000"
"93","2017-03-19","GA 178","CGK3","CGK3 - PKU (Domestic)","138","11","149","17.940.000"
"94","2017-03-19","GA 144","CGK3","CGK3 - PKU (Domestic)","109","20","129","14.170.000"
"95","2017-03-19","GA 198","CGK3","CGK3 - PKU (Domestic)","110","42","152","14.300.000"
"96","2017-03-19","GA 172","CGK3","CGK3 - PKU (Domestic)","44","20","64","5.720.000"
"97","2017-03-19","GA 550","CGK3","CGK3 - PKY (Domestic)","63","1","64","8.190.000"
"98","2017-03-19","GA 552","CGK3","CGK3 - PKY (Domestic)","123","25","148","15.990.000"
"99","2017-03-19","GA 120","CGK3","CGK3 - PLM (Domestic)","112","21","133","14.560.000"
"100","2017-03-19","GA 100","CGK3","CGK3 - PLM (Domestic)","37","1","38","4.810.000"
"101","2017-03-19","GA 102","CGK3","CGK3 - PLM (Domestic)","48","0","48","6.240.000"
"102","2017-03-19","GA 104","CGK3","CGK3 - PLM (Domestic)","117","22","139","15.210.000"
"103","2017-03-19","GA 106","CGK3","CGK3 - PLM (Domestic)","81","18","99","10.530.000"
"104","2017-03-19","GA 108","CGK3","CGK3 - PLM (Domestic)","71","33","104","9.230.000"
"105","2017-03-19","GA 110","CGK3","CGK3 - PLM (Domestic)","127","20","147","16.510.000"
"106","2017-03-19","GA 116","CGK3","CGK3 - PLM (Domestic)","120","15","135","15.600.000"
"107","2017-03-19","GA 112","CGK3","CGK3 - PLM (Domestic)","107","29","136","13.910.000"
"108","2017-03-19","GA 114","CGK3","CGK3 - PLM (Domestic)","100","29","129","13.000.000"
"109","2017-03-19","GA 622","CGK3","CGK3 - PLW (Domestic)","112","6","118","14.560.000"
"110","2017-03-19","GA 514","CGK3","CGK3 - PNK (Domestic)","79","31","110","10.270.000"
"111","2017-03-19","GA 512","CGK3","CGK3 - PNK (Domestic)","117","22","139","15.210.000"
"112","2017-03-19","GA 510","CGK3","CGK3 - PNK (Domestic)","77","16","93","10.010.000"
"113","2017-03-19","GA 508","CGK3","CGK3 - PNK (Domestic)","81","23","104","10.530.000"
"114","2017-03-19","GA 500","CGK3","CGK3 - PNK (Domestic)","89","3","92","11.570.000"
"115","2017-03-19","GA 504","CGK3","CGK3 - PNK (Domestic)","129","22","151","16.770.000"
"116","2017-03-19","GA 502","CGK3","CGK3 - PNK (Domestic)","104","5","109","13.260.000"
"117","2017-03-19","GA 226","CGK3","CGK3 - SOC (Domestic)","95","47","142","12.350.000"
"118","2017-03-19","GA 224","CGK3","CGK3 - SOC (Domestic)","63","65","128","8.190.000"
"119","2017-03-19","GA 228","CGK3","CGK3 - SOC (Domestic)","54","72","126","7.020.000"
"120","2017-03-19","GA 222","CGK3","CGK3 - SOC (Domestic)","74","12","86","9.620.000"
"121","2017-03-19","GA 220","CGK3","CGK3 - SOC (Domestic)","55","1","56","7.150.000"
"122","2017-03-19","GA 246","CGK3","CGK3 - SRG (Domestic)","121","25","146","15.730.000"
"123","2017-03-19","GA 244","CGK3","CGK3 - SRG (Domestic)","151","8","159","19.630.000"
"124","2017-03-19","GA 242","CGK3","CGK3 - SRG (Domestic)","94","28","122","12.220.000"
"125","2017-03-19","GA 240","CGK3","CGK3 - SRG (Domestic)","85","26","111","11.050.000"
"126","2017-03-19","GA 238","CGK3","CGK3 - SRG (Domestic)","125","9","134","16.250.000"
"127","2017-03-19","GA 236","CGK3","CGK3 - SRG (Domestic)","86","39","125","11.180.000"
"128","2017-03-19","GA 234","CGK3","CGK3 - SRG (Domestic)","102","6","108","13.260.000"
"129","2017-03-19","GA 232","CGK3","CGK3 - SRG (Domestic)","69","9","78","8.970.000"
"130","2017-03-19","GA 230","CGK3","CGK3 - SRG (Domestic)","39","0","39","5.070.000"
"131","2017-03-19","GA 448","CGK3","CGK3 - SUB (Domestic)","120","39","159","15.600.000"
"132","2017-03-19","GA 302","CGK3","CGK3 - SUB (Domestic)","83","1","84","10.790.000"
"133","2017-03-19","GA 320","CGK3","CGK3 - SUB (Domestic)","95","29","124","12.350.000"
"134","2017-03-19","GA 324","CGK3","CGK3 - SUB (Domestic)","104","6","110","13.520.000"
"135","2017-03-19","GA 326","CGK3","CGK3 - SUB (Domestic)","96","47","143","12.480.000"
"136","2017-03-19","GA 328","CGK3","CGK3 - SUB (Domestic)","155","43","198","20.150.000"
"137","2017-03-19","GA 318","CGK3","CGK3 - SUB (Domestic)","187","18","205","24.310.000"
"138","2017-03-19","GA 316","CGK3","CGK3 - SUB (Domestic)","101","52","153","13.130.000"
"139","2017-03-19","GA 314","CGK3","CGK3 - SUB (Domestic)","131","29","160","17.030.000"
"140","2017-03-19","GA 312","CGK3","CGK3 - SUB (Domestic)","93","32","125","12.090.000"
"141","2017-03-19","GA 310","CGK3","CGK3 - SUB (Domestic)","110","10","120","14.300.000"
"142","2017-03-19","GA 308","CGK3","CGK3 - SUB (Domestic)","105","16","121","13.650.000"
"143","2017-03-19","GA 304","CGK3","CGK3 - SUB (Domestic)","45","2","47","5.850.000"
"144","2017-03-19","GA 306","CGK3","CGK3 - SUB (Domestic)","73","5","78","9.490.000"
"145","2017-03-19","GA 322","CGK3","CGK3 - SUB (Domestic)","139","4","143","18.070.000"
"146","2017-03-19","GA 282","CGK3","CGK3 - TJQ (Domestic)","50","0","50","60.000"
"147","2017-03-19","GA 284","CGK3","CGK3 - TJQ (Domestic)","25","9","34","3.250.000"
"148","2017-03-19","GA 70","CGK3","CGK3 - TKG (Domestic)","32","0","32","4.160.000"
"149","2017-03-19","GA 72","CGK3","CGK3 - TKG (Domestic)","84","45","129","10.920.000"
"150","2017-03-19","GA 74","CGK3","CGK3 - TKG (Domestic)","111","26","137","14.430.000"
"151","2017-03-19","GA 76","CGK3","CGK3 - TKG (Domestic)","96","28","124","12.480.000"
"152","2017-03-19","GA 78","CGK3","CGK3 - TKG (Domestic)","95","24","119","12.350.000"
"153","2017-03-19","GA 68","CGK3","CGK3 - TKG (Domestic)","87","51","138","11.310.000"
"154","2017-03-19","GA 80","CGK3","CGK3 - TKG (Domestic)","88","1","89","11.440.000"
"155","2017-03-19","GA 286","CGK3","CGK3 - TNJ (Domestic)","115","36","151","14.950.000"
"156","2017-03-19","GA 668","CGK3","CGK3 - TRK (Domestic)","29","0","29","3.770.000"
"157","2017-03-19","GA 642","CGK3","CGK3 - UPG (Domestic)","146","0","146","18.980.000"
"158","2017-03-19","GA 608","CGK3","CGK3 - UPG (Domestic)","111","21","132","14.430.000"
"159","2017-03-19","GA 610","CGK3","CGK3 - UPG (Domestic)","145","10","155","18.850.000"
