"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-02-17,"GA 334","BDO-DPS
(Domestic)","161 ",3,164
2017-02-17,"GA 372","BDO-SUB
(Domestic)","126 ",0,126
2017-02-17,"MI 191","BDO-SIN
(International)","113 ",0,113
