"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-26,"GA 648","CGK3-?
(Domestic)","112 ",29,141
2017-04-26,"GA 646","CGK3-AMQ
(Domestic)","127 ",1,128
2017-04-26,"GA 536","CGK3-BDJ
(Domestic)","73 ",13,86
2017-04-26,"GA 528","CGK3-BDJ
(Domestic)","111 ",22,133
2017-04-26,"GA 530","CGK3-BDJ
(Domestic)","156 ",2,158
2017-04-26,"GA 538","CGK3-BDJ
(Domestic)","41 ",1,42
2017-04-26,"GA 532","CGK3-BDJ
(Domestic)","138 ",20,158
2017-04-26,"GA 534","CGK3-BDJ
(Domestic)","105 ",10,115
2017-04-26,"GA 298","CGK3-BKS
(Domestic)","79 ",22,101
2017-04-26,"GA 296","CGK3-BKS
(Domestic)","80 ",1,81
2017-04-26,"GA 562","CGK3-BPN
(Domestic)","91 ",0,91
2017-04-26,"GA 564","CGK3-BPN
(Domestic)","121 ",10,131
2017-04-26,"GA 560","CGK3-BPN
(Domestic)","89 ",0,89
2017-04-26,"GA 570","CGK3-BPN
(Domestic)","86 ",10,96
2017-04-26,"GA 576","CGK3-BPN
(Domestic)","102 ",7,109
2017-04-26,"GA 572","CGK3-BPN
(Domestic)","140 ",17,157
2017-04-26,"GA 566","CGK3-BPN
(Domestic)","96 ",3,99
2017-04-26,"GA 568","CGK3-BPN
(Domestic)","86 ",33,119
2017-04-26,"GA 150","CGK3-BTH
(Domestic)","146 ",3,149
2017-04-26,"GA 152","CGK3-BTH
(Domestic)","137 ",15,152
2017-04-26,"GA 154","CGK3-BTH
(Domestic)","129 ",16,145
2017-04-26,"GA 158","CGK3-BTH
(Domestic)","105 ",8,113
2017-04-26,"GA 156","CGK3-BTH
(Domestic)","85 ",26,111
2017-04-26,"GA 146","CGK3-BTJ
(Domestic)","88 ",16,104
2017-04-26,"GA 140","CGK3-BTJ
(Domestic)","131 ",0,131
2017-04-26,"GA 142","CGK3-BTJ
(Domestic)","91 ",21,112
2017-04-26,"GA 134","CGK3-DJB
(Domestic)","115 ",8,123
2017-04-26,"GA 132","CGK3-DJB
(Domestic)","73 ",23,96
2017-04-26,"GA 130","CGK3-DJB
(Domestic)","72 ",2,74
2017-04-26,"GA 128","CGK3-DJB
(Domestic)","86 ",33,119
2017-04-26,"GA 126","CGK3-DJB
(Domestic)","76 ",6,82
2017-04-26,"GA 656","CGK3-DJJ
(Domestic)","152 ",6,158
2017-04-26,"GA 438","CGK3-DPS
(Domestic)","149 ",9,158
2017-04-26,"GA 652","CGK3-DPS
(Domestic)","136 ",15,151
2017-04-26,"GA 426","CGK3-DPS
(Domestic)","169 ",2,171
2017-04-26,"GA 418","CGK3-DPS
(Domestic)","195 ",3,198
2017-04-26,"GA 420","CGK3-DPS
(Domestic)","138 ",10,148
2017-04-26,"GA 424","CGK3-DPS
(Domestic)","90 ",9,99
2017-04-26,"GA 422","CGK3-DPS
(Domestic)","176 ",51,227
2017-04-26,"GA 414","CGK3-DPS
(Domestic)","136 ",20,156
2017-04-26,"GA 410","CGK3-DPS
(Domestic)","175 ",35,210
2017-04-26,"GA 408","CGK3-DPS
(Domestic)","131 ",34,165
2017-04-26,"GA 404","CGK3-DPS
(Domestic)","108 ",50,158
2017-04-26,"GA 402","CGK3-DPS
(Domestic)","189 ",13,202
2017-04-26,"GA 400","CGK3-DPS
(Domestic)","154 ",3,157
2017-04-26,"GA 412","CGK3-DPS
(Domestic)","263 ",8,271
2017-04-26,"GA 1440","CGK3-DUM
(Domestic)","34 ",1,35
2017-04-26,"GA 262","CGK3-FLZ
(Domestic)","53 ",14,67
2017-04-26,"GA 210","CGK3-JOG
(Domestic)","121 ",37,158
2017-04-26,"GA 218","CGK3-JOG
(Domestic)","151 ",12,163
2017-04-26,"GA 216","CGK3-JOG
(Domestic)","147 ",11,158
2017-04-26,"GA 214","CGK3-JOG
(Domestic)","153 ",8,161
2017-04-26,"GA 212","CGK3-JOG
(Domestic)","123 ",30,153
2017-04-26,"GA 208","CGK3-JOG
(Domestic)","146 ",15,161
2017-04-26,"GA 206","CGK3-JOG
(Domestic)","148 ",10,158
2017-04-26,"GA 204","CGK3-JOG
(Domestic)","159 ",2,161
2017-04-26,"GA 202","CGK3-JOG
(Domestic)","151 ",4,155
2017-04-26,"GA 180","CGK3-KNO
(Domestic)","95 ",6,101
2017-04-26,"GA 122","CGK3-KNO
(Domestic)","66 ",22,88
2017-04-26,"GA 186","CGK3-KNO
(Domestic)","105 ",30,135
2017-04-26,"GA 182","CGK3-KNO
(Domestic)","107 ",10,117
2017-04-26,"GA 184","CGK3-KNO
(Domestic)","102 ",17,119
2017-04-26,"GA 194","CGK3-KNO
(Domestic)","134 ",0,134
2017-04-26,"GA 196","CGK3-KNO
(Domestic)","99 ",29,128
2017-04-26,"GA 192","CGK3-KNO
(Domestic)","97 ",11,108
2017-04-26,"GA 188","CGK3-KNO
(Domestic)","104 ",40,144
2017-04-26,"GA 190","CGK3-KNO
(Domestic)","110 ",12,122
2017-04-26,"GA 456","CGK3-KOE
(Domestic)","76 ",5,81
2017-04-26,"GA 452","CGK3-LBJ
(Domestic)","51 ",29,80
2017-04-26,"GA 432","CGK3-LOP
(Domestic)","153 ",5,158
2017-04-26,"GA 430","CGK3-LOP
(Domestic)","127 ",25,152
2017-04-26,"GA 434","CGK3-LOP
(Domestic)","154 ",0,154
2017-04-26,"GA 440","CGK3-LOP
(Domestic)","134 ",16,150
2017-04-26,"GA 626","CGK3-MDC
(Domestic)","88 ",29,117
2017-04-26,"GA 600","CGK3-MDC
(Domestic)","111 ",5,116
2017-04-26,"GA 606","CGK3-MDC
(Domestic)","89 ",10,99
2017-04-26,"GA 602","CGK3-MDC
(Domestic)","103 ",1,104
2017-04-26,"GA 292","CGK3-MLG
(Domestic)","122 ",29,151
2017-04-26,"GA 290","CGK3-MLG
(Domestic)","154 ",3,157
2017-04-26,"GA 164","CGK3-PDG
(Domestic)","124 ",26,150
2017-04-26,"GA 168","CGK3-PDG
(Domestic)","78 ",27,105
2017-04-26,"GA 160","CGK3-PDG
(Domestic)","130 ",6,136
2017-04-26,"GA 124","CGK3-PDG
(Domestic)","91 ",16,107
2017-04-26,"GA 148","CGK3-PDG
(Domestic)","95 ",19,114
2017-04-26,"GA 162","CGK3-PDG
(Domestic)","112 ",28,140
2017-04-26,"GA 166","CGK3-PDG
(Domestic)","98 ",46,144
2017-04-26,"GA 136","CGK3-PGK
(Domestic)","137 ",11,148
2017-04-26,"GA 138","CGK3-PGK
(Domestic)","73 ",37,110
2017-04-26,"GA 144","CGK3-PKU
(Domestic)","66 ",9,75
2017-04-26,"GA 174","CGK3-PKU
(Domestic)","90 ",17,107
2017-04-26,"GA 170","CGK3-PKU
(Domestic)","138 ",2,140
2017-04-26,"GA 176","CGK3-PKU
(Domestic)","76 ",13,89
2017-04-26,"GA 178","CGK3-PKU
(Domestic)","81 ",7,88
2017-04-26,"GA 198","CGK3-PKU
(Domestic)","80 ",25,105
2017-04-26,"GA 172","CGK3-PKU
(Domestic)","139 ",4,143
2017-04-26,"GA 552","CGK3-PKY
(Domestic)","138 ",18,156
2017-04-26,"GA 550","CGK3-PKY
(Domestic)","147 ",4,151
2017-04-26,"GA 102","CGK3-PLM
(Domestic)","143 ",2,145
2017-04-26,"GA 100","CGK3-PLM
(Domestic)","104 ",5,109
2017-04-26,"GA 104","CGK3-PLM
(Domestic)","103 ",20,123
2017-04-26,"GA 106","CGK3-PLM
(Domestic)","122 ",22,144
2017-04-26,"GA 108","CGK3-PLM
(Domestic)","132 ",15,147
2017-04-26,"GA 110","CGK3-PLM
(Domestic)","99 ",9,108
2017-04-26,"GA 116","CGK3-PLM
(Domestic)","71 ",16,87
2017-04-26,"GA 112","CGK3-PLM
(Domestic)","71 ",17,88
2017-04-26,"GA 114","CGK3-PLM
(Domestic)","76 ",13,89
2017-04-26,"GA 120","CGK3-PLM
(Domestic)","89 ",13,102
